,T0,T1,T3,T4,T2,T5,T6,T8,T9,T7,T10,T11,T13,T14,T12,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T27,T29,T28,T26,T30,T34,T31,T33,T32,T35,T36,T37,T39,T38,cost
M75,,,,,,,,,,,,,,,,,,,0.7926941390945911,,,,,,,,,,,,,,,,,,,,,,81.48208465819128
M95,,,,,,,,,,,,,,,,,,,0.9224726289245673,,,,,,,,,,,,,,,,,,,,,,35.26553838895231
M110,,,,,,,,,,,,,,,,,,,,,0.9142517202814813,0.8297801460709333,0.7062503098053435,0.7543967795475055,,,,,,,,,,,,,,,,,67.99486730728754
M123,,,,,,,,,,,,,,,,,,,,,0.8161813221094967,,,,,,,,,,,,,,,,,,,,47.785304747421065
M116,,,,,,,,,,,,,,,,,,,,,,0.9079000641900982,,,0.9786511671053145,,,,,,,,,,,,,,,,92.7974941826501
M120,,,,,,,,,,,,,,,,,,,,,,0.9078606144903514,,0.9242289282393228,,,,,,,,,,,,,,,,,71.21065337165906
M124,,,,,,,,,,,,,,,,,,,,,,0.8865527724902859,,0.9619510159200308,,,,,,,,,,,,,,,,,91.48634888304119
M122,,,,,,,,,,,,,,,,,,,,,,0.7925250551553493,,0.7906467002841508,,,,,,,,,,,,,,,,,38.62500005478029
M100,,,,,,,,,,,,,,,,,,,,,,0.8899877512830073,,0.7455855571600755,0.860717418484263,,,,,,,,,,,,,,,,18.415892586899506
M113,,,,,,,,,,,,,,,,,,,,,,0.7899532220870779,,,0.9658180302834616,,,,,,,,,,,,,,,,72.2365895332818
M115,,,,,,,,,,,,,,,,,,,,,,0.8963051345682,,0.8941987438061074,,,,,,,,,,,,,,,,,51.74922577392217
M114,,,,,,,,,,,,,,,,,,,,,,0.9677822605132194,,0.9325637388519551,,,,,,,,,,,,,,,,,82.86537729967687
M102,,,,,,,,,,,,,,,,,,,,,,0.7781804642321024,0.950821534641127,0.8252088681210876,0.7283917033083056,,,,,,,,,,,,,,,,62.334187547110446
M111,,,,,,,,,,,,,,,,,,,,,,,,0.9214842880047478,0.7951540108357592,,,,,,,,,,,,,,,,25.102187224833383
M108,,,,,,,,,,,,,,,,,,,,,,,,0.803668414246081,,,,,,,,,,,,,,,,,97.61862883209197
M118,,,,,,,,,,,,,,,,,,,,,,,,0.7944313508814649,0.9561971752605642,,,,,,,,,,,,,,,,97.53414692675955
M107,,,,,,,,,,,,,,,,,,,,,,,,0.7133651250302686,0.9568643962672775,,,,,,,,,,,,,,,,64.8535990720554
M101,,,,,,,,,,,,,,,,,,,,,,,,0.7561977343560844,0.8077126469916035,,,,,,,,,,,,,,,,91.08436586868424
M106,,,,,,,,,,,,,,,,,,,,,,,,0.883544123716242,,,,,,,,,,,,,,,,,89.37299141525568
M109,,,,,,,,,,,,,,,,,,,,,,,,,0.8143706896897711,,,,,,,,,,,,,,,,20.533196899716174
M112,,,,,,,,,,,,,,,,,,,,,,,,,0.9597248313897258,,,,,,,,,,,,,,,,90.52696540468867
M104,,,,,,,,,,,,,,,,,,,,,,,,,0.8521868373469804,,,,,,,,,,,,,,,,42.34763303749827
M119,,,,,,,,,,,,,,,,,,,,,,,,,0.7600831836626007,,,,,,,,,,,,,,,,36.87219157275044
M121,,,,,,,,,,,,,,,,,,,,,,,,,0.7257305167307091,,,,,,,,,,,,,,,,69.67643422587322
M145,,,,,,,,,,,,,,,,,,,,,,,,,,0.8462027706328379,0.9288246782670795,0.8379175597212216,,,,,,,,,,,,,77.09481272568073
M148,,,,,,,,,,,,,,,,,,,,,,,,,,0.841621243499781,0.7658143331568471,0.7870771060202416,,,,,,,,,,,,,10.673175406668044
M143,,,,,,,,,,,,,,,,,,,,,,,,,,0.7454781486784517,0.7169647592401229,0.908738225891474,,,,,,,,,,,,,96.37015241396348
M133,,,,,,,,,,,,,,,,,,,,,,,,,,0.8976353765095724,0.7865190386353433,0.9739851291015189,,,,,,,,,,,,,55.17884965227407
M144,,,,,,,,,,,,,,,,,,,,,,,,,,0.9136850585055897,0.854716849372025,0.8690762842556511,0.7824833337097274,,,,,,,,,,,,12.520027482843352
M127,,,,,,,,,,,,,,,,,,,,,,,,,,0.9170348192834337,0.9091805191723537,0.9472951691925027,,,,,,,,,,,,,21.519031655897955
M146,,,,,,,,,,,,,,,,,,,,,,,,,,0.8164884948203127,0.8074620237907966,0.7262279325677794,0.8537286794642986,,,,,,,,,,,,90.89796473266756
M130,,,,,,,,,,,,,,,,,,,,,,,,,,0.8626463266141808,0.867917979406311,0.7683773053541194,0.8465989444329245,,,,,,,,,,,,21.835977101770897
M141,,,,,,,,,,,,,,,,,,,,,,,,,,0.8477812664436002,0.7140673453783506,0.8878971944798817,,,,,,,,,,,,,73.27441125883368
M128,,,,,,,,,,,,,,,,,,,,,,,,,,0.7205735948862094,,0.7685559377854908,,,,,,,,,,,,,87.56581628844107
M140,,,,,,,,,,,,,,,,,,,,,,,,,,0.7772394884132485,0.9326415077246931,0.8625616364729025,,,,,,,,,,,,,26.053761764533398
M135,,,,,,,,,,,,,,,,,,,,,,,,,,0.7866889212612929,,0.7374605339688576,0.8460160803935365,,,,,,,,,,,,21.70754190744318
M134,,,,,,,,,,,,,,,,,,,,,,,,,,0.8592679601031493,,0.8343760492971527,,,,,,,,,,,,,64.68323249512987
M125,,,,,,,,,,,,,,,,,,,,,,,,,,0.7751110152911408,0.9501195799575651,0.7599724278348461,0.8018817355344564,,,,,,,,,,,,85.40314308893285
M136,,,,,,,,,,,,,,,,,,,,,,,,,,0.8632855618155836,0.7714144171934708,0.9100698656992178,,,,,,,,,,,,,14.068114385991787
M131,,,,,,,,,,,,,,,,,,,,,,,,,,0.9501221507523787,0.9241568116298675,0.9627566956264089,0.7893677757231176,,,,,,,,,,,,62.26962538279854
M139,,,,,,,,,,,,,,,,,,,,,,,,,,0.773125064083078,0.9202776206843006,0.9710863720398647,,,,,,,,,,,,,54.01417807447211
M129,,,,,,,,,,,,,,,,,,,,,,,,,,0.8980449325267055,0.7907196561709945,0.9163212946824282,,,,,,,,,,,,,62.64286839757767
M138,,,,,,,,,,,,,,,,,,,,,,,,,,0.8920419604438143,,0.7689612280266086,,,,,,,,,,,,,30.57868165548073
M132,,,,,,,,,,,,,,,,,,,,,,,,,,0.7964663191800652,0.7841060564557115,0.8586945982471712,,,,,,,,,,,,,11.219384046382922
M137,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7879042561283552,0.7335859177945362,0.7032072233527186,0.909311457336441,,,,,,,,,,,63.134067136004965
M142,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.879084910541143,,0.8354518602396915,,,,,,,,,,,37.78689995075397
M149,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7307169172070366,0.8306253264443505,0.7398492431504934,,,,,,,,,,,,93.20429086957313
M126,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8954935316260337,0.855201723118168,,,,,,,,,,,,,67.88806873765645
M147,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7905586138000635,0.7499075105485393,,,,,,,,,,,,,43.741188813170595
M165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9069825043049187,0.9014183097805997,,,,,,,,,85.56972037443491
M167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8095533260910305,0.9494636118935221,0.9452520212618838,0.8579246571435972,,,,,,,85.6980747938877
M151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7072720703693189,0.7790032287751999,0.9584482164843657,,,,,,,,56.864001758221434
M159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7577761707644555,0.766617145406125,,0.7096788517643052,,,,,,,55.75313025831527
M170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7501331875475139,0.8143213358195645,0.7593628998689699,0.9268552806693179,,,,,,,98.23098824778772
M171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7468261996642934,0.7615677272531329,0.8938885197863087,0.8756737559329882,,,,,,,32.4467827314641
M156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9310822714509164,0.7591321637825775,,,0.7190578564538178,,,,,,53.31762247373217
M172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7371947373102969,0.9311986633346379,0.700934544476285,0.8802063942008029,,,,,,,55.59458317320355
M169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8253683320502541,0.7876231567185691,0.8115467465320927,,,,,,,,49.86728067194848
M154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8988062860491458,0.7861534680314899,0.8902486581381931,,,,,,,83.07170009748697
M152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7469497375319227,0.7798948005034458,0.8103262031730578,0.9657181893879172,,,,,,53.92787496736899
M160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.863470686043717,0.7703385763306947,0.8400926829587398,,,,,,,73.63789560713266
M161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9136216642314287,0.7596976125919266,,0.825821718624089,,,,,,93.68826946063524
M173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8916221442958001,0.7921400227302349,0.8386090889826849,,,,,,,94.97662114452056
M162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9082956247679389,0.8260394434265939,0.7030879971117,,,,,,,59.524774528369065
M150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8087977711463915,0.7186857996221931,,0.7587091810239228,,,,,,97.70342876601144
M158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8964543571015893,0.9558358237763062,,,,,,,,91.68098428328206
M164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8831732826193488,0.752298948008905,0.8459720195204766,,,,,,,30.591618724467605
M153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9096987336183834,0.8643602863912815,0.7630264716944932,,,,,,,6.033149395302013
M163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7931572818323999,0.888875011442167,0.7914652464402878,,,,,,,47.906264626666584
M155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7530630045845593,0.7656452688568477,0.9154263200890497,,,,,,,41.72800600954708
M157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8966000825326914,0.7338592748077367,,,,,,,,95.44230570168439
M168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7866586932166237,0.8240549937861094,0.7735848358170146,,,,,,,31.702181633303816
M174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8796657250441706,0.8774665185451795,0.9258246146736141,,,,,,,80.15125927566915
M166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7406063710073859,0.8533118827506411,,,,,,,,74.90128680336417
M191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9392882165361736,0.8180332798500936,,,,7.104373696924472
M177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8864746025909466,0.8024468342022715,,,,90.03184067623864
M193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9334976255702473,,,,,52.185389881203825
M192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9418578620701643,0.7665486011384606,,,,99.39144374068559
M183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9780481724695904,0.8021990873579109,0.8174336483488569,0.7941480331456199,,86.58060304453221
M178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8248272032820755,0.8410281721032224,,,,14.364451770572362
M176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7590620632606484,0.707236338793152,,0.9522404999619175,,66.98941378045765
M180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9317359989953083,,0.8971419264873404,0.7059731686725277,,9.092669189561597
M187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7983881085480339,0.974263940765628,,0.9453025759579408,,91.82023703334907
M199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9204157539765914,0.8163038595775162,0.7848396493694995,,0.7972897680108326,61.398698397756306
M190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76299695966309,,0.8468023641629108,,,66.41174290729234
M194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9010248683604154,0.9743535060487183,,,,58.810351221308416
M175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8244703847844158,,,,15.45353716426871
M197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8635572819851798,,,,39.922930069273164
M181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9128537889316194,,,,70.16866995816893
M179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9369099307749252,,,,44.11816002072169
M184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8109779818551328,,,,42.67773447182156
M196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8270822281143986,,0.9647132227604935,,74.23291409847863
M186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7354056366011931,,,,51.457158877570656
M195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8304658490988013,0.9485339608553642,,0.9056504878996794,49.084746120844144
M189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8118903745556603,0.9101701136566,,73.82673432929303
M198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7107094926374873,,,76.19438287820304
M188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9000071181651585,,55.2152710135184
M182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8816357579614857,,13.062167227596968
