,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T11,T10,T12,T13,T14,T15,T16,T17,T18,T19,cost
M73,0.835355188567813,,0.7815565176392565,,,,,,,,,,,,,,,,,,63.31184158025243
M189,0.7400909781148531,,0.7905615378956444,,,,,,,,,,,,,,,,,,14.712170944933458
M198,0.8974845902916726,0.7877914579928902,,,,,,,,,,,,,,,,,,,12.962077032223897
M187,0.778962962296597,,,,,,,,,,,,,,,,,,,,49.981021792592244
M87,0.7554738678898207,0.7770925905680823,,,,,,,,,,,,,,,,,,,38.92409112907135
M138,0.7821055942656939,0.8308753451386328,,,,,,,,,,,,,,,,,,,97.08400387099921
M32,0.9395289674000892,0.8907439776506372,,,,,,,,,,,,,,,,,,,31.94309235121451
M25,0.785480944997903,0.7197436076620236,0.8977090484884405,,,,,,,,,,,,,,,,,,38.996952424178936
M106,0.7780818969587948,0.846705967535756,,,,,,,,,,,,,,,,,,,47.08328658368333
M18,0.7521756307750013,0.8819796700401331,,,,,,,,,,,,,,,,,,,56.608691622864534
M44,0.7341888856556794,0.8110492194702819,0.7148075732635735,,,,,,,,,,,,,,,,,,11.729629964374933
M15,0.9669020693795443,0.9026909709039603,,,,,,,,,,,,,,,,,,,94.58458509439203
M160,0.7025153464287234,,,,,,,,,,,,,,,,,,,,38.96120774001155
M42,0.7438547084247082,0.9738815115010753,0.7688985164074176,,,,,,,,,,,,,,,,,,94.53124860428224
M16,0.7967153832582967,,,,,,,,,,,,,,,,,,,,82.98656156960527
M195,0.9122331572974063,0.8798547338849004,,,,,,,,,,,,,,,,,,,7.2794740162135305
M28,0.7280189819542342,0.9229961513906866,0.7862005437078674,,,,,,,,,,,,,,,,,,20.026532907046356
M180,0.9496613725051334,,,,,,,,,,,,,,,,,,,,51.42590882325301
M155,0.719894001305187,0.7516675848549292,0.9504678118552948,,,,,,,,,,,,,,,,,,87.33387421676832
M19,0.7345508848787079,,,,,,,,,,,,,,,,,,,,97.76398921602525
M142,0.8917865939766577,0.9724163760896365,,,,,,,,,,,,,,,,,,,93.75603702499997
M166,0.9331216851140787,,,,,,,,,,,,,,,,,,,,72.33130329650474
M54,0.8487387109515663,,,,,,,,,,,,,,,,,,,,20.193687422376833
M1,0.7255209610138151,,0.862175009263672,,,,,,,,,,,,,,,,,,45.36101972004665
M48,0.8673378125149113,,,,,,,,,,,,,,,,,,,,62.175954686388074
M108,0.8629832654030707,0.87723659673368,0.7578740584410808,,,,,,,,,,,,,,,,,,73.02238180073645
M51,0.7988464535501654,0.8633362900235539,0.9120187418825194,,,,,,,,,,,,,,,,,,55.36075946159676
M90,0.8366274176267986,0.9025008641301127,,,,,,,,,,,,,,,,,,,79.77021560538662
M123,0.8906217565077789,,0.8976621831731535,,,,,,,,,,,,,,,,,,71.62139587622808
M55,0.9318413053648296,0.9274616850999673,0.9060461737709427,,,,,,,,,,,,,,,,,,6.397191264908555
M169,0.9454898252229001,0.7962398422407919,0.8734788434454637,,,,,,,,,,,,,,,,,,76.80772497243312
M94,0.8871454689992541,0.7194100156930515,,,,,,,,,,,,,,,,,,,23.070325877354843
M100,0.7279430701708578,,0.8532215395794966,,,,,,,,,,,,,,,,,,60.84448599618591
M4,0.8379590733297297,0.7819887688875629,,,,,,,,,,,,,,,,,,,52.07102124477766
M105,0.7226387006598516,,0.8093349154943096,,,,,,,,,,,,,,,,,,74.90798683722043
M39,0.7616244132226931,0.8531412284358191,,,,,,,,,,,,,,,,,,,25.528586120755794
M158,0.8053898403084112,0.9765266301516164,,,,,,,,,,,,,,,,,,,60.81850406771816
M161,0.9121196790848647,,0.7765965229514655,,,,,,,,,,,,,,,,,,75.85493431518204
M13,0.7586470853395909,0.8783791211032997,,,,,,,,,,,,,,,,,,,50.06894058418324
M91,0.8151706336772807,0.9217307863448262,,,,,,,,,,,,,,,,,,,61.67633243277525
M57,0.8657866311582227,,0.9561323420566042,,,,,,,,,,,,,,,,,,73.44880355018364
M131,0.8848652722190307,,,,,,,,,,,,,,,,,,,,17.74120267223583
M2,0.9777942031825388,0.8033506537946923,0.8050728774418531,,,,,,,,,,,,,,,,,,92.93480775386489
M53,0.7061295255860651,0.8158605157854758,,,,,,,,,,,,,,,,,,,92.09142742223214
M156,0.9098759850035221,,,,,,,,,,,,,,,,,,,,96.95011593336748
M34,0.84061877446167,,0.882034356916533,,,,,,,,,,,,,,,,,,31.531685561584
M168,0.7816392318105404,,,,,,,,,,,,,,,,,,,,13.204977677074591
M163,0.7233512981075134,0.94168185337554,0.7397230859346996,,,,,,,,,,,,,,,,,,74.21413796557307
M122,0.8747514552524275,0.8049912807964075,,,,,,,,,,,,,,,,,,,61.93025095095578
M196,0.7709788065444338,0.7418284011018097,,,,,,,,,,,,,,,,,,,19.313375634683467
M162,0.8729119203420024,,,,,,,,,,,,,,,,,,,,19.459514258474293
M41,,0.8887126727398077,,,,,,,,,,,,,,,,,,,53.894490220373505
M62,,0.8455483785004232,0.9616840807106206,,,,,,,,,,,,,,,,,,59.85051795075804
M61,,0.7509284612079588,0.7443400694171658,,,,,,,,,,,,,,,,,,18.304227477027048
M124,,0.8984241527676148,,,,,,,,,,,,,,,,,,,85.13586424670281
M178,,0.9047538434301414,,,,,,,,,,,,,,,,,,,94.75533128549694
M37,,0.7006700477188252,,,,,,,,,,,,,,,,,,,54.623785491499184
M139,,0.7257650865733858,,,,,,,,,,,,,,,,,,,95.279774411382
M89,,0.9194373528187296,0.7901183391770257,,,,,,,,,,,,,,,,,,5.087852350307197
M110,,0.7405842260004749,0.8757483053697779,,,,,,,,,,,,,,,,,,36.9526417422682
M117,,0.8493199156535743,,,,,,,,,,,,,,,,,,,29.63276400073503
M23,,0.7148077580864196,,,,,,,,,,,,,,,,,,,51.06975205116866
M21,,0.760743724033242,,,,,,,,,,,,,,,,,,,63.91809057364411
M67,,0.9500885501208564,0.9461100240804178,,,,,,,,,,,,,,,,,,92.33965686359754
M128,,0.8026829012116596,,,,,,,,,,,,,,,,,,,76.60638467859353
M159,,0.8312062169076314,,,,,,,,,,,,,,,,,,,70.23085717444656
M95,,0.7451669198426674,,,,,,,,,,,,,,,,,,,37.869326997993554
M175,,0.726870674280519,0.8434782532709137,,,,,,,,,,,,,,,,,,85.93454073724068
M75,,0.7357046578725421,,,,,,,,,,,,,,,,,,,57.6948792242357
M137,,0.929161140308616,,,,,,,,,,,,,,,,,,,19.530533713616855
M70,,0.7041626845542632,,,,,,,,,,,,,,,,,,,96.34400925872595
M14,,0.9269689352937424,,,,,,,,,,,,,,,,,,,84.82383151443416
M135,,0.8105153214096547,,,,,,,,,,,,,,,,,,,66.16399696519406
M22,,0.8344290328575645,0.9608954816344379,,,,,,,,,,,,,,,,,,87.3113811091221
M12,,0.8057218111038309,0.8497586097390604,,,,,,,,,,,,,,,,,,64.87010653796683
M113,,0.8592074846845069,,,,,,,,,,,,,,,,,,,24.55132417515982
M199,,0.9141246508380192,,,,,,,,,,,,,,,,,,,43.635400393035376
M144,,0.867795347932369,,,,,,,,,,,,,,,,,,,72.00538736444992
M46,,0.8425704300330458,0.7001802304691571,,,,,,,,,,,,,,,,,,75.79559371468648
M165,,0.7920386389850006,0.9162672229652901,,,,,,,,,,,,,,,,,,18.385508356841864
M116,,0.9367319039326638,,,,,,,,,,,,,,,,,,,63.999752339627214
M93,,0.7576375130177578,,,,,,,,,,,,,,,,,,,41.699668070494624
M8,,0.8562304231140296,,,,,,,,,,,,,,,,,,,62.799640437657494
M107,,0.9702108019990864,,,,,,,,,,,,,,,,,,,72.60687508282584
M192,,0.9741534644022145,,,,,,,,,,,,,,,,,,,59.620306432572264
M126,,0.7173853705170952,0.7864595254342313,,,,,,,,,,,,,,,,,,77.5180948860624
M33,,0.7404668035705666,0.8285777081094593,,,,,,,,,,,,,,,,,,74.36326913585778
M10,,0.7044544470203685,,,,,,,,,,,,,,,,,,,71.75387176218204
M0,,0.786722767585954,0.8093046625198204,,,,,,,,,,,,,,,,,,51.868274923648165
M63,,0.8721910841883374,0.8500012679644426,,,,,,,,,,,,,,,,,,90.36077082094995
M78,,0.7473672007372069,,,,,,,,,,,,,,,,,,,39.63641795164245
M20,,0.8580597721627921,0.7393081627079614,,,,,,,,,,,,,,,,,,75.15086095924919
M38,,0.8602732643189392,,,,,,,,,,,,,,,,,,,56.745572762038385
M24,,0.8712366983863336,,,,,,,,,,,,,,,,,,,66.26834838794377
M151,,0.928065083253881,0.9326073118535689,,,,,,,,,,,,,,,,,,28.826330318192205
M181,,0.7416962268370186,,,,,,,,,,,,,,,,,,,49.94979966830843
M74,,0.8014760316012017,0.9664365623162507,,,,,,,,,,,,,,,,,,93.94525980949015
M79,,0.8908658907415627,,,,,,,,,,,,,,,,,,,93.85470187403178
M164,,0.8199679603116504,,,,,,,,,,,,,,,,,,,58.9673442021905
M190,,0.9447976541668011,,,,,,,,,,,,,,,,,,,88.06384320050677
M191,,0.9673313900192971,,,,,,,,,,,,,,,,,,,99.84903940910046
M11,,0.903815314098555,,,,,,,,,,,,,,,,,,,17.333082357375975
M132,,0.7774611522574347,0.780191028455317,,,,,,,,,,,,,,,,,,73.41403926816292
M118,,0.844706280565176,,,,,,,,,,,,,,,,,,,59.10803568760278
M86,,0.7490535128083867,,,,,,,,,,,,,,,,,,,81.7611098343713
M81,,0.9285737455282748,,,,,,,,,,,,,,,,,,,9.325869991191393
M31,,0.8389770771799794,,,,,,,,,,,,,,,,,,,13.96877058374114
M71,,0.9175731794511066,,,,,,,,,,,,,,,,,,,72.59843619503506
M35,,0.9414106776467622,,,,,,,,,,,,,,,,,,,95.4240853859586
M92,,0.8006745857861184,,,,,,,,,,,,,,,,,,,43.64364306487267
M7,,0.9738551961487122,,,,,,,,,,,,,,,,,,,78.56302944624055
M194,,0.7563739208230918,0.8604272344107857,,,,,,,,,,,,,,,,,,6.500917282032583
M99,,0.7807941492049424,,,,,,,,,,,,,,,,,,,67.08069210577892
M52,,0.8687825205983186,,,,,,,,,,,,,,,,,,,76.94168466157693
M182,,0.7383841400348627,0.713830373062586,,,,,,,,,,,,,,,,,,78.99555867771763
M170,,0.855807886245744,0.8306095580840831,,,,,,,,,,,,,,,,,,19.305220250110242
M109,,0.9040205906181709,0.876618060979359,,,,,,,,,,,,,,,,,,71.38656835564824
M82,,0.8487932980963762,0.7833023599375468,,,,,,,,,,,,,,,,,,59.176235609183806
M60,,0.7258340326856805,,,,,,,,,,,,,,,,,,,27.926186633711243
M177,,0.757824403878557,,,,,,,,,,,,,,,,,,,72.53494423425637
M50,,,0.9159873358021643,,,,,,,,,,,,,,,,,,57.64550013748368
M143,,,0.9341080882271267,,,,,,,,,,,,,,,,,,29.17640299217219
M119,,,0.9318907837273609,,,,,,,,,,,,,,,,,,76.82274089994299
M147,,,0.929600387888125,,,,,,,,,,,,,,,,,,45.83328691851265
M152,,,0.8882068785255213,,,,,,,,,,,,,,,,,,97.99991964521563
M49,,,0.7588412256852701,,,,,,,,,,,,,,,,,,44.118370495390714
M149,,,0.9113900718328136,,,,,,,,,,,,,,,,,,89.15616332877953
M27,,,0.7217298720222829,,,,,,,,,,,,,,,,,,57.91693399367023
M85,,,0.7717689817743271,,,,,,,,,,,,,,,,,,79.91809271685472
M3,,,0.8069800399708829,,,,,,,,,,,,,,,,,,30.590019185880713
M76,,,0.8617793854983946,,,,,,,,,,,,,,,,,,98.97202103659156
M120,,,0.790997127664512,,,,,,,,,,,,,,,,,,32.60903153596712
M96,,,0.7032534516327469,,,,,,,,,,,,,,,,,,71.70523538617053
M146,,,0.722286525082612,,,,,,,,,,,,,,,,,,99.41966802903063
M167,,,0.8002540813245383,,,,,,,,,,,,,,,,,,6.956416320477465
M104,,,0.7787124577753406,,,,,,,,,,,,,,,,,,75.85554625791038
M69,,,0.737548344571112,,,,,,,,,,,,,,,,,,65.56614704964542
M129,,,0.8269096467932582,,,,,,,,,,,,,,,,,,40.41024606745038
M172,,,0.8162987188985594,,,,,,,,,,,,,,,,,,79.53673802761303
M372,,,,0.8982002489374066,0.7012432519383849,0.892801138696624,,,,,,,,,,,,,,,69.04789247532268
M270,,,,0.9256561642646189,,0.9592904691602978,,,,,,,,,,,,,,,75.23807664579496
M311,,,,0.8200801215259171,,0.7511861748274404,,,,,,,,,,,,,,,67.40959907392642
M362,,,,0.7977780865107955,,0.9642604187174935,,,,,,,,,,,,,,,69.09663469375214
M331,,,,0.967702569789261,,0.7613455136488079,,,,,,,,,,,,,,,85.95820764001235
M298,,,,0.9047806782003158,,0.8599709003732752,,,,,,,,,,,,,,,26.852929112467002
M261,,,,0.7616799227415836,,0.7321833972738226,,,,,,,,,,,,,,,49.15624225566969
M386,,,,0.869442253559649,,,,,,,,,,,,,,,,,20.324018625982706
M286,,,,0.7385886071120911,,0.7279223518816988,,,,,,,,,,,,,,,62.95179573722561
M315,,,,0.7743112061945934,,0.7394029417778382,,,,,,,,,,,,,,,43.028029572539104
M218,,,,0.9565765587775069,0.7386965366811213,0.9123906779581444,,,,,,,,,,,,,,,80.31749740161825
M275,,,,0.8530428011922025,,0.7390642712138719,,,,,,,,,,,,,,,6.763909878385086
M287,,,,0.7046614889796287,,0.8472422437414446,,,,,,,,,,,,,,,55.23880589686591
M281,,,,0.9048369126609584,,0.8023947086902571,,,,,,,,,,,,,,,8.840341205589052
M359,,,,0.8552131088933511,,,,,,,,,,,,,,,,,9.633861951679844
M322,,,,0.8013107496594696,0.7516395475819451,,,,,,,,,,,,,,,,16.24062874255079
M387,,,,0.8485628934294636,,0.7924284262481289,,,,,,,,,,,,,,,68.63817009590385
M326,,,,0.9340629866217205,0.8354071700309303,0.9219688700411072,,,,,,,,,,,,,,,6.476884112949488
M352,,,,0.778342251099768,,0.7962334554795396,,,,,,,,,,,,,,,59.089238148368416
M290,,,,0.9549207874701511,0.7288371042813307,0.9113299521998465,,,,,,,,,,,,,,,85.65928599625698
M294,,,,0.71886686194854,,0.7296473957340005,,,,,,,,,,,,,,,77.33439749239118
M222,,,,0.7177839591738493,,0.7626101520919628,,,,,,,,,,,,,,,97.30599845604384
M385,,,,0.8607608184412383,0.7959428915541874,0.8080049489175162,,,,,,,,,,,,,,,46.35340405250951
M319,,,,0.8328365589994065,,0.7366325093643284,,,,,,,,,,,,,,,30.166877796662515
M214,,,,0.8766409607081393,,0.9225992444608497,,,,,,,,,,,,,,,53.672553562399585
M350,,,,0.9244437190914184,,0.9336470341018419,,,,,,,,,,,,,,,70.03185702702044
M272,,,,0.9299975562237887,,0.8335553219556486,,,,,,,,,,,,,,,37.187496608486946
M340,,,,0.9275861423128169,,0.7233199552850036,,,,,,,,,,,,,,,63.02381655175949
M224,,,,0.7579734136218961,,0.8742985055203616,,,,,,,,,,,,,,,78.272126806147
M258,,,,0.928585831784227,,0.8063499028691576,,,,,,,,,,,,,,,28.41893126600348
M267,,,,0.8855493792640516,,0.7268102529624086,,,,,,,,,,,,,,,8.05987687350882
M293,,,,0.7822030740570953,,0.8788149763132675,,,,,,,,,,,,,,,94.42640176315676
M201,,,,0.7753367008080649,,0.7716617022790216,,,,,,,,,,,,,,,25.581200468067333
M301,,,,0.8329928885902493,0.7760884439077217,0.7014318645469186,,,,,,,,,,,,,,,66.86377757503928
M334,,,,0.9694493127210391,,0.9255501549029076,,,,,,,,,,,,,,,69.44646222002922
M227,,,,0.806671452833563,0.8078919935878286,0.7598036016912688,,,,,,,,,,,,,,,69.21773505514552
M273,,,,0.7940609039511807,,0.7249691171744821,,,,,,,,,,,,,,,54.290890485839896
M399,,,,0.9477580548104089,,0.8284269402392029,,,,,,,,,,,,,,,75.2460839965616
M279,,,,0.7556252046062779,0.7749743716062701,0.7229142749846875,,,,,,,,,,,,,,,32.00120031538066
M242,,,,0.7235817640521994,,0.7887826810444749,,,,,,,,,,,,,,,47.67711902889343
M240,,,,0.7037774245934447,,0.7848113941976294,,,,,,,,,,,,,,,40.27702398735569
M230,,,,0.8819217426693837,,0.9233818055512316,,,,,,,,,,,,,,,55.59618026806256
M236,,,,0.78864493797361,,0.7351723233564177,,,,,,,,,,,,,,,89.88554342283196
M328,,,,0.8525774061359612,,0.9779301571370294,,,,,,,,,,,,,,,87.61675177062504
M318,,,,0.7650556890072612,,0.7998153201628102,,,,,,,,,,,,,,,46.37392441611737
M365,,,,0.7549325972549241,,0.8222213831635414,,,,,,,,,,,,,,,14.39219037886211
M369,,,,0.7037494072247763,,0.8517120298850729,,,,,,,,,,,,,,,29.27442396193857
M363,,,,0.8182818778121281,,0.7640469798026017,,,,,,,,,,,,,,,74.67853565345398
M376,,,,0.8416133777061305,,0.8894447308633991,,,,,,,,,,,,,,,87.29331988500292
M210,,,,0.7149607079011489,,0.8042725758124089,,,,,,,,,,,,,,,99.51811127915266
M333,,,,0.852816652308102,,0.866430439622589,,,,,,,,,,,,,,,92.20567498851017
M238,,,,0.8718080878112547,,0.9757163242075158,,,,,,,,,,,,,,,79.39622353774887
M269,,,,0.8207777175309379,,0.7733642407999765,,,,,,,,,,,,,,,78.41404274073176
M215,,,,0.906143312023802,,0.8224613513559124,,,,,,,,,,,,,,,41.40153248607211
M388,,,,0.7893771146394414,,0.9220533894585589,,,,,,,,,,,,,,,65.32063429525688
M253,,,,0.9600339912225143,,0.7221876864272478,,,,,,,,,,,,,,,76.2270575221574
M202,,,,0.806400834364168,,0.789816879103667,,,,,,,,,,,,,,,77.73701908049881
M252,,,,0.7929219526877687,,0.8766269191104632,,,,,,,,,,,,,,,79.51559035191997
M396,,,,0.9087681328946178,,0.8886170754868201,,,,,,,,,,,,,,,87.92727231331465
M360,,,,0.7647953746444388,,0.7207592811469123,,,,,,,,,,,,,,,29.208764246692606
M299,,,,0.7853350032586883,,0.882010033965723,,,,,,,,,,,,,,,69.86203827724248
M378,,,,0.7173571081885591,0.9277813066403473,0.8181292237114051,,,,,,,,,,,,,,,91.82696724184308
M283,,,,0.9774691866012367,0.7773819927384875,0.8333367208436822,,,,,,,,,,,,,,,80.2882830561012
M373,,,,0.7301745091603301,,0.9396291586719177,,,,,,,,,,,,,,,56.43954628824541
M264,,,,0.9267404448531766,,0.7139791216553629,,,,,,,,,,,,,,,77.27790794885419
M249,,,,0.8409876690479916,,0.8327183794522315,,,,,,,,,,,,,,,21.95264750778235
M255,,,,0.9059953759656123,,0.8180826564209311,,,,,,,,,,,,,,,5.750560243211676
M206,,,,0.9050510942409966,,,,,,,,,,,,,,,,,70.78153508896284
M247,,,,0.8652787071720025,,0.8336938733187724,,,,,,,,,,,,,,,51.05498688633989
M368,,,,0.9705648515349914,,0.7515703201144606,,,,,,,,,,,,,,,58.05985896109166
M348,,,,0.7960803070024028,,0.8668958415609809,,,,,,,,,,,,,,,81.55395561397224
M265,,,,0.7066337117479025,,0.835503038131348,,,,,,,,,,,,,,,33.63308405074326
M391,,,,0.8871423884392737,,0.8322470626427716,,,,,,,,,,,,,,,80.51473060954719
M216,,,,0.9334017842572122,,0.7909538164795664,,,,,,,,,,,,,,,8.445939513095242
M229,,,,0.7554918255282411,,0.9201337162580168,,,,,,,,,,,,,,,53.54613032338382
M316,,,,0.8801004519916575,0.7319498953383096,0.7542540858463762,,,,,,,,,,,,,,,32.91275802595597
M260,,,,0.9404352099646235,,0.7563952817101453,,,,,,,,,,,,,,,14.403880274352971
M327,,,,0.7636393496940953,,0.9666082670619334,,,,,,,,,,,,,,,58.61411018317021
M296,,,,0.9007206305728407,0.7691606267068216,0.9794281419112238,,,,,,,,,,,,,,,74.70249925617
M223,,,,0.7897584199802257,,0.8955699782241293,,,,,,,,,,,,,,,60.0524656549186
M339,,,,0.8843287637570543,,0.7938458270824295,,,,,,,,,,,,,,,14.621376531897228
M329,,,,0.732691414231044,,0.8684109592742189,,,,,,,,,,,,,,,94.42206011742472
M209,,,,0.9703368066532835,,0.9296482802465209,,,,,,,,,,,,,,,79.0694582039639
M353,,,,0.8269664587396993,,0.7315018330487217,,,,,,,,,,,,,,,94.15825497444446
M277,,,,0.7114836739675547,,,,,,,,,,,,,,,,,75.18095541860582
M235,,,,0.7218955848220754,,0.902229337485678,,,,,,,,,,,,,,,31.254536629892332
M288,,,,0.7762355747422316,,0.7869354002005504,,,,,,,,,,,,,,,80.74050855594423
M257,,,,0.7612807740741403,,0.7558718850093337,,,,,,,,,,,,,,,13.412037356864142
M259,,,,0.9553415422860991,,0.7037475855333698,,,,,,,,,,,,,,,55.40154511877457
M289,,,,0.9611455767601454,0.8240918082905513,0.9606547411674285,,,,,,,,,,,,,,,86.05396038471486
M337,,,,0.9055016918372167,,0.7964789275949312,,,,,,,,,,,,,,,85.99009086504712
M250,,,,0.73054219365722,,,,,,,,,,,,,,,,,47.68899681351136
M355,,,,0.7875718590712298,,0.8049525588468108,,,,,,,,,,,,,,,99.22001698569419
M212,,,,0.9487877341324085,,0.8381954164750257,,,,,,,,,,,,,,,43.654106466116566
M371,,,,0.8809764588573387,,0.9133784176284767,,,,,,,,,,,,,,,71.97902726586396
M302,,,,0.8680148528904011,,0.7473412033582093,,,,,,,,,,,,,,,24.97136785190953
M375,,,,0.8313230167313006,,0.8106452401236414,,,,,,,,,,,,,,,30.253928771321327
M346,,,,0.9020506029914606,,0.8499005526450797,,,,,,,,,,,,,,,43.722194896553866
M370,,,,0.8532787425295559,0.8434238480955496,0.9675896105233934,,,,,,,,,,,,,,,85.83240787543734
M358,,,,0.7691509010273991,,0.8240596694688826,,,,,,,,,,,,,,,58.84308411357683
M217,,,,0.8047979428986576,,0.9761021162708977,,,,,,,,,,,,,,,91.9426433967831
M395,,,,0.7518927901403922,,0.9698759194893023,,,,,,,,,,,,,,,88.56464807505944
M295,,,,0.7064508326037168,,0.9524750196494083,,,,,,,,,,,,,,,59.625614000384765
M231,,,,0.959616087742265,,0.7333842567848288,,,,,,,,,,,,,,,55.53476307556522
M344,,,,0.7259685086882443,,0.7185579752159055,,,,,,,,,,,,,,,70.22130353187762
M397,,,,0.7330429893474184,,0.760066890485485,,,,,,,,,,,,,,,50.64381419894559
M335,,,,0.7477122785666889,,0.7508824156964343,,,,,,,,,,,,,,,84.05598049800514
M297,,,,0.7124564652499105,,0.8528088349250162,,,,,,,,,,,,,,,11.266710944926649
M345,,,,0.7253417608536992,,,,,,,,,,,,,,,,,8.931785506128183
M310,,,,0.9121476285985262,,0.7776084478381483,,,,,,,,,,,,,,,23.20722892494617
M309,,,,0.9299754901879478,,0.8222355988460031,,,,,,,,,,,,,,,64.9233461284888
M330,,,,0.7873566087277115,,0.9383604047043227,,,,,,,,,,,,,,,88.07050592306419
M226,,,,0.8017612829839528,,0.940421202065396,,,,,,,,,,,,,,,21.038816709901454
M393,,,,0.9073102144495553,,0.9118774238937809,,,,,,,,,,,,,,,17.99659119524219
M278,,,,0.799619570970634,,0.7916209399682467,,,,,,,,,,,,,,,40.96074553079164
M366,,,,0.704519933831769,,0.8455385060089807,,,,,,,,,,,,,,,24.72696342621052
M271,,,,0.7269179088354856,,0.8616936006042798,,,,,,,,,,,,,,,58.1802706066825
M383,,,,0.9258642524874486,,0.7565389749191825,,,,,,,,,,,,,,,9.162492130691334
M314,,,,0.9025589339617388,0.9058502406442273,0.9343323540028612,,,,,,,,,,,,,,,27.148915381818373
M213,,,,0.8239800356109003,,0.9281148494427399,,,,,,,,,,,,,,,38.11121602279675
M379,,,,0.7089647464654074,,0.8297468546088782,,,,,,,,,,,,,,,64.57527152483132
M243,,,,0.9760909837270367,,0.8269840526659381,,,,,,,,,,,,,,,75.44282174264735
M254,,,,0.935761632118695,,0.9612291905489043,,,,,,,,,,,,,,,69.94358645268804
M306,,,,0.7957869841901043,,0.7214407721710208,,,,,,,,,,,,,,,19.89712820069871
M282,,,,0.9788291042499395,,0.7481384252376619,,,,,,,,,,,,,,,67.20337381492287
M262,,,,0.8323213180571786,,0.974764523309605,,,,,,,,,,,,,,,77.93851188321297
M307,,,,0.8737230273845484,,0.8295329793481989,,,,,,,,,,,,,,,30.093992324373666
M221,,,,0.9617049348793563,,0.9124029409747865,,,,,,,,,,,,,,,82.46898966452544
M285,,,,0.7345666330108335,,0.7540361552101713,,,,,,,,,,,,,,,53.168294498774976
M284,,,,0.7917825572478453,,0.7274625231235784,,,,,,,,,,,,,,,70.02026019818707
M266,,,,0.7154057694367548,,0.8057745294510607,,,,,,,,,,,,,,,74.60563276084436
M225,,,,0.7837291219579202,,0.9769316852187675,,,,,,,,,,,,,,,85.38723015665538
M300,,,,0.8493766265260299,0.7038644711139483,0.9518115048155198,,,,,,,,,,,,,,,92.30321856477697
M347,,,,0.8167048273284149,,0.7897822643413948,,,,,,,,,,,,,,,22.58180073395496
M208,,,,0.9256572262527287,,0.8010638273853771,,,,,,,,,,,,,,,70.64506699638468
M276,,,,0.790533258603382,,0.7303078674947792,,,,,,,,,,,,,,,32.176034581768775
M263,,,,0.8959626335575092,,0.8331918819190515,,,,,,,,,,,,,,,45.070079759299595
M246,,,,0.9034090391944752,,0.7129255440581335,,,,,,,,,,,,,,,86.89931213363353
M343,,,,0.7736587864002954,,0.870466924138108,,,,,,,,,,,,,,,27.578515212330455
M239,,,,0.7416526715451912,,0.8168373987470968,,,,,,,,,,,,,,,72.57852981392173
M341,,,,0.7488833633675474,,0.7586868762006782,,,,,,,,,,,,,,,57.59366710070901
M367,,,,0.8684162991375531,,0.9294272623398458,,,,,,,,,,,,,,,46.79729716058295
