,T0,T1,T5,T6,T8,T3,T4,T7,T9,T2,T10,T11,T13,T18,T15,T16,T17,T14,T12,T19,T20,T21,T24,T26,T27,T28,T29,T22,T23,T25,T30,T31,T35,T38,T39,T33,T32,T34,T36,T37,T40,T42,T44,T49,T41,T48,T43,T45,T46,T47,T50,T55,T57,T58,T52,T56,T53,T54,T51,T59,T60,T61,T64,T65,T66,T67,T68,T69,T62,T63,T70,T74,T77,T71,T72,T73,T75,T76,T78,T79,cost
M56,,,,,,,,,,,,,,,,,,,,,,0.7829046706352276,0.9312784229140154,,0.9436450753164151,,0.848231669888415,,0.7727800245976764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.812064834035375
M62,,,,,,,,,,,,,,,,,,,,,,,,,0.9281239993366813,0.7368805211728986,0.7119271250999584,0.8384521011858068,0.8417690170861509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.02399106386329
M66,,,,,,,,,,,,,,,,,,,,,,,,0.8519841366416723,0.7841356815313836,0.705005806602101,0.710012746548373,0.7702414700171353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.91700080945478
M50,,,,,,,,,,,,,,,,,,,,,,,0.873857057791843,,0.8517604443702522,0.8520220231002158,0.9127722523204161,0.9114570710491778,0.7128715831446003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.505476317721815
M63,,,,,,,,,,,,,,,,,,,,,,,0.8989546660401676,0.856655781752873,0.9688606313336091,,0.7553211163902895,0.7234634444522694,0.7844429594249945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.03011239478087
M60,,,,,,,,,,,,,,,,,,,,,,,,0.8940628436370506,,0.9048923112633822,0.9045028879811307,0.8951654527246762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.787851840419236
M61,,,,,,,,,,,,,,,,,,,,,,,0.7969556015689467,0.8314478780861433,,0.857715525424013,0.79976341299857,0.8944444437062918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0682392708325
M64,,,,,,,,,,,,,,,,,,,,,,,,0.9566070558728712,,0.7019767860288025,0.726976079500282,0.8695726944051655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0177116546001
M59,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7697289546572439,0.747735235301932,0.747388206345531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.69204801481975
M73,,,,,,,,,,,,,,,,,,,,,,,,,0.9113360009148403,,0.945940326861875,0.9161401906030892,0.7004166986722828,0.9331485696738195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.13021421883787
M72,,,,,,,,,,,,,,,,,,,,,,,0.7201276674545943,,,0.7828351220772286,0.9404296366259963,0.9632365424661568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.5464393893173
M55,,,,,,,,,,,,,,,,,,,,,,,,0.9031278676857282,0.9559209363152644,0.7196435525977698,0.9611849103156983,0.7821962083406682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.16347474787977
M58,,,,,,,,,,,,,,,,,,,,,,,,0.8317953923474166,0.7341609336459465,0.9011050099705499,0.8313718959384357,0.8021250446935474,0.8755564588117413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.579758895743947
M70,,,,,,,,,,,,,,,,,,,,,,,,0.8951605206123379,,0.8984978324719716,,,0.9484373885753936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.04003881409902
M69,,,,,,,,,,,,,,,,,,,,,,,,,0.9184573073186538,0.7164103774117313,0.7936471780647789,,0.7817868059575169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.26125525002146
M53,,,,,,,,,,,,,,,,,,,,,,,,0.8796167432690933,0.9448585734479169,0.720271820110957,0.7440848990902741,,0.9550233522855124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.53078134581247
M54,,,,,,,,,,,,,,,,,,,,,,,0.7529701223249107,0.7548624028959174,0.7867974802856218,0.7032509645649189,0.7594604187725233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.41842347245701
M57,,,,,,,,,,,,,,,,,,,,,,,,,0.7561815455878073,,0.776379831442723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.44332220667282
M95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9368274394045668,0.7962989917423283,0.8498792952689788,0.8876793358441284,0.7007466817734114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.27308769604163
M92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8690478490187504,0.9527817807789817,0.8224044652745341,0.758416764987324,0.7283377492104957,0.8012092817832213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.97129252807491
M98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.858206912485919,,0.7597524711638612,0.7104874212229035,0.7935059502705846,0.7579913489733767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.24640934757683
M99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7413731087599895,,,0.7065283304565954,0.8034422194057974,0.7568664048145386,0.9677633018449524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.89492197051479
M80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9467441649567716,0.9195644147907179,0.9741533803370813,0.7751531079749824,0.8027765718430608,0.7070644220241504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.58065077974732
M75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7613278168371707,,0.7325157562906268,,0.8429853466451551,,,0.8225598110189936,0.7968629648545952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.07081265654786
M97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7777786483772098,,0.8729929035815918,0.9189415088797835,0.8340915783207377,0.8374691000184946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.80808287429666
M83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8662703878350038,,,,0.8566161893444244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6704480926816
M90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8834471154650697,,0.9395599154288259,0.7772830777948225,0.9627589927365725,,,,0.842692649393631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.97135165782585
M82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9338830952733866,0.8907258953900387,0.8702731804158329,0.8655583858592861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.155604445770511
M93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9182265157366376,0.8192644881444274,,0.9551272737288026,0.7163429083011266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.01929944235545
M96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8075158361732002,0.852117965096925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.64501643482723
M76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7248293107171848,0.8292378930255888,0.7147555490988768,0.7651804453829507,0.7085733958460199,0.754052058384623,,0.70176291770006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.510847585522939
M77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85311199046861,0.916064656198744,0.8013990979762231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.76937303065955
M94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7668582975148763,0.9276044199559367,0.7865541427694074,0.8899020894998382,,,0.904075148333345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.91510768931855
M86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7832166082927132,0.8188958125806758,0.91232098011025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.58476965730335
M85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8423171858335292,0.9202637517645383,0.9651108258216224,0.789676474799322,,,,0.8738258496886762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.480464366945895
M78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7370322701833584,,,0.7475486645960463,0.7216569878018531,,,,0.758685494847279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.79103392890326
M84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7590808134839566,0.8846192337869859,,0.966512998197793,0.9752548501784557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.85622663382442
M87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8059102038740724,0.7599266033078759,0.7035187363066351,0.9208992052803137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.32760532744028
M81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7884898504646386,0.9000787550902916,0.8994744898394946,0.8858967518089378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.84981191477875
M79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7164941560653334,0.7666497987055847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3943434802153565
M88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8047053442167867,0.7716918319274313,0.883549074650859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.044244774788337
M89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8179021940295993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.02309245018641
M91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8570359332907942,0.7626428994808444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5256349883877
M124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9488605966699482,0.9779884000734594,0.7443531658848969,0.8998364723311656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.00218531887364
M119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7056147494452469,0.7996479284935223,0.8360394035309973,0.8047714584526762,0.9283606795487824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.02635259375099
M101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7823615011374294,,0.8456177500810726,0.9012198474091504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.609895300046556
M115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.928051167095538,0.8447226377219623,0.859084931466402,0.7733230734291209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.69742890343889
M100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7436671095807539,,0.8541104537462874,0.9199902817440228,0.84264346769103,0.8162502861895815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.936948389738106
M111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7711861003842327,,,0.9304061088921723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.87774904047115
M104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8285066165086062,0.8365835921169309,0.7986630735997573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.86598965714615
