,T0,T6,T7,T8,T9,T1,T4,T5,T2,T3,T10,T12,T16,T18,T13,T14,T15,T17,T19,T11,T20,T21,T23,T27,T28,T22,T24,T29,T26,T25,T30,T33,T34,T35,T36,T37,T38,T39,T31,T32,T40,T41,T42,T43,T44,T46,T47,T49,T45,T48,T50,T53,T54,T55,T59,T56,T51,T58,T52,T57,T60,T61,T64,T65,T67,T69,T62,T66,T68,T63,T70,T71,T72,T76,T77,T78,T74,T75,T79,T73,cost
M79,,0.9429031669170075,0.7731157231489969,0.9103625841478821,0.9579510626271525,0.7635895300745038,0.7409620860174766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.30637521823968
M38,,0.7194779183081648,,0.906122276222013,,0.9546510313968799,0.7538345867741665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.20585524368565
M62,,,,0.86032064812451,0.7216222055419848,0.8886200323204207,0.9086412411003841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.66810871370728
M196,,,0.9283706077141288,0.9471061068123998,,0.7566824079945645,0.7168722575225863,,,0.7971106255245867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.25793684258104
M11,,0.8873581598835903,,0.9628963732200568,0.7749699420838245,0.9162833220484436,0.8018038527988819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.080602219645
M29,,0.7527820094010924,0.7772293004041326,0.8195933906533484,0.9223171009463311,0.9469507964021923,0.9262989925632955,0.8514607548832345,0.8234430139913723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22411626616455
M147,,,,0.726487761048594,,0.9313816778235168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.126826645162392
M110,,,,0.8784125646959576,,0.7324220510734689,0.8876676272283485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.65173964553982
M105,,0.7382207455424967,,0.704034190808898,,0.8160619931441957,0.7028971274011682,0.767641537237161,,0.9295718177263731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.984472722112137
M194,,,0.7981236435140754,0.9640784491984647,,0.8636466170004817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.52360491827491
M189,,0.9757623774194748,,0.7486096185712969,,0.7492048228193756,0.8058612308784789,0.7477351127828791,,0.804645874829703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.37937096602249
M5,,0.8132122019617681,,0.8847735366545832,0.7361932168705024,0.7248217280768239,0.7568458059505269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.974441795589176
M43,,0.7027788227813999,,0.7844965705711673,0.8036673929921216,0.7859276558995392,0.8135027356851612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.609556077569717
M184,,,0.9533424822486265,0.8479581654228825,,0.9642721391574209,0.7996270831566796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.64320004894176
M25,,0.9527390156566522,,0.9732649891698887,0.8932708804299341,0.7222989866163814,0.7776208990973041,,,0.8443460717748474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6751710537801
M177,,0.787863121814118,,0.7267470478500462,0.9060857971477554,0.8061726074687404,0.7687724384423349,,,0.8998843672805302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.1747063885883
M160,,0.9291716936754444,0.9288838516536876,0.9467368459190246,,0.8858036396935469,0.7201378713009547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.728155193544296
M148,,,,0.7924697231077127,,0.8205716540186969,,,0.768316184961665,0.9158022961146791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.04825425048633
M12,,,,0.7356502035220586,,0.7060994609399704,0.7183495422473583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.95467994861075
M108,,,0.7008275751086085,0.8378890831613662,,0.9161775296911385,,,,0.8034506549220921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.78934868062537
M130,,0.7020265016362156,,0.8944162527236128,,0.7117526272460664,0.8051933519391747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.313906899890544
M97,,0.8201779766304182,0.8725544684490361,0.8485160097714523,,0.7764776082688064,0.726085067671463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.84534473539322
M4,,,,0.8803801112558176,,0.7279055514063484,0.7984879540862836,,,0.9131515618522797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.663068129956676
M70,,,0.7013658040867371,0.7064038348521287,,0.960703789177727,0.8626669684053744,0.9409897921805235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.42543137357742
M96,,,0.8322461514793305,0.739497894273189,,0.8755965031387355,0.7696431608757021,,,0.9607652698750767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.860872848041936
M140,,0.718371000544473,,0.7115969571793307,0.9119959176810044,0.8402533217574881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.68481095030974
M169,,0.9053879374526481,,0.9515549851586071,,0.7633975057933453,0.7611065252451461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.12327145001277
M136,,,0.7411561595097655,0.7977138082300734,,0.8476836630260769,0.9480316798976149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.42531634825366
M115,,0.7729997646549975,0.9180870561561829,0.8305737835416034,,0.9481281840567105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.58801147122071
M63,,0.7642261566964627,,0.8226507505206868,,0.8168042211737323,0.9414815070244593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.12946730747967
M27,,0.8832895873241446,0.9157264705527992,0.8440859764311167,,0.764511351231323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.74560409995975
M71,,,,0.897154287425971,0.7890959880662729,0.7860750037480899,0.7486471485053154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.899188069711908
M192,,,0.8326132986442696,0.7505082053912423,0.7965061344444611,0.7982061296113068,0.8269089166588572,0.8722730497521888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.215748812618095
M111,,,0.9068806533162471,0.8327379527768757,,0.7007254489189034,,,,0.8690421615478578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.22943655899796
M56,,0.7238207958175206,,0.7220887690520367,0.7627758939238868,0.8073198138320854,,0.722665424511168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1316689409787
M8,,0.8460355086059796,0.8424684650079959,0.9425924284589545,,0.7882303934581291,0.7653441240009531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.056818108337563
M3,,0.8815539063719111,,0.7480893840037741,,0.7302502900103494,0.9139477367733441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.02333682231699
M13,,0.8001791703890182,0.8596290682603768,0.9250106394690613,,0.7291183347353067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.37400610875804
M77,,,0.8199548838805113,0.9232197444639236,,0.7459437258998244,0.9394414134936481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.63199755792948
M41,,0.9676656609248669,0.8317546270323413,0.810345718376291,,0.9762061487803745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.18072584265161
M44,,0.9437452898685854,0.776521806371307,0.8184096806899422,,0.7579623827622619,0.7339916862992996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.05063922584896
M126,,,0.9138182371296283,0.8152463154758797,,0.8199300854555738,,0.7484806953723622,,0.7083430856015696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.31892361919999
M133,,,0.8815520297631233,0.9631177215926493,,0.812980097616988,0.7031117120129686,,0.9785888441391825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.43681239430053
M114,,,0.7011084324148992,0.9465650900980109,0.946093550370174,0.7132455693986721,0.9387534510148338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.58641793391187
M124,,0.8316643310217486,0.7601945408281571,0.9271238392919448,0.9693652280955775,0.8188984781239627,0.8937821532442043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.83662286825836
M64,,0.7112795678447019,0.8803341370838417,0.8939010942548415,,0.7827191829014543,0.7053232447029305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.73503844371843
M187,,0.9423144626891408,0.9762736390114971,0.9644412354611654,,0.8409001664821177,0.7246014683313844,0.8055615437822039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.91718348839755
M81,,0.8706572090107854,0.7564856751998554,0.7900745509029874,,0.8085912976721683,0.8156921773412398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.945914526317992
M86,,0.7729723695852527,,0.9279619416094336,,0.7036398168842768,0.9744659003469072,0.816205582505386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.88354726894656
M176,,0.7886615215980961,0.7554302934519419,0.906273690413848,0.9358988488715343,0.8837437561267564,0.7174769315358467,0.7286842298179786,,0.7421530338280999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.71100837328077
M116,,0.9449665314754669,,0.8734440352105934,,0.8972168557918094,0.9470540556134913,,,0.7978530907944572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.659855642179615
M170,,,0.8283569382680871,0.8365683841906455,,0.9114639687206377,0.7457541291531993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.82753300249004
M7,,0.9633050691563452,0.7267168615654878,0.8686489899271601,0.8623627566251796,0.7675799907217197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.48238607606854
M191,,,,0.9587677936052172,,0.8730216659523157,0.8426327467580002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.96883249000166
M75,,,0.911335780968198,0.9423170990315073,,0.7664625967162448,0.9256264290050579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.827098390922735
M156,,0.9175872327570997,0.8564212190569654,0.7869876161177123,,0.7350074930656616,0.8462763661423272,,,0.941578855518617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.135673594393403
M92,,,,0.8809810798196904,,0.9541480257872919,0.9465121298930358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.71482057982408
M85,,0.7557137779813696,0.7541075631822973,0.7269804543127277,,0.7262805267804422,0.8730579773345182,0.8317089679292213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.522315275199208
M91,,0.7073380253233081,,0.799598671031612,,0.9410052820533747,0.8296214916302288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.01644257767898
M90,,0.8054009901122445,,0.7381795461442155,,0.7021448638089771,0.9579785298589559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.43185078177473
M195,,,0.8320540102302637,0.9488476635370143,,0.7513477225044458,0.8632891480065928,0.7976380470456887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.63852179793656
M14,,0.740951758089008,0.9757823028416266,0.9385395513448164,,0.9092007265374042,0.9371693698744067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.89942153822065
M68,,0.7303625226286761,0.7024365528179868,0.7853937450289277,0.9685123408162527,0.9059252197424812,0.8915500538403978,,,0.8249768941153556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.9199289819768
M129,,,0.8535702889670793,0.859195096843806,,0.8664916611004,0.9106939476490044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.62224358331001
M168,,0.7602571992845725,,0.7525950486519157,0.8503176518403929,0.8245076191355223,0.9084664844965895,0.7254977285472587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.123394965777074
M119,,0.9237885828045939,0.9252403269703213,0.8912229273124688,0.72146221430405,0.711317211667619,0.9408846710431238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.357813292353
M53,,0.8224542264320844,0.8250739288983409,0.8417266986047673,,0.7052758408136175,0.8633167657153651,0.8212260540600325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.25809658355903
M67,,0.802497783714831,0.866515879563785,0.7592779851036613,,0.8361244565952669,0.9685287979778525,0.7322540746402633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.074923761812116
M151,,0.8024301725462132,0.9375394878187072,0.8537013487034117,0.721822741729373,0.8305662272451999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.8748705738129
M174,,0.7851518673956999,0.8476557975653145,0.9314828209773998,0.9048479392662787,0.9169371561063864,0.8917779320084502,0.8098182280983386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.59151695496563
M32,,0.7554051589746524,0.9266358954424179,0.8240968901132146,0.7660787746160008,0.7906942661376574,,0.9447296786492815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.498720803628274
M16,,0.7799495525364664,,0.840186596378717,,0.7762415264690359,0.8697790669015074,,,0.9094481150716525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.04983295913887
M18,,,,0.7064092177297066,,0.8406609313166296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0359326945784
M163,,0.9438073107062273,0.8522000101421487,0.7325415448261611,,0.9329389032390969,0.8130840992870615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.87254116449593
M117,,0.7022620234314236,0.9183544408725284,0.8118849741211575,,0.7658414423404767,0.8755475745755308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.766389774139775
M193,,0.790185139950656,0.7327286845537712,0.846929060685457,,0.7456118288182171,,0.7036069796436392,,0.7340302321259761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.82993994412213
M162,,0.9780564418118874,0.9432072255332983,0.7820996897632275,,0.7977469208026815,0.8592591962417968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.74340605798315
