,T0,T2,T9,T11,T1,T3,T4,T8,T5,T6,T7,T10,T12,T13,T17,T21,T23,T24,T16,T19,T22,T20,T14,T15,T18,T25,T26,T28,T29,T30,T32,T33,T37,T38,T34,T36,T35,T31,T27,T39,T42,T44,T46,T48,T49,T51,T43,T47,T50,T40,T41,T45,T52,T53,T55,T59,T60,T54,T56,T57,T58,T61,T63,T62,T64,T67,T68,T69,T70,T71,T72,T74,T65,T75,T66,T73,T76,T78,T81,T82,T83,T77,T80,T86,T85,T87,T79,T84,T88,T91,T92,T93,T94,T95,T96,T97,T99,T90,T89,T98,cost
M7,0.9073581027649416,,,0.8451701081182403,0.9436745742117496,,,,0.8622627114061381,0.7026101695834128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.81469984142565
M14,0.8389267470138699,0.7811382560424975,0.8430523733050743,0.8576975915012044,0.7967846022706631,,,,0.9118403154497504,,,0.7452594133810705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.870725173061324
M40,0.8859599734162926,0.723156990582771,0.8029715042770728,0.8546784088472713,0.9613626309575493,,0.786742474091324,,0.8340388437505493,0.8141342202282709,,0.8440045102279261,0.8490205155059996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3066023869857
M42,0.7273752748237998,0.7192564328502993,,0.7994981219032281,0.8846550243391027,,0.9292572517163668,,0.7337348550404788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.12234517446847
M9,0.9177911307808875,0.8355006862532064,,0.8056956132234128,0.9711533006446005,0.9321371235419047,,0.9650131484141932,0.7466619717431076,,0.7424805904463582,0.9004147139266182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.53175215425046
M0,0.9416267217774925,0.7335112312917229,0.9489370773928973,0.7706762942473735,0.962956311106028,0.8453322247379695,,,0.8954301923803001,0.9311405080757329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.97200975582687
M15,0.9192491054414604,0.8840634431195178,0.9663418639257525,0.8055220788423756,,,0.7015983188165442,,,0.9735070120399859,,0.7355288267645664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.02310997545713
M2,0.8175577540929215,0.9433030599142205,,0.7312148084231568,0.9228246833673284,,0.7588306010227779,,,0.7555126480428738,,0.9583009190705988,0.9626476449971643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.546687142288567
M49,0.8098540441319338,0.7890176719690023,0.8171375118425868,0.7300578707215832,0.9078448926226955,,,0.8275744812053181,,,0.800450615413018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.536337144075084
M19,0.7916606520594709,0.8355634521761204,0.9595195318106449,0.9499776579494122,0.724472436384125,,,,0.8255093877711387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.959644950391455
M28,0.7510609220631733,0.9210220027607123,0.9683387155787888,0.9363584181909727,0.8619838893365753,0.8667460207748316,0.7086443736888847,0.8346868325842575,0.7010078180643091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.82940258353708
M44,0.8656932266448887,0.9075535838876658,,0.9306556320427272,0.9605122034974403,,0.8037128825820392,,0.8422996979660802,0.8484240513923599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.20428001998199
M33,0.7565945445053042,0.770741154668956,0.7288194171141191,0.9731293682524988,0.9251609545236454,,,,0.7805275495295088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.633820495259144
M1,0.770724121319125,0.7136969788442935,,0.7773083011003907,0.7633710940597465,0.7927040306094468,,0.977027622132139,0.8676572722552938,0.7300464301244124,,0.7086950692284605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.231428702661084
M26,0.871756161658798,0.9763723448582923,0.7304292138798651,0.8774570716730281,0.8697484758187373,,0.7176850525654145,0.96903889013302,0.9005384002880483,,,,0.821842184080319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.75379808349902
M48,0.7895603768934131,0.7405010668232431,0.8617086508952652,0.8869093159090439,0.9773308034695127,,0.927523064943795,,,0.776698530937177,,,0.9720121546975717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.03938749291589
M27,0.8709023628177178,,0.9769795468305748,,0.9087239476999077,,,,0.8209667557152164,0.8377097698016311,,,0.8915968313595154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.57483444263556
M46,0.9304755404283189,0.8984137901211307,0.8395495977639689,0.8745894708580823,0.9780332409628325,0.7250373447265902,,,,0.706379100101695,,0.9183139434732545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.01827593134813
M6,0.7737132961775652,0.78432199805548,,0.8601838100662661,,0.7568309461201599,,,0.8191348212907479,0.7703359514779415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.09105989353346
M31,0.9765274275372244,0.9186960325394544,,0.8472413478353638,0.9607081190486572,0.8784909274490149,,,0.8045110033104323,0.8765580817720773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.15009281171604
M38,0.8361763028124706,0.7970133199422846,,0.8838788823481405,0.7815089356126041,,,,0.8488571017567355,,,0.7325844245646476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.59432985860516
M25,0.8634752900456159,0.7579553149181344,,0.766445663290896,,0.8352034707056177,,,0.9143798639836156,0.8354678504642884,,0.8763082478866845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.386275909112626
M36,0.92062765538655,0.7994741221946824,0.8500483544381882,0.7343715507153452,0.7790235144281851,0.9076240751174058,0.7247820865472325,,0.824915604925768,0.9133733573869822,0.8773598206951904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.94228642165434
M16,0.9084127029659879,0.9173650944498565,0.8864044220178864,0.910491899868167,0.9291770742023102,0.7584289754827045,,,0.7134191693642025,0.7977675176857808,0.8310104560768536,0.7875059234946745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.190841242955868
M43,0.7811640158051676,0.8530121839836311,,0.7953211717153535,0.8423857601271703,,0.8024815319744004,,0.977812651124196,0.8021338033924028,,,0.946659954051487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.59380277824838
M39,0.9745448828937836,,,0.8636017801112643,0.833958232740452,0.7525638205916172,,,0.9385378391093429,0.8246553775762349,,0.8105730973466815,0.8454282805709167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.790051100777077
M34,0.7116873222348227,,0.7557161478352789,0.7427671824547548,0.9794406324382519,0.9388631424631274,,,0.9136100271835661,,0.7591700941924377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.20606074924358
M29,0.7044422952406446,0.7511912405932467,0.7852867862577831,0.7788450287290671,,,0.9161810128334109,,0.801769184528042,0.7156634151206326,,0.7500878455778706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0510709073624
M32,0.7613059521778063,0.9562473505968854,,0.9393014395643025,0.8048435995865617,0.804613869089166,0.9152127717011527,,0.9763553571245416,0.7608285160702409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.117475835127024
M23,0.7155773628168727,0.9009166412873574,0.8768316008836525,0.8252978629002375,0.8885187176896152,,,,0.7067461993678396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.226283880339764
M3,0.883383240792125,0.9723055405325588,0.7186250359569574,0.8564204204186039,0.7978074932906651,,,,0.8424928899857478,0.8347820519709037,,0.8519459147348954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.104269196157826
M5,0.7321859284278172,0.9730438525897399,0.813137624515585,0.8347416840227139,0.7652147601550126,0.748900409371483,,,,0.7709563281832534,0.8645018028777645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.55077255552943
M4,0.7830451038181057,0.8762686468420915,,0.7879324219783408,0.8354089744013912,,,,0.9201304917001433,,,,0.908966575504719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.33434705063301
M13,0.7009408846758247,0.87096405521635,,0.9675005495271037,0.8715851240728982,,0.9775060791717675,,0.7929759673991601,,0.7296274086503094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.258231546419135
M20,0.7086898265212468,0.7349388442717055,,0.7504577055279794,0.8294186086244423,,,,0.8353538287949844,0.9400131459967052,,,0.9266703568925129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.25611994965083
M24,0.9062599334924438,0.8835787506174344,0.7687840663592909,0.7072883666557563,0.8473156134093129,0.7393129461786043,0.8969182208442077,,0.8046071384354363,0.72475043119945,,0.8346154852936476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.31006493581596
M10,,,0.7455462933418132,0.7573679386781351,0.7351322757617207,,0.9617661449634521,0.7412166999551272,0.8942590651392468,0.8490383620328114,,0.8123795744290123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.18488450667459
M8,,0.9740903233772747,0.9323653883884702,,0.8812547045381859,,,,0.7959522208982535,0.8929403129472805,,,0.7334058565973935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.69006965047612
M37,,0.773231144598844,0.7723489725086917,0.8139504420276846,0.96232142536789,,,0.8159643661086072,0.8127388293385064,0.9273675538592295,,0.8302378428667656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.8106718214539
M66,,,,,,,,,,,,,,0.851257093973643,0.9454531417708038,0.8680748957487028,0.8885003183543198,0.9499759245727559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.65237076198277
M51,,,,,,,,,,,,,,0.8240653141778879,0.865300928525703,0.8367832613080857,,,0.9769693207085002,0.7123714074780271,0.8880570871264332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.07017136428698
M92,,,,,,,,,,,,,,0.9166213685692415,0.7741926156772142,0.7420390766583423,0.882602371591743,,0.8426578032548503,0.7805538217194354,,0.770949421989241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.45915680418004
M55,,,,,,,,,,,,,,0.8843155845324744,0.7345955318222659,0.7099256795478532,0.7864104823452086,,0.8431418058118492,,0.7600965530284951,,0.7928169002309788,0.902368744872736,0.9257802350129809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.61834574792662
M85,,,,,,,,,,,,,,0.7424527768472874,,,,,0.7940247821139652,0.7139215280193743,,0.8718909843617937,,,0.9614481347026488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.179711828992026
M69,,,,,,,,,,,,,,0.8240633496216965,0.9015399166520016,0.8254745946234303,,0.9730293108027485,,0.9539568053176032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.84705125573737
M93,,,,,,,,,,,,,,0.8998011216647752,0.8467879264836384,0.8832648625640852,,,,,,,0.7269834022065931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.90742265401816
M83,,,,,,,,,,,,,,0.9081345517658936,0.9784255696410953,0.7141474225304976,,,0.9115622170340575,0.8966967813454729,,,,,0.91324532200446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.460046925655547
M54,,,,,,,,,,,,,,0.7665518659818877,,0.8420251615730766,0.81809292144326,,0.7784803666349835,0.865321720111532,,,,,0.8091131366343077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.460760214869346
M99,,,,,,,,,,,,,,0.9530997124496576,0.7293455469614945,0.72197589925988,,0.9068319015599564,0.8391275948858963,0.8263685196242407,,0.7388620425350506,,,0.7172041155037732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.81544825500221
M80,,,,,,,,,,,,,,0.853841704888224,0.9525683816292527,0.8835500220754343,,,,,,,0.7004495668167106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.139911742468314
M50,,,,,,,,,,,,,,0.915294816059148,0.7913876856172138,0.9401183122843428,0.8827215079655939,0.9009592779239106,0.8994851129630657,,,,0.923979975128397,,0.7166565103043029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.12954443655915
M88,,,,,,,,,,,,,,0.7982856272446764,,0.7835511787704769,0.9617087637891447,,0.9409484969049706,0.7710887532229441,,0.701196967763968,,,0.9388438131151777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.48914974783904
M65,,,,,,,,,,,,,,0.7266040599917555,,0.8236355958177137,0.8694752373229011,0.9783625489420571,0.9509092776062565,,,,,0.8899327901621221,0.7089220128157938,0.7282002560924086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.66925344855787
M89,,,,,,,,,,,,,,0.747179822229031,0.9420459597587936,0.8281153518619379,0.8598698702417978,0.901168015976152,0.8540171065166884,0.7396243759610448,,,0.9058386748418463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.85059594628216
M77,,,,,,,,,,,,,,0.8623534583087631,,0.7518403914807521,,0.9634417369281457,0.8343553920703205,0.8008201703569544,0.7635971649780435,,0.9693280078422374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.1734184778778
M72,,,,,,,,,,,,,,0.8996367115737343,0.7861092439279773,0.7370383772528316,0.947829989868525,,0.7607529586031404,,,0.7959983025016193,,0.960066564657864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.091745215001456
M98,,,,,,,,,,,,,,0.860788099673956,0.9723040937666703,,,0.7485652799841562,,,0.7719279308241423,,,,0.7650675533992988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.96730142525634
M58,,,,,,,,,,,,,,0.8328529162910677,,0.8841152915022397,,,0.9188625738688446,,0.9660870338318649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.50681211954529
M59,,,,,,,,,,,,,,0.724793192959601,,,0.8721564862946366,0.8273236993041535,0.7203587242467977,0.7687678867382246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.339293465829826
M67,,,,,,,,,,,,,,0.8207169350716514,0.9513535498291038,,0.8531453988531412,0.8961370753024102,,0.743192779895476,0.7133394467250268,,,0.9259372798821576,0.804136168561502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.93439310085228
M61,,,,,,,,,,,,,,0.7907106236354854,0.7260908595514808,,,0.7448847020453171,0.8477092945536678,0.7475887090720303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.913878144190164
M91,,,,,,,,,,,,,,0.8227188441138957,,0.9311709331818335,,,,0.8005733901964684,,,0.7954963663556605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.12378842687692
M52,,,,,,,,,,,,,,0.7707481782334233,,0.8930865260092307,,0.915836338452479,,0.733515836655363,,0.9168064030194429,,,0.7825426442133996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.50096187735335
M82,,,,,,,,,,,,,,0.7561848785366979,,0.7042277318864921,,,0.8069953224826583,0.9152106283180504,0.9403443564492615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.584448831481275
M70,,,,,,,,,,,,,,0.7347314960638242,0.7988844002663821,,0.7690341714675467,,0.8523688986980422,,,,,,0.8629388857287001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.374023130401724
M74,,,,,,,,,,,,,,0.8648606659745577,0.8670281187260689,0.9077815491765637,,,0.9329645098751813,0.7089015244230861,0.9286149079516213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.160599583205675
M86,,,,,,,,,,,,,,0.9284690041715208,,0.7802795512046382,,0.8697456589937704,0.7703781432559438,,0.7298925526790279,,,,,0.9040450165275606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.91666552615643
M57,,,,,,,,,,,,,,0.9612998300982633,,0.7926133204041429,,0.8850999647859457,0.782970526780346,,,0.9295296897064139,,0.7663161693913032,0.898150931807809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.19230834726655
M94,,,,,,,,,,,,,,0.8093286330363588,,0.9767762272902353,0.7821923523534893,0.7197840900194876,0.848604351752039,0.810827194115599,,,,,0.8501325630485177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.265165970398776
M62,,,,,,,,,,,,,,0.8695680166703813,,,0.9257120033801114,,,0.7327463649967677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.542140194052806
