,T0,T3,T4,T6,T7,T1,T5,T9,T8,T2,T10,T11,T16,T19,T15,T12,T13,T14,T18,T17,T20,T21,T23,T24,T25,T26,T27,T28,T29,T22,T30,T35,T36,T37,T38,T31,T39,T33,T32,T34,T40,T41,T42,T44,T45,T49,T48,T43,T46,T47,T50,T51,T52,T54,T55,T59,T53,T58,T56,T57,T60,T62,T64,T66,T67,T69,T61,T68,T63,T65,T70,T71,T74,T75,T76,T78,T79,T72,T77,T73,cost
M20,,,,,,,,,,,0.9371447195435139,,0.7807923370700591,,0.9053272993807041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.523797115871666
M17,,,,,,,,,,,0.7942643555845172,,0.8747103021244198,0.869928425527756,0.739459607990973,0.7895161057122813,0.9433610179350496,0.9228885700798497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.541526923705042
M22,,,,,,,,,,,0.9314716977645556,0.7852786073457058,0.7618981174976762,0.7216811862524021,,0.9271724230167826,,,0.9505792942647182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.18552691773232
M16,,,,,,,,,,,,0.9233324945611271,0.8783098879363369,0.7464751087612274,0.9074321454050343,0.9319231354368959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.84614099298702
M23,,,,,,,,,,,,0.7380908065615204,0.8435954408809371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.93987145152897
M13,,,,,,,,,,,,0.9617724727058836,,0.8448092752882305,,0.9263957976412708,,0.8647689141045816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.42667149660798
M21,,,,,,,,,,,,0.8124306777645918,,0.7153195599815527,,,0.8401985587108898,,,0.7906337230751319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.60597807228925
M19,,,,,,,,,,,,,0.931215764324294,,,0.9517173029690607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.50182660140942
M25,,,,,,,,,,,,,,,0.7771674155392365,0.709687684432618,0.8774525726522611,,0.7784808085289746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.33295540580347
M18,,,,,,,,,,,,,0.8979695561121492,,,0.8855627709078527,0.8128605168197371,,0.9460974937300664,0.9361171103055613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.15028202520242
M14,,,,,,,,,,,,,0.7696220430476084,,,,0.9017627796056207,,0.835318039397446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.21123982410116
M15,,,,,,,,,,,,,0.7419674748329564,0.9549903220053297,0.8460127575433452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.05307586314002
M31,,,,,,,,,,,,,,,,,,,,,0.8692139699673519,0.8321663785370084,0.9117368847155572,0.8964789291321196,0.8859543180247152,0.9768177034198988,0.9258058720851893,0.7286946159750163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.945346551957016
M34,,,,,,,,,,,,,,,,,,,,,0.7140293346712969,0.831291607520852,0.7362523241998404,0.8736004703812807,,0.8450458479938533,0.8610559615181661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.970572603200942
M28,,,,,,,,,,,,,,,,,,,,,0.9269516736605422,0.9526926129047295,0.9195494403996469,0.9682993842650829,0.776741816530568,0.8786605949443734,,0.8287027542588765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.27177245530632
M38,,,,,,,,,,,,,,,,,,,,,0.7951822609298542,0.7548688025209366,,0.7117018150351184,,0.8154783525989199,0.9268702564699939,,0.8405062154955452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.458386075881478
M29,,,,,,,,,,,,,,,,,,,,,0.7590015921975843,0.7432159374283652,0.8417088297911535,0.7273560120435949,0.7192681803519447,,0.7437382595471617,0.8383688017539579,0.7108192806535036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.852354652713412
M37,,,,,,,,,,,,,,,,,,,,,0.9692771563030376,,,0.9683606925083821,0.9231718390340641,0.7448294024317536,0.9573986345651422,,0.7174213163292733,0.7552211221082987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.90700095376462
M26,,,,,,,,,,,,,,,,,,,,,0.813865020722816,0.7099637483077859,,0.7140083376099104,,,0.7511054006787233,,,0.8321360648212378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.525799675498035
M32,,,,,,,,,,,,,,,,,,,,,0.7433428323735455,0.8992714303031567,0.704991723623023,0.9194078029558624,,,0.905477235974782,,,0.7081287246840511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.041858257690755
M35,,,,,,,,,,,,,,,,,,,,,,0.7384898837121848,,,0.7535023119125766,,0.7953335010219799,,0.9191076161340692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.1623563550477
M27,,,,,,,,,,,,,,,,,,,,,,0.7368460302681235,,0.9267959247118276,0.7351880471784571,0.7791416634818096,0.839832001552718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.13630900820658
M36,,,,,,,,,,,,,,,,,,,,,,0.7677189498992325,,0.7640998028730259,,,,,,0.8061310871278422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.66402379380241
M30,,,,,,,,,,,,,,,,,,,,,,0.9484863383958554,,,0.9305857323228006,,0.758508794291691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.93407209454972
M33,,,,,,,,,,,,,,,,,,,,,,0.7855189987152201,,0.7425516359769564,0.9792733752688279,0.8308376573277498,,,0.8079372114054626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.77845691483945
M49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9193209295491054,0.8722792912884869,0.8734276651345112,0.9438959340749651,0.9748359764512151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.05642869273893
M42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8560368239029168,0.7949139088322276,0.962291580017504,,0.749684811868601,0.7678006974609313,0.8145780260914974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.55303757931751
M40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7376861745101114,0.8208089102280199,0.9226520029499818,0.8891809343458849,,0.7004861275092991,,0.8608436356157021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.522112947982748
M43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9348645566848598,0.7495586908317428,,,0.7439808504651597,0.797350653023319,0.7431415909746293,0.7245212815044545,0.7954154320169707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.51085629199504
M50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8309823291679393,,,0.8953326693324386,0.8103589466393968,,0.7213928544186263,,,0.7840903716833815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.436886032966136
M44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80032710467569,0.7167357284043108,0.9196988526584287,,0.782288871145156,,,,,0.8468184106157365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.7115321872599
M45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9731281939390697,,,,0.7110129227049582,,,0.846776634221849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.4310180120991
M51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7264814562483379,0.9057892437788679,,,0.7414110823649235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.1477683724589
M48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7247956110592353,0.9549266633824419,0.7702386706532105,0.8115003642676363,0.7695792969882254,,0.8811222823854393,,,0.8875703654687415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.399018790377886
M46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7286875360288012,,,0.7968370515231583,0.941020433467158,0.944485026681402,0.9465069849814283,0.8869454498283904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.916190641913715
M41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7218456582933098,,,0.7050929654650745,0.8064181003280776,0.8054604891923798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.63624120753889
M47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7458436587230863,0.9669881336341457,0.8694512246352065,0.9009954593706169,,,,0.8961930919568815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.759096180806438
M39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7398920978322693,0.7490410431756105,0.9055330758107438,,,0.9575854754520597,0.9747604436792586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.91745920239363
M57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7784604854951424,0.733399675430392,0.7050054761763005,0.9210769267525764,0.7452364431611809,0.840043412687841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.62133935321189
M62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8149756983496201,,0.9026999342528668,,,0.7413323719826371,0.7278226702268958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.70710427220439
M55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7915473373958861,0.8410407618375157,0.7438925417773848,0.7971543949269277,,0.893691958684162,,0.9792355756524883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.70690228780663
M59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9551510658052266,0.7345931862773879,,,0.7095761306323299,0.7108595402914696,,0.9545932539478077,0.9484834005269268,0.8326560663321639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.08214207719185
M60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.844311868528639,,,0.7298409217264459,0.8443943996958034,0.7057477771837184,0.8017858632745867,0.8670794938481934,,0.9186953267010425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.832015694376153
M56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9517647369552209,0.8799088549145084,,0.7460889546878996,0.8522964222634799,0.976683151915561,,0.7622844439886568,0.7398757580053928,0.9066168036878709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.353400113519516
M53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9201579511822751,,,,,0.818781368633077,0.9378425985084017,,,0.7355625249438169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.3845867015886
M52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8376727559568148,,,,,0.7748652166985815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.853172412977496
M58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7323497732045666,0.9084702901013455,,0.9233305970503913,0.7740036203669309,,,0.9309132817837042,0.7095103724415992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.34510216545519
M61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.850993354791153,,,0.9780590227720769,,,,0.7599115627747975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.53842969429314
M54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8212380365437543,,0.9498961697469914,0.9475870839687697,,0.8747339297006548,0.7922209406669649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.510193830244258
M63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7303498216969599,,,0.9573231179327686,0.7738437319708246,,,0.7545071729367416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.78008993122505
M67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7277014217060334,0.8180279359332465,0.873677750888781,0.9255638589799103,0.8008821267158033,0.7325333113107242,,,,,,,,,,,,,,,,,,,,,,,,,64.20716128670966
M71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7618886610869764,,0.8818556555365624,0.7352938580062219,0.9404858289763235,,0.8975949892091967,,,,,,,,,,,,,,,,,,,,,,,,85.96385186598137
M69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8596228221059203,,,0.9263652029087844,,,,0.9563212946512629,,,,,,,,,,,,,,,,,,,,,,,38.056985237661046
M65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7483198624776544,0.8346267259246528,,0.8818090674177519,,,0.9067191039895235,,0.8930212465170762,,,,,,,,,,,,,,,,,,,,,,87.64987787190962
M72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7496212926157241,0.8256117781645751,0.9761739771177677,,,0.7747567460111877,0.827356778365393,0.9615347650671952,,,,,,,,,,,,,,,,,,,,,,73.35630387493764
M74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7992355214689073,0.7104380654389088,0.897900933792303,,,,,,,,,,,,,,,,,,,,,,,,,,,87.87320807674587
M68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8990562092816105,0.7279851909561017,0.8973222133083012,,,,,,,,,,,,,,,,,,,,,,,,,,,43.74900920623199
M73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.764981475128777,0.7138546565261376,0.863301222521344,,0.9021803126550603,,,,,,,,,,,,,,,,,,,,,,,,75.66516488571867
M75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.820086518845667,0.9757131813984273,,,,,,,,,,,,,,,,,,,,,,,,,,,20.53617736226803
M70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7828037160516309,0.836769670613614,0.8903112560747138,,0.9088735075332324,,,0.7451300842675321,,,,,,,,,,,,,,,,,,,,,44.26666567734344
M64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9138958605044705,0.8004071386801651,,,,,0.96158737546631,,,,,,,,,,,,,,,,,,,,,7.635940589078572
M66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7062664052400027,,,,0.7042778909130916,,,,,,,,,,,,,,,,,,,,,,,50.044831208008695
M84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8737336247355204,0.963721682138943,0.7947167062608143,0.9232504734169013,0.7640393712554125,0.7009444471741688,,,,,,,,,,,,,,,66.83602592998398
M79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.884891501020064,0.9638803209587862,,,0.819681038497849,,0.7690721240516907,0.9306156131530097,,,,,,,,,,,,,77.81137455235832
M80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9705791361714345,0.7647406749238561,,,0.8872789936056966,0.8262658015416517,0.7367611986838708,0.729008208589014,0.7014414998965999,0.7790202165247021,,,,,,,,,,,63.376312277338435
M77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7514320090589984,0.9077636868123459,,,0.9045778130780889,0.8514823690780318,0.813591305433147,0.9028839540070106,,0.755364185972972,,,,,,,,,,,65.52188654579052
M87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7629559024030208,0.9665813960441652,,,,0.7760446654156408,,0.935406698094557,,0.7762426169144471,,,,,,,,,,,35.06317218958702
M86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8190941631248857,0.8037274988540047,,,0.8973373297121875,0.9175766759640973,0.7160666864557695,0.8230653961328472,,0.8828029550280684,,,,,,,,,,,77.92572248111757
M82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9437353820814135,,,0.9340700564666937,0.7399994514702676,0.9328787245279253,,0.7034914605837471,,0.911036956435799,,,,,,,,,,,56.654678344757656
M83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9704293782571077,0.7886952473348113,,0.8348977110553677,0.7542103103479243,0.9781570817988047,0.8539019514200006,0.7845978210699431,,0.7837398559694171,,,,,,,,,,,95.44920551073648
M81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9380494809393316,0.70508344820521,,,0.7718670511279,0.9741256019230979,0.7399110378079856,0.8055137502306553,,,,,,,,,,,,,5.18644305251898
M78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.830989304938696,,,,0.9020368234614053,,0.9540085075382647,0.7197579673871344,,,,,,,,,,,,,83.18989192145655
M76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7539454953343804,,,,0.7975386100331985,,0.8399481509574408,0.9284793231614117,,0.8355169497864282,,,,,,,,,,,57.968686841453916
M85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8528247653363082,,0.9591778575334214,0.7350373988140892,0.934539867968805,0.8340472871671976,,,,,,,,,,,,,,82.27396388569763
M98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7060334570195743,0.9748706803066176,0.7742319291367749,0.7462321152441045,0.7654387381901682,0.8726936592946737,0.8420764107335448,,,,70.36545826754688
M89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9559151695825415,0.9052448958330457,,0.7403634838775883,,0.7423500863390446,0.8888189411314565,,,,31.674151731649005
M99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8349346292165181,0.8154512504265797,0.730161889996758,0.8924522806211597,0.9340332331402246,0.7005086935052574,0.8248098119425872,,,,59.01344684334603
M88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8493719182728949,0.8117829579464491,,0.7452001787061534,0.7978585802353597,0.9163438968831231,0.9407613201362771,0.928762900135198,0.8762155255239605,,36.607468713112546
M94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9144881473381609,0.734828079052817,0.8026692765010408,0.7710327867843481,,0.7144333499583757,0.7721936609400766,,,,64.30303107104919
M92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8191773273049522,0.9744980791420887,,0.9308325342293113,0.7314288131750495,0.9013372141605929,0.8508030776480481,0.7914083531741484,,,73.66355787832681
M90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7567942106510896,0.9159335150090073,,0.7769693825263754,0.8964392713500221,0.7438396953406972,0.7717716064453073,0.8272241707899068,,0.7958272588221338,20.792674384529935
M91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7946477756429536,0.7919654353135309,,,0.9545201677167351,,0.7912230906293214,0.9008266977780726,,0.7569707938474696,36.0069231185758
M97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8817544849914379,0.832023027995713,0.8570756586156135,0.8047199350644318,0.9363155362778742,0.7972082500281337,0.8484724488022022,,0.9464497339463229,46.52020112016213
M93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8268075560787493,0.9015964289510933,0.917006353135121,0.9226699499543157,,0.927034609741724,0.7280439871519049,0.7174387004924607,0.8924201917856831,73.34264089712876
M96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9467444313568372,0.7632710783280865,0.9481988862598276,0.8224576070812373,,0.8157518074731681,0.7857208810681499,,,20.035141303203538
M95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9331428986034855,0.7958448534062424,0.8625034932661244,0.8745165733288455,0.8411451956051303,0.847846702498419,0.8270700853222126,,0.9573677068708872,90.00389738071743
