,T0,T2,T3,T4,T5,T6,T7,T9,T1,T8,T10,T13,T14,T16,T18,T12,T15,T17,T19,T11,T20,T26,T27,T28,T21,T22,T25,T23,T29,T24,T30,T34,T39,T31,T32,T37,T35,T38,T36,T33,T40,T44,T46,T47,T49,T42,T48,T41,T43,T45,T50,T52,T53,T54,T58,T55,T56,T59,T51,T57,T60,T63,T64,T65,T62,T67,T61,T68,T69,T66,T70,T71,T72,T74,T75,T76,T78,T77,T73,T79,cost
M42,0.8749258997482652,0.8925661727459793,,0.8293418089339663,0.9650399061232836,,0.7770223265766822,0.773609318327391,0.8951150022981499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.74311203559118
M69,0.9044516789374967,0.9482909774032988,0.9464012478891494,0.8013068012798069,0.9777165645560109,0.8732411275205505,0.8991952209652928,0.811698940619516,0.9354916571950644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9353573442632
M82,0.8439505848591764,,0.7352678364843004,0.9602159022553238,0.7277820423651581,0.9095862800205063,,0.725980694613303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.67256250941985
M89,0.9038174784116318,,,0.9752205292546664,,0.8844215452198751,0.7416565388182683,0.9651184192456944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.74274041780981
M48,0.76335732951273,0.9293733682372842,0.8600025250774562,0.809063823087145,,,0.712344048661536,,0.8966175329518744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3999603055256
M99,0.8707138508930572,0.9656788269241073,0.8797352885532108,,0.8531118670349959,,,0.913708007489465,0.9764868111254755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.87657412228937
M7,0.9089014561203174,,0.9538412791060212,0.7707129240755284,0.8665628724185281,0.7247206374918974,0.8328380162932847,0.7513203810890294,0.9133098033521191,0.9521730409664633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.07693476779755
M67,0.9221886904102967,,0.7599615733086257,0.9631588926454737,0.9696205918379937,,0.9269714491366751,0.963380499732218,,0.7785918427421983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.78355383021011
M73,0.746323254212772,0.9044235073061306,,0.8635342448125527,0.9767935883784561,,0.8603417765155988,0.8397613639581187,0.8330182523620839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.86357504332783
M23,0.7939992801132839,,,0.8304157933944208,0.9452542519638982,,,0.8619546646358334,0.9081398014958315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.950109143836912
M56,0.9014973511261494,,,0.853567315525219,,0.7239075384947566,0.7517887930455781,0.7644533851236424,0.7934065173820508,0.8730534921805355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.85195615600495
M28,0.9247290581896195,0.9523741576368903,,0.9223979331072342,0.9189147735527206,0.8022611610622056,,0.9383251161181888,0.8917266424514585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.74077710491692
M54,0.7225292516480427,,0.8804546062395773,0.8967819367215986,0.912917322442817,0.906484792011329,0.8735984478594054,0.9543583158544174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.43477228196593
M84,0.8146427732046935,,0.8531879725939688,0.9515895858106076,0.787196651841535,0.8940366192562437,0.737773719098052,0.9222497071210807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.1536510090864
M10,0.9747947446995099,0.8786086443146226,0.7840227898350425,0.7200131986409731,0.9782955326611656,,,0.8844733649586984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.22750592172743
M47,0.7502927825860598,0.9443939083820633,,0.7693519749469591,0.8707084545164331,,0.9371708909951822,0.9750901058709099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.15714120515932
M36,0.9655619950789044,,0.9016416561773386,,0.8415592720999355,0.9797481169941821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.592233225792434
M41,0.9103163844175703,0.9091819026513863,,0.8449145453894009,,,,0.7420550321453087,0.8954645349720247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.86916991500452
M88,0.9469461327596064,,0.742948960366308,0.9184716230641676,0.8882672952487288,0.7511471111880276,0.803482033820398,0.8412347545785206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.13717151654728
M11,0.7106836431865604,,,0.830281313838243,0.8220743656415048,,,0.7686270707300787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.823444540173544
M86,0.7581632057387334,0.9277077538904434,,0.9687354575289989,0.9426924290563512,,0.8311849314726936,0.8947555266561851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.89243805653467
M18,0.9301450334570437,0.9603449917197816,0.793164242188143,0.7288179346176367,0.8655816557372755,0.7755003050185527,0.8321517212787715,0.7552948438027862,,0.9122945913327837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.43603100490658
M9,0.9436308862763745,,0.8566756001266956,0.8834278540057027,0.9761333763130989,,0.8898679474967595,0.8795763693571159,,0.9102665654752766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.3076219319198
M43,0.9622136471752012,0.93305046435655,0.7198483482658561,0.772490731333932,0.8059569149681878,,0.8798232420369531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.79169343734138
M63,0.7757484086620892,,0.7564488612341078,0.8193856264429136,0.8352199579647804,,0.9688861872700504,0.7835887963414879,0.9675740170013652,0.9627641368470996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.28595578643711
M19,0.8473011914929393,,0.7030614707000513,,,,0.9434526396511196,0.8122265949576497,0.7231762418755936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.642272232787185
M51,0.7520318035108634,0.930676333692779,,0.7841545784082316,0.7441093585446099,0.7808366723794482,,0.701010965670672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.38218360055102
M61,0.7968680141968821,0.7494112344893853,,0.7428172106998956,0.8507839603923052,,0.9163253036840266,0.7641511668501082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.455931863476685
M98,0.8541201121312312,,,0.7946294710632255,,0.7930178203548427,0.8345916895012293,,,0.9478311349018665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.91107551524742
M74,0.7771517736873584,,,0.7001250767494367,0.8550507806927727,,,0.7239380415432808,0.8171329007517425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.16569486030988
M8,0.8553412898489595,,,0.9613029563345378,0.7721619810659339,,,0.7348409483029216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.87411539258001
M58,0.8596334111961139,0.8029627769068975,,0.7098424677427263,0.881682085914582,,0.9267307003802869,0.8296770650622332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.51264152331632
M3,0.9012822743757283,,,0.8471065855642481,0.7582905446028138,0.8175324973338134,,0.7855000908392472,0.9460489386781015,0.9342862052996933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.24482953060178
M83,0.714543822156747,,,0.9170721494293715,0.9368530025184332,,,0.8582749341756144,,0.8033824278972465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.06689857233991
M52,0.8583352855002041,,,0.9444156302578588,0.7404848862387571,,0.9610019606760681,0.8469016698961597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.1843629505298
M68,0.7150101324618339,0.7873916754610124,0.8607069550667543,0.7684743231521342,0.9493180547184115,0.7470697990943337,0.7059429761325873,0.8169735667297651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.66493685344147
M12,0.821193366917,0.8689715512915948,,0.8554820459101103,0.9256262958236302,0.8196806412624004,,0.805172005509719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.06208757627752
M15,0.7013632699573715,0.779812196803926,0.9438850075502656,0.7389504205969212,0.7325151005731823,,0.7711796405833439,0.9714476005317352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.27654425141729
M60,0.8991431744275356,,0.7498091931992045,0.8417803285412948,0.7842258378002023,0.9240733611510129,0.7962385811834686,0.9538190314104511,0.932947860986398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.94636842075464
M66,0.8522449095731968,,0.8788872152315118,0.8952231988781041,,,,0.8265945528022827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.71097155962801
M97,0.7420015612675483,0.9779892526706512,0.8015379913068147,0.754602534470387,0.8245508650557826,0.8996451250280404,0.8008623664457482,0.8197144425886314,0.8375394492906085,0.75092181349274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.85081985785573
M78,0.8579496513057315,,,0.912805578930715,0.7925332588990062,,,0.7169396791612773,0.8629675351954545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.619868841906815
M65,0.7102210723513462,,,,0.9085009308100145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.99369840440064
M29,0.9222740734073909,,0.8949645904577711,0.8420828141697554,0.9267921600601986,0.8468704437796064,0.7715189725871807,0.7984840970811828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.55724663212433
M75,0.8748400810649701,,0.8599510091940344,0.9166194682362996,0.9542237299541517,,0.8170205593812265,0.7529558126016792,0.9677090633775268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.91086864528995
M49,0.7379716242931499,0.8427822689256105,0.9063563708483913,0.7698494576626141,,,0.8437277048933081,0.9410445450000522,,0.7894858513391909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.14668906249073
M38,0.7412463800504667,0.8186529235822575,,0.8772206161312674,0.9563542653039822,0.7151213159960799,0.9109502908984879,0.8274534017781234,,0.9114838794491464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.834235295048465
M2,0.7146471711733385,0.9114093146551707,,0.7469999975627144,0.9311747210938106,0.9396863963807139,0.8968471991992344,0.9582478355712138,,0.7323554539664133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.3872871750202
M91,0.7940941915269812,0.9792261300257344,,0.9267143518948125,,,0.9327289073239886,0.8369238746937232,0.7524108865529233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.56442295460032
M40,0.8350607786727752,,,0.9594254381733549,0.7966144606495728,0.8068300454034741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.23384481682052
M13,0.7506177220375085,,,0.944297563623349,0.7943429131273665,0.918130526435028,0.7004610798272772,0.9317931677124413,0.9701424635045753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.14462760874254
M53,0.7242543814804401,,,0.9167159263504874,0.8518479448752097,,0.9160185119394222,0.9282555719816133,0.9721219907393804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.82742112533666
M62,0.8205186693281218,0.8102136423222237,0.8062612424377823,0.7326917539048622,0.844724343960079,0.7684573095215788,0.8282460093201782,0.8874698668628679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.861098908179706
M95,0.8523547980148583,,0.7044544419573182,0.9683158577879645,0.7514010330176348,0.8286706656319126,0.856192838290353,0.969071556132788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.14072028845027
M0,0.9554154237212812,0.8607869279621893,0.7701789135898642,0.8804803455808795,0.8175247269705558,0.9045350701355401,0.7229862680210495,0.8009707868483844,0.8644112689786045,0.8027964037342841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.77881158979835
M44,0.796359397086648,,,0.9083935058610061,0.7625370108014411,,,0.8727254282754071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.720863195238138
M5,0.9499392322710953,0.8707812860951656,0.9762267498114168,0.9594759886078216,,,0.9748736347618036,0.9769645959482244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.45907629210273
M6,0.7210990891982678,0.7781584281212561,,0.7662463795856661,0.968883007630825,,0.9172860582123462,0.8525593970767656,,0.8798907748894516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.878956880197
M59,0.7120563167255345,,0.7922802956288768,0.7662299209087772,0.8615630232883773,,,0.827533624367965,0.8942680269369463,0.769787936535317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.442487819246935
M25,0.8156787898608369,0.8951379707250143,,0.8086644651175257,0.9467214543675738,,0.9196975861200108,0.713572681579808,,0.8441751957799303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.07774960292245
M57,0.7840108607894919,,,0.7355591242051133,0.9191697325771465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.99102694025262
M37,0.8988175821640592,,,0.8030256080208671,,0.7069410841985165,0.7660561998723445,,0.781448485196654,0.7409082605135537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.48688186329561
M80,0.8747276487735252,,0.7642414757780257,0.7012072827895866,0.8635070928911548,,,0.8683248401024155,0.7848003941332757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.722387690866628
M35,0.8893362254420576,,,0.9787993910912297,0.7508294199474979,,,,0.8596383658041847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.26318975912177
M94,0.8564325899404278,,0.9300516594042768,0.7256400853760434,0.9049785407112415,0.9677212014725677,0.9117772345459054,0.8121894854529501,,0.915637615883596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.74613885381997
M21,0.953351184505595,,,0.7878885658048447,0.9540466002147726,,,0.9580010943617913,0.8344644181567651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.77002197398876
M90,0.757218055999129,,0.7664936244817285,0.777978301991459,0.7049988900960601,,0.7095698239504674,0.8540562006023336,,0.8861228768673179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.85526129816999
M87,0.9630395755702372,0.8364188715791507,,0.935950758044338,,0.8236601603953968,,0.9013463257284609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.75053519895593
M55,0.8010164918342153,,0.9527380884703354,0.9066189868972574,0.9403825123368668,0.9354593502572088,0.7238054885038447,0.7620727306222058,0.805002900055048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.51959087286589
M92,0.9522871038893378,,,0.7456919678891543,0.877643420814094,,0.9288161156790248,0.7070709533075676,0.8408786284013596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.43281300315995
M24,0.9537761093607955,,,0.7309090657405997,0.8059729660214134,0.8963348342020159,0.7146729404165598,0.752407517478235,,0.7516432924242797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.15005404888561
M39,0.9117901992792399,0.8312319918293443,0.8997041713974085,,0.9292639838576544,0.7185194997347428,,0.7553828917236713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.74365480324842
M20,0.9124201624173176,0.8774658535782176,0.7465029579709217,0.7507802503178744,0.9212038073179522,0.8889673391433164,0.9342823698894179,0.8018533623083619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.16462997126844
M93,0.7838602513968398,,0.8530511442933685,0.9390353541857479,0.9392580352929765,,0.861549148656192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.79255972217227
M32,0.9068162926270096,0.7888281028639413,,0.8865719971358894,0.9594761487004685,0.9403845535065882,0.7391912473581679,0.9553748921295037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.97889682130361
M77,0.8893465228100021,,0.8766340824760233,0.8872449615987728,,0.8194543302948292,,0.7969818836310123,,0.7806629207314731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.13162574631565
M81,0.8373405040386099,0.8362272435511828,0.7961533461793582,0.8018575052293144,0.730122335219406,,,0.7569843907899249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.87836583466363
M45,0.9339975449133118,0.8027573531732967,0.8685785186619812,0.9166536769228565,,,0.7301678336440611,0.7372741288093386,0.9737215996710229,0.7018984063981345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99101948028105
M70,0.8008842396591086,,0.9634829460022732,0.8262996188857229,0.7228594166420415,,0.900763809202763,0.8576753186029434,,0.7336195781608258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.54864380328145
M14,0.8115213410077503,,0.7181426202084316,0.828261574571632,0.9543561182664998,0.96849373861536,,,,0.9097767864510901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.61665507509434
M71,0.7027502382997889,0.7710543949561122,,0.8114467069645748,0.9248007338586177,,0.7204586701701272,0.9152721906286488,,0.8362744765931559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.00826855366573
M17,0.8390395155171533,,0.9610614698409836,,0.7377204313511517,,0.7746435297887487,0.7174082669139249,,0.7325501512007003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.72120650819066
M33,,,0.710354724171206,,0.7498569200966345,0.763269859797679,0.965802014486099,,0.8864233999729063,0.9362941978558286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.29999707033619
M72,,0.8760775406071708,,0.783153114838397,0.8738664955839771,0.9636284355104996,,0.7577519121471774,0.9582889868224791,0.8580005709814719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.17184349540801
M85,,0.8422165142597732,,0.7112312150653226,0.8885814387137295,0.8374072897043141,,0.9151046762156326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.75612062038041
