,T0,T1,T3,T6,T2,T7,T8,T9,T4,T5,T10,T13,T15,T16,T17,T18,T19,T14,T11,T12,T20,T21,T22,T25,T24,T26,T23,T27,T29,T28,T30,T33,T34,T38,T31,T32,T35,T39,T37,T36,T40,T41,T42,T45,T43,T49,T47,T44,T46,T48,T50,T51,T55,T56,T58,T54,T57,T52,T59,T53,T60,T61,T62,T68,T69,T63,T65,T66,T64,T67,T70,T72,T73,T77,T78,T79,T71,T75,T76,T74,cost
M15,0.8608274027030332,,,,,0.7165808778866722,,0.9057286585005346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.12506572809194
M9,0.7633018352877619,,,0.8125575952527311,0.8705162594913947,0.9608968980078176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.13855415491352
M23,0.9231064672137578,,,0.7070989760005517,,0.8877791284562734,0.7885872830270234,,0.8945743622616138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.48240798792017
M2,0.9075386826008178,,0.7929972523487726,,,0.7751820190198098,0.7692538679979589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.39469403383339
M7,0.7297682407894931,,0.9578528673574488,,0.9572471947969575,0.7459763488238678,0.7329077489659266,0.838358887850817,,0.7645080502635868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.94958216888355
M19,0.8770630410377263,0.8035758177553655,0.8478361153881107,,,0.7086497432516824,0.9457867646188671,0.9682462960387792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27498649785237
M21,0.7085212204769353,0.8701508838700498,0.8751429189169453,0.8937570229034607,0.9707563340471305,0.782690226796553,,0.7747090061674422,0.8399882021865082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.90089617722356
M13,0.9713495759412366,,0.9648747069403353,0.8695315385318897,0.8913391473729196,0.9228150914255375,,,0.8640184222853179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.35864332443134
M16,0.7187457045488579,,,0.9377575085437526,0.7109976869115984,0.9201508241295477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.00492641000477
M6,0.7983054060414344,,0.7639025042765917,0.8738804764549619,,0.7256357034367031,,0.8377301589367648,0.8039053259829958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.00169107597588
M12,0.778182002139715,,0.8169593347753905,0.8322029121885939,,0.9462320235899988,,0.9322308049638346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.42370148874879
M30,,,,,,,,,,,0.7923240023500666,0.8785961616364857,0.7657214057189936,0.7785816360248164,0.9107418427399924,0.8514478344544754,0.8201161149289206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.40802032753782
M28,,,,,,,,,,,0.7271958328680797,0.9509283301177238,0.7529291544939516,0.8834878024262197,0.9266244966569813,0.7726113643096653,,0.8831772068282006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.70897409888236
M25,,,,,,,,,,,0.786383105066347,0.9105564110849704,0.8281246254651162,0.9232515691473075,0.9044091404611747,,,0.8067228663683199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.89329357573876
M46,,,,,,,,,,,0.9536271758827543,0.9062694816127221,0.827587167842776,0.9759762239031018,0.8057369770255765,0.8529983984732386,0.8685419221929921,0.8266625620664982,0.7236153117933256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.66099992850263
M47,,,,,,,,,,,0.8707549957033427,0.7457422321082936,0.9486562160161347,0.8654242064849782,0.964747348991204,0.7080819249268022,,0.9683197619153787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.58078675600823
M42,,,,,,,,,,,0.9455818970184225,0.7566488723442533,0.7896563190175787,0.8297610693025735,0.750255397831332,,0.8587742707961475,0.7647839205138005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.7304184351419
M43,,,,,,,,,,,0.952312633185008,0.9324984569352437,0.7088978967865567,,0.9196414327843796,0.827585347732966,0.8513504215277365,0.8734640689077858,,0.734269581812892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.26358049976649
M41,,,,,,,,,,,0.8279848083924145,0.9040281379924022,0.9397621106719916,0.8629767399730499,0.8766073191396825,0.7287497174172727,0.9149365166028228,0.9299399026414226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.337818546903183
M26,,,,,,,,,,,0.9590533071306031,0.9692742354673582,0.7169501000901088,0.7487542198679579,0.7011673935872109,,,0.8052523162623538,0.865539323479372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.47798077795207
M31,,,,,,,,,,,0.9225694056351381,0.9536578212140874,0.7954600055749006,0.9747521789541986,0.804903819390848,,,0.8861949391149737,,0.9375934673615552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.65020179608766
M35,,,,,,,,,,,0.700599589865704,0.8337559450189564,0.8563740358078133,0.8364966655779129,0.8341243877096378,0.7990895156738645,,0.8555858885727846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.18991330612712
M33,,,,,,,,,,,0.7210293702014375,0.7935181817861583,0.95224960388403,,0.7230186552086026,0.7450667195759655,,,,0.8909580379899837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.39052764806829
M32,,,,,,,,,,,0.8023102369815331,0.8165577947497836,0.7862348685026012,0.7392343613127209,0.8222095850123277,0.7579315639887207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.301091071357284
M34,,,,,,,,,,,0.9472940522705354,0.748912108129498,0.9716491734095893,0.911894228143674,0.7794113979814584,,,0.8445112005163165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.41036997052398
M39,,,,,,,,,,,0.7206161085799027,0.7017094147834824,0.7400402783175845,0.8882279525707643,0.9779264573484455,,,0.8480530151117704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.823961237959054
M36,,,,,,,,,,,,0.8783520942301848,0.9747970652969183,0.8582141810254744,0.9291642466943684,,,0.8834203446816589,,0.7613210535857536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.76304691020001
M40,,,,,,,,,,,,0.7991454290112519,0.8365012397730915,0.8796711980920089,0.7254819915789393,0.7520574439971999,,0.8735745562401495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.66079323016172
M45,,,,,,,,,,,,0.8270920470145787,0.792217919007665,0.7207258241373415,0.7568645837922041,0.8538725985738729,,0.8301247666770454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.41140691036748
M49,,,,,,,,,,,,0.8457607399337741,0.8147277911610465,0.758205009890202,0.7755088903098462,,,0.8035098137856763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.87454324596706
M48,,,,,,,,,,,,0.9731883160455851,0.7097952747714905,0.9060880335903477,0.971678738995676,,,0.8680197784107022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.59683422758883
M38,,,,,,,,,,,,0.9566597886590804,0.9293858425322532,0.9555279872857526,0.9356920500657845,,,0.7558950094123295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.44939630689639
M44,,,,,,,,,,,,0.9034278924128738,0.9201137898433307,0.9237091790878476,0.890319207506341,0.7723947190690269,,0.7871053095719275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.131395565953596
M27,,,,,,,,,,,,0.7136015571175756,0.8261489655098049,0.8954483629064783,0.9246378305243865,0.91670986011299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.6440779249236
M37,,,,,,,,,,,,0.8389694997427144,0.7274830899363282,0.8692482733299909,0.8120326562547455,0.9179060062413946,0.968132827505838,0.8108764379055753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.97155923050315
M29,,,,,,,,,,,,0.8310058576178485,0.7092949821650142,0.8886617053317181,0.8117067803574557,0.7365024008300392,,0.7409336299445155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.80752538558934
M59,,,,,,,,,,,,,,,,,,,,,0.800069129733955,0.8252659137943574,0.9520354322661386,0.969549454678664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.16158239162783
M62,,,,,,,,,,,,,,,,,,,,,0.7715809158179993,0.706019988003365,0.7538776631916566,,0.7518865859407255,0.7579708222643211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.848138198059374
M67,,,,,,,,,,,,,,,,,,,,,0.9393412771052971,,,0.7081647086178475,0.7501543506656952,0.7496617400701364,0.9784928604935041,0.8244834841595152,0.9746980346585872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.330170438847423
M54,,,,,,,,,,,,,,,,,,,,,0.7052853185604082,,,,0.7447966363931631,,,,0.7642305112196154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.44012378194236
M69,,,,,,,,,,,,,,,,,,,,,0.7679250035236828,,,0.7665984135065211,0.8539622346317552,,0.9179473400027237,0.814771455787366,0.96774712923516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.32625110060165
M65,,,,,,,,,,,,,,,,,,,,,0.8911460168536617,,,0.9431014714322155,0.7381373143736578,,0.8352528519851251,,,0.7935854861181654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.89405609764127
M56,,,,,,,,,,,,,,,,,,,,,0.7338597147476695,,0.7599375488353672,0.8510244481792053,0.9330610990465542,,0.8813864570873453,0.8867235337710396,0.7869764109412336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.35298852414132
M72,,,,,,,,,,,,,,,,,,,,,0.9578288561218722,0.9643655746209049,,0.7071262863412676,0.8885927018503941,,,,0.7218238672173765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.99607065897868
M55,,,,,,,,,,,,,,,,,,,,,0.9211319049058593,0.9411829216656702,0.7919446477469192,0.7321587911798717,0.8776014922122995,0.7370692909484804,0.9390884441772402,0.8963952582259048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.52069953061373
M53,,,,,,,,,,,,,,,,,,,,,0.7005222074529779,,,0.8596449203914835,0.9580368595228136,,0.7262782600999582,0.7375330505770615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.30413248868592
M58,,,,,,,,,,,,,,,,,,,,,0.8258229038774668,0.8634172076565563,0.8090278820155183,,0.7824551202896859,0.9098899574141208,,0.9396948092403115,0.7801435538452473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.14077889072723
M52,,,,,,,,,,,,,,,,,,,,,0.9425825359042024,,0.9486763442845493,0.7636771682298047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.04255878196957
M66,,,,,,,,,,,,,,,,,,,,,0.7222256679563503,,0.7199893244642672,,0.8387191238816827,0.7690353960279633,0.9332357486790728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.05401278463667
M57,,,,,,,,,,,,,,,,,,,,,0.8838970027662437,,,0.978318003773617,0.8415864554761957,0.7684524111175239,0.8854347437121591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.649235049886514
M50,,,,,,,,,,,,,,,,,,,,,,0.9669750399156511,0.8011487214333408,,0.7680819783659373,0.7304813707546682,,0.8917588086539255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.708729300631173
M70,,,,,,,,,,,,,,,,,,,,,,0.7276066724117016,,0.7900656435106748,0.7514239548747745,0.9087739091138248,0.9323381589273936,0.9691043849578799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.84810411665639
M68,,,,,,,,,,,,,,,,,,,,,,0.8022670217082641,,0.9753954707036576,0.8398027692054262,,0.7842675102187141,0.8630156817470422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.92160461669533
M64,,,,,,,,,,,,,,,,,,,,,,,0.9750385384212683,0.8801847045321497,0.949417773195489,0.753533511154842,,0.889170826720511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.09563713965075
M71,,,,,,,,,,,,,,,,,,,,,,,0.9685989065155752,,0.8827565901318059,0.8750282452297109,0.9420069371084947,0.8150882518686001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.547267283085937
M51,,,,,,,,,,,,,,,,,,,,,,,0.7622857269688338,0.7267989985720038,0.9299111038749166,0.9557905862773661,0.8092732706865442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.820747745682244
M60,,,,,,,,,,,,,,,,,,,,,,,0.8015092737313227,,0.9537881641809731,0.8319216653076787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.62332058414503
M74,,,,,,,,,,,,,,,,,,,,,,,,,0.8570678980340389,,0.9029336156616635,0.9378671177912579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.99747290366008
M63,,,,,,,,,,,,,,,,,,,,,,,,,,0.844150698189694,0.7365295671469705,0.961647570871982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.152432037126369
M61,,,,,,,,,,,,,,,,,,,,,,,,,0.7685988257826317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26112065469745
M73,,,,,,,,,,,,,,,,,,,,,,,,0.8081689310262306,0.8493279707244344,0.920560505792033,,,0.7992687635940192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.94970557926481
M91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8606942782406635,0.8887863243088248,0.7652941996791967,0.8717007345189951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.65596387599318
M90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8340669761637641,,0.7699377497236746,0.7385145771862225,0.7911878404177639,0.909444811935574,0.8084382827593126,0.9703998732212853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1969792758844
M88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7058379789330378,0.833875325836475,0.8279201753482647,0.70388107896653,0.9519234458765252,0.8891593966612759,,0.750021295034716,0.7841268319011316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.122224920283543
M93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9243404986898095,,0.9343866215322681,0.7053389924385058,,,0.7801873980334602,0.9148516638435035,0.8942176843190256,0.8072661077416817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.85045799239572
M98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7622604998574842,,0.9080206414161918,0.9457268470344413,0.7337254662527807,,0.8554080572087697,0.8823956366864864,,0.9487072524743421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.20106776384475
M81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8214274264071397,,,0.8228658808384933,0.8918920561875465,,0.951492486479579,0.9091026326100616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.91987005626615
M86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8401686979330858,,,0.9165379730435235,,0.9303373975729705,0.8710036315693674,0.9635377394289985,,0.9115989940865358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.96536954789924
M94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9636387524581487,0.8000240013653945,0.7777065512038079,0.860752382604332,0.7751989418075228,0.9134853704742183,0.8624405198919445,0.9728942575774381,,0.7317961684666231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.30307189534227
M82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9764082306853468,,0.8849605541085621,0.7007494798488695,0.8589632820466778,,0.7317786951271695,0.9191690673973583,0.7151428651370745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.99474604003713
M77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8075570831265808,,,0.94939619804047,,,0.8575834438450969,0.9016718565202444,0.7786974374502291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.507782657367757
M96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7883717953820103,0.8679998985928007,,0.7254235222694714,,0.8343438714538779,0.8068135704153224,0.7772863354187667,0.7113022313287048,0.7017727669616756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.65634199963794
M97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7938940880273002,,0.9061694658821698,0.963922748460547,0.8367487330455643,0.8707891688282237,,0.8621114965009646,0.7541465481354515,0.7395644203878181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.605089633835966
M78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9729929313978919,,0.7790886801813525,,0.8931538055312842,0.9661595563519115,0.7175748032496401,,0.7951064964849253,0.714304877673905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.19124248614052
M85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9763048448543727,0.9298019604291554,,,,,,0.8487859529111816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.176522380661151
M76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9733385097107901,0.8049674297173991,0.9204571644901648,0.8562520290754475,,,0.7926663386567446,0.7842383231021368,0.7693742176030827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.32272510308964
M83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7505404926797239,0.7137936843591993,,0.8316236704622815,0.7994907430087852,0.9331998006177878,0.8892355501324624,0.7594688579595359,0.9365266665420191,0.7266106054028555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.700909309983132
M92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7692489838355283,,0.7622949444721623,0.8008518765979717,0.9338176634723107,0.8798111000177062,0.7853980669832418,0.8844369332303967,0.7046110724397945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.82514352895505
M79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9520430156456678,0.7666291388472923,0.9615291859246757,0.781645312844743,,,0.8490370477079258,,0.887809101844723,0.7825085696844614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.858281497293447
M87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7108936318584798,0.8326380363437197,0.9467952217787681,0.7222867166268154,0.8881267240814361,0.8661236049424702,0.9220091924916308,,0.728175332861147,0.8737590023829661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.763034229130888
M80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8134592154288512,0.7831409680556787,0.895993258375231,0.9774001719417221,0.7253595561362167,,,0.7271734832410797,0.7580427985086624,0.7331311226499102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.99671326218285
M89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7071789340174508,0.7773373350734043,0.7818324058532872,0.7776851200617385,,0.976291266978727,0.9035052448709703,,0.895163450882078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.43294684771411
M75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8878428634366123,0.7157935035629037,,0.7271656682428745,,0.7492869163358712,0.8088739785330432,0.9011439791548806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.25024988522068
M95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9178197584814796,,0.9728255716602167,,0.8503188636818941,0.8948792225315038,0.9409345374143215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.46409682269919
