,T0,T1,T3,T4,T2,T5,T7,T8,T9,T6,T10,T11,T13,T14,T12,T15,T17,T18,T19,T16,T20,T21,T23,T22,T24,T25,T28,T29,T27,T26,T30,T31,T32,T33,T34,T35,T37,T38,T36,T39,cost
M23,,0.7194952435846553,0.9512570737140431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.92066904469235
M39,,0.7526414325419852,0.8204113737725947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.88411303659604
M8,,0.8336421131009206,0.7455269774329918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.34769224907575
M80,,0.7745891190071242,,0.8764036766345302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.00978249527871
M75,,0.9425940400737627,0.862462920690443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.39063561158445
M35,,0.7395013303304616,,0.8133642132387948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.9092565482454
M21,,0.9182022216950688,0.9382774730738046,0.7810042842922365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.15045914854202
M63,,0.7241291389979106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.73255242606538
M72,,0.8569554126518397,0.8663995403601936,0.9448946811277685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.259534417732546
M53,,0.9074280446826131,0.9227713728916701,,0.9473987985139822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.578076219641726
M57,,0.9268863688266671,0.7343309013198733,0.8138731239782631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.78850061741826
M45,,0.8979624876603397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.607488865392127
M20,,0.8560034141273317,0.7436828092579063,,0.8882107837496297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.075707834204152
M96,,0.7104646803643739,0.7080523306156732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.960018039366076
M31,,0.7678389496021005,0.7453309584539224,0.9436761315162128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.804938715704566
M82,,0.7249711145851534,0.8963198261514597,0.9082673402047836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.88712067114747
M94,,0.7939202984358402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.15650670242009
M67,,0.8478596349954388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.901569713044367
M86,,0.9411980383998337,,0.9423845783629026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.234941466622
M70,,0.7171179620388702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.49439743988682
M68,,0.9420396237213335,,0.7286887609681162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.95643678320463
M43,,0.8460773913775407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.48466119393704
M60,,0.729175754220622,0.7642670867449403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.189170147281715
M62,,0.8714960537283534,,0.7103853447523669,0.7019732042032543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.19644918535798
M59,,0.9736505109744951,0.9754323953980051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.564679699790645
M78,,0.799416939822976,0.7778549686506422,0.8117780592266838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.4711105952603
M58,,0.7414485351858585,,0.762319715013471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.407211722181728
M90,,0.8613783562563666,,,0.9559644701332494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.637923778569032
M88,,0.739636637188615,0.9699493438963926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.978605894511034
M69,,0.8296853418230876,0.7904042765472746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.60541461924885
M38,,0.7430246057200972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.25840355384926
M61,,0.8492657146618681,0.887021324654391,0.973818843246295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.892092401173915
M22,,0.8653482176133085,,,0.8950049465452046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.83399201739406
M40,,0.9588557712208605,0.7841485390459352,0.80046778931334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.54245942714623
M98,,0.8048829126457093,0.8101255670255112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.46763520337223
M1,,0.8825731719959824,0.9762159947533068,0.8816553324869723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.34725014717864
M97,,0.8361987505324651,,0.930164101407575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.959956200610485
M3,,0.9464185222481578,,0.866339653709073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.00627689153111
M50,,0.8916880134330637,0.822111576969612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.42951595374805
M18,,0.9392349931750803,,0.9130603667479785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7818052802767
M51,,0.82574376516016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.47955203164561
M44,,0.7828975111132842,0.9059403335030299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.21052755160132
M16,,0.8974563230145588,0.7226902531454966,,0.9085647520285324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.83524997495235
M99,,0.8436993060993494,0.8404885875054419,0.7062272936821673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.230680458869157
M91,,0.9290092683608002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.05275398947707
M49,,0.7649364078242109,0.9492415337167405,,0.9574831773456886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.74441541898598
M85,,0.700265878427461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.10051199337437
M48,,0.9781568519583874,0.7393491545863962,0.9661402728846488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.4785503135766
M81,,0.8359697318597671,0.7643584529307397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.55797225159851
M93,,0.878796685283763,,,0.8475205662247818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.17153932414206
M32,,0.70070351727486,0.9501097544303359,0.9233474317264653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.95545396488794
M19,,0.8670470935836212,0.9536177989136132,0.9402052516004259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.19045799595938
M87,,0.838159460885801,0.7611396557455454,0.7260833441490302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.152392934535634
M52,,0.8963226705758682,0.7391041630888716,0.9426797251255256,0.7698323576161168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.17522829503298
M11,,0.9030263725305356,0.8439244568350691,0.840938342294502,0.7639643276478526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.21295665613186
M37,,0.9723960877345799,0.8113750261582462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.674692267860787
M5,,0.8536387231097035,0.8481355563737941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.58213201218778
M12,,0.8480817038679505,0.7195008110416365,0.9593370569476006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.35483418544903
M10,,0.9551403412784586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.98008172957222
M46,,0.805984782446874,0.7923890548683352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.74019303911055
M34,,0.7314571464662295,,0.7808927955597456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.882689794645866
M17,,0.9549520459328782,0.7251080044344236,0.8404105045529339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.548746061776807
M71,,0.7625195374847861,0.8444095553153392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.961142978204386
M2,,0.7340744733026593,0.9137657182711552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.56811103779598
M77,,0.9617136122475374,0.8608787616366111,0.7340266042437252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.755562046957586
M54,,0.812873284380796,0.9611619847587988,0.9091247906107348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.699929923987749
M9,,0.7304426366701552,0.9488154007017773,0.780789154821244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.36491457696954
M66,,0.9235318129241956,,0.7819480571648308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.078040422457654
M83,,0.7408351378071703,0.880596919605963,0.9595418645899627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.20083579757843
M24,,0.7229347412198066,,0.9159459123901585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.22792288422713
M55,,,0.7515197628665791,0.9640951251198996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.75095138086763
M33,,,0.7293867581355492,0.8330023930384779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.11400904984728
M42,,,0.7058565704918477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.318921432709686
M36,,,0.7844938514311354,0.8931458562346565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.58455417865975
M7,,,0.7692235598635284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.45833902138568
M27,,,0.8425565644177587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.9210085592177
M30,,,,0.9610993850374988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.98668582963793
M141,,,,,,0.8618190004405591,0.7594488461819848,0.9582598789411239,0.9179035976424613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.79824708214231
M168,,,,,,0.8634543571119299,0.881082698717625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.35401113338936
M152,,,,,,0.7439913961761299,0.8859868784092408,0.7087417526340044,0.811618232792465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.44011808273288
M156,,,,,,0.8376489317030248,0.8397564174690989,0.8925775923916572,0.7413066818523943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.51401802778315
M161,,,,,,0.7711017900931347,0.916790712679104,,0.7486223350803859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.00638475447395
M183,,,,,,0.9405634928697912,0.8626568730221702,,0.9514157777062806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.36293038492298
M188,,,,,,0.8794437613272644,0.9204960038200907,0.8952441139764233,0.9208441370250626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.938023582565066
M104,,,,,,0.7302621545896836,0.900922005733141,0.8379394856101582,0.8045994550608659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.02184329072227
M134,,,,,,0.9006992204786932,0.8373644051763053,0.8205052475968744,0.7870738376451771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.3626255231388
M192,,,,,,0.7551518249231761,,0.8731100012603727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.110241937409334
M199,,,,,,0.8114328195494943,0.9236614712908515,,0.8216551764259138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.21726832945151
M146,,,,,,0.9341385449065767,,0.793365535170299,0.902786227694075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.11759625462011
M143,,,,,,0.7986130249813361,0.8611118451502008,0.7924781787657401,0.7807017053361377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.85227332437707
M109,,,,,,0.8287452675743716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.514042272599212
M115,,,,,,0.7782880588979152,0.8644537947411131,0.8106362266823435,0.9756083526137049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.722538522522576
M196,,,,,,0.750571485555311,0.8171547562984753,,0.8469976764669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.290022472582734
M163,,,,,,0.9633547107935648,0.7792124154635911,0.9369677124598214,0.9356451438148654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.38717082763321
M190,,,,,,0.9466417415737252,0.9366479407398489,0.8489387304014038,0.908460457865083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.764341392700015
M106,,,,,,0.8474733731787029,0.7056165959452694,0.716470131906687,0.9596463527796569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.717925840176534
M179,,,,,,0.7661209512571723,,0.7190004103567916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.44894703413628
M139,,,,,,0.7870725990555139,0.8930159887505625,0.931725689261546,0.7326592718970295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.56694591367887
M125,,,,,,0.8154775838407706,,0.7519351492845955,0.771634133922095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.628801182049344
M114,,,,,,0.9124269902778914,0.828151206825627,0.7842583677442707,0.8988740787565296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.697168286271808
M198,,,,,,0.8172195784866647,0.7871438313361468,,0.9427717436024605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.416915751623165
M102,,,,,,0.9575842258205558,0.8928278723102188,0.7184201578613701,0.948643661491635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.75837771082989
M185,,,,,,0.8470509877805567,0.7781247602486909,0.804812792529829,0.8816549236253144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.8230982783497
M110,,,,,,0.8946343723623251,0.9232558231314847,0.7633595292908093,0.706600497270527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.43496060221919
M112,,,,,,0.8538185124503175,0.7961291888437265,0.8881988740656885,0.7257471186375832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.72815430539808
M107,,,,,,0.7221142660617978,0.9699591058699479,0.8298992596843158,0.898656486931721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.73552761724375
M157,,,,,,0.7558522726294977,0.9389732850182086,,0.7332244744455549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.17719287706478
M148,,,,,,0.7382414755014244,,0.9129675382342871,0.8316413557854361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.49578190032517
M158,,,,,,,0.75105712144403,0.8519175648945894,0.9160354392820416,0.7776146438147853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.65076084174413
M165,,,,,,,0.8780643606217143,,0.8015875312843256,0.9559995812279884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.21933330189283
M136,,,,,,,0.8170818192521918,0.8195993499521661,0.7706245550369272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.421686920112656
M153,,,,,,,0.742991679751664,0.7770257395112474,0.9065686010678534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.98253143110718
M170,,,,,,,0.8613914275636848,0.7188756885192508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9928144925438
M118,,,,,,,0.7071276656839057,,0.8582171934717903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.70506910449125
M193,,,,,,,0.7188031903644523,0.8903032814324543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.12239831706373
M166,,,,,,,0.7827485578640166,,0.8761862830916514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.33534667706362
M113,,,,,,,0.8573192281278788,0.7835653283337126,0.8715266321006243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.544911798672185
M187,,,,,,,0.7385438914172949,0.793949960516025,0.8500777929572279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.60961477998744
M137,,,,,,,0.7639426700292964,,0.7107230165703164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.972849458316368
M124,,,,,,,0.8118112402532702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.18889661159483
M175,,,,,,,0.8726568376689079,,0.8481842506567694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.089812277844224
M129,,,,,,,0.8853162060832129,0.9319284644626191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5358353570447
M155,,,,,,,0.8906725174355884,0.7302737710951678,0.717670161147685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.82568668263558
M130,,,,,,,0.7511200092072878,0.7695175425392655,0.8333202741312706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.96574386550612
M142,,,,,,,0.8264119849669787,,0.7677925196634322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.8560851279107
M181,,,,,,,0.8844119745002681,,0.7362693730839595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.55826687192376
M120,,,,,,,0.9729320995267826,0.7512199231976195,0.8432994379756228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.64902229306656
M191,,,,,,,0.7513959721380692,0.9707038059329435,0.833759640149973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.810962281129946
M117,,,,,,,0.9444619984462095,0.9118422198038788,0.72219767915652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.645482807830163
M177,,,,,,,0.7048391761344897,0.7579611164145026,0.837779909088792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.657734381210304
M144,,,,,,,0.7087272981426286,0.9034763485424049,0.8384891708844324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.79783206637697
M122,,,,,,,0.8169018100702189,0.8281725791640862,0.9731472211551654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.855611569549435
M189,,,,,,,0.9353082429478239,0.80231862219423,0.8093242974794557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.550982782978576
M121,,,,,,,0.7138301269914729,0.7759706431396841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.33611024348188
M116,,,,,,,0.8900662594148113,0.9265734384400217,0.7343266204036952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.272231156026493
M194,,,,,,,0.9278856248289907,0.8786933136373724,0.8860372362523994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.20815360960285
M182,,,,,,,0.8730757148048097,0.8213388051057582,0.7825302134505528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.367805809256378
M160,,,,,,,0.7285065678437435,0.9291187507654048,0.8320536962757112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.570792348083028
M169,,,,,,,0.8720870104475145,,0.7195938054254328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.56977917649517
M119,,,,,,,0.7477306436798157,,0.7491967435431683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.13072754270498
M135,,,,,,,0.9574600528390789,0.7181671248726429,0.7876358218408529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.280004667898815
M108,,,,,,,0.8169989159237514,0.8384347335796739,0.7195421634211423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.70931694863771
M151,,,,,,,0.9662035288777787,0.8950046405310208,0.7361272896541118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.65078276492648
M131,,,,,,,0.7116022403634675,0.8255703204773993,0.7465700581373603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.07366195327674
M140,,,,,,,0.8137764441381603,0.8783663174613281,0.7279162615484096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.67768447201975
M111,,,,,,,0.9529662667836135,0.7553479052434638,0.837173600618232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.847841684686417
M105,,,,,,,0.8996976708090763,0.8623964825138933,0.9377731820671477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.404519975882461
M173,,,,,,,0.716514190321344,0.80042630115845,0.9115852060415894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.64733996100252
M103,,,,,,,0.7725218198769579,0.7693186634630206,0.7922841031583099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.06972512858724
M172,,,,,,,0.7942521914157225,,0.7839985272966722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.533960264581795
M176,,,,,,,0.886557054976175,0.793253284180807,0.7351705000443254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.61027649262871
M184,,,,,,,0.7913504509072304,0.7856830519706272,0.8526789682541271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.12766177367511
M167,,,,,,,0.8198098019424515,,0.9672555325362057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.31796925366622
M149,,,,,,,0.9556277012899139,0.8638397185675315,0.8408399769992645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.462924939968907
M197,,,,,,,0.9070361059273744,0.7936383213724363,0.8570276746750163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.88204026378816
M147,,,,,,,0.9269200941574045,0.7572944599529168,0.8808154850254156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.45323792494612
M164,,,,,,,0.9429434746901602,0.7874115924478262,0.7944712877443718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.34539449291994
M123,,,,,,,0.9357025811890979,0.7053483334728812,0.8477295423358179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.14176991122069
M101,,,,,,,0.881406936176448,0.921954716951805,0.8844546781036722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.23865301115656
M171,,,,,,,0.721781677409565,0.8057183594531924,0.7430290215237997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.98791215104109
M195,,,,,,,0.7182706390779383,0.7644449064966613,0.8791915101365216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.49178936269909
M133,,,,,,,0.8446175539597689,0.8316407313366103,0.9689065512023558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.94068806087952
M180,,,,,,,0.8006233479029972,0.9435906191416751,0.7213687544410602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.05270980934966
M162,,,,,,,0.880025521243714,,0.7803634090296367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.41148502692553
M127,,,,,,,0.9139549530732904,0.7959791071902199,0.7870902626080745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.98512833134126
M138,,,,,,,0.9468936934785577,0.7322292527433699,0.8095311193369805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.64501074329365
M128,,,,,,,0.77579336768617,,0.7055102049430664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.228803233325955
M150,,,,,,,,0.8776324196723526,0.8727959192464839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.08601089061605
M174,,,,,,,,0.7571300826817813,0.8082687025546484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.751205886831862
M100,,,,,,,,0.8050066494337057,0.849781830748857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.792007597508686
M154,,,,,,,,0.8354619667568275,0.7358184362128508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.73186013599322
M132,,,,,,,,0.708916663953302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.10559336147685
M186,,,,,,,,0.8337201242960786,0.8027443225379206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.948543025289624
M178,,,,,,,,,0.762921503788674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.77962798767642
