,T0,T2,T4,T7,T8,T11,T12,T3,T5,T10,T1,T9,T6,T13,T14,T17,T18,T19,T24,T25,T15,T16,T23,T22,T20,T21,T26,T27,T28,T29,T30,T32,T36,T38,T33,T35,T37,T31,T34,T39,T41,T47,T49,T51,T45,T40,T50,T43,T46,T48,T44,T42,T52,T53,T54,T57,T59,T60,T63,T55,T56,T58,T61,T62,T64,T68,T69,T70,T71,T74,T67,T75,T65,T73,T66,T72,T76,T78,T79,T81,T82,T80,T85,T86,T77,T87,T84,T83,T88,T89,T90,T91,T94,T97,T99,T96,T95,T93,T92,T98,cost
M43,0.9362915690282343,0.7161399064383251,0.8759828682159208,0.8706263232093279,0.9495362073875357,0.7764894274144298,0.8230322850971016,0.886145952106248,0.8628988234532012,0.8116490307102167,0.9673608043406015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.91391149034087
M164,0.8434852290415733,0.8083586550813999,0.9456211123698013,0.7379878926672604,0.7474274414632505,0.8183597267158624,0.8575626566126864,0.7083808054284486,,0.8122429289082835,0.8050346622980353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.06691204825595
M51,0.9357335439902351,0.9510614870426035,,,0.940861116674137,0.8359583568592219,0.8172284653296497,,,,0.8845424520166907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.37458360590058
M6,0.7272638554910782,0.8334924046602679,0.8687234074061774,0.8648380389965813,0.8953528922521619,0.8410886439653862,0.940710170368384,0.796755929499515,0.94415381238471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.314566632782416
M70,0.835402922758319,0.7272977496047525,0.8697413686324228,0.8453517923479115,0.871566014629828,,0.7406742022412925,0.7067610065577864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0635479699116
M128,0.8660695970657399,0.9593937504232336,0.8169405549536293,0.9390523314119068,0.8427135239022711,0.9387529606701303,0.823718518808133,0.946105874949035,0.72401536673247,0.7757671106743194,0.797221791815078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.1557152390814
M193,0.8207175738196245,0.850828350915189,0.9580643447074806,0.7432141200911953,0.7403506488551745,0.8148131223215812,0.7146667415930396,0.7740716051318223,0.7433442784153658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.224057473484528
M42,0.7130020972138053,0.8648146293347775,0.7501458957249872,0.7128440716529055,0.9638356436317268,0.9520583089809824,0.8558240442693108,0.889569562861541,0.8651187696998541,0.8435146192738545,0.8454489991418568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.81729992519209
M191,0.8065886095527063,0.778857576710354,0.8013521685098008,0.8688603627700585,0.824498037360855,0.8029335756827588,0.9633234671297289,0.7852551774083367,,0.9119739961442279,0.7637953534390478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.58529518307021
M146,0.9449229415787144,0.7919237163486047,0.8017034252861035,0.9074220981331104,0.8439340847550036,0.7204056089667472,0.9016358641893898,0.8521052515283425,0.8405057548671873,0.8994652740839941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.68163271191159
M55,0.8513626496185583,0.8006112837038841,0.960712012727817,0.7028745283719051,0.7596239284152166,,0.9069597247232837,,0.7860273293286806,0.946760834403136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.79842352442533
M154,0.776573442741253,0.7394748212094322,,0.7178243763690866,0.9187957481208207,0.8306644523708928,0.9482569758137946,0.7657738437681119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.72191810706066
M144,0.8023165978127039,0.9113432331950004,,0.7318941260028127,0.7354634023592761,0.7455764917954426,0.8256002442678249,0.9076612410181684,0.9062221148096292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.431516787159817
M138,0.883072758878113,0.7848681772739305,,0.8044155259847963,0.9691210684816736,0.8587108297427717,0.7684765516551881,0.8258911209140182,0.8876397444278075,,0.8471630645410366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3888749183117
M91,0.7267035758629841,0.9238627885250068,0.8540403099311157,0.8892255652358546,,0.7670596913470801,0.7738554902458115,0.9393224661467098,,,0.9635548585264696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.976505547414813
M190,0.7365383117927946,0.9555159802386621,,0.8596911072353606,0.7906642284187375,0.7379845098247048,0.9290291607419616,0.9540868902689665,0.9432320056111148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.899539793886575
M135,0.8025344527672869,0.7702379803172592,0.8264115657043064,0.8157235588119965,0.9704865072491843,0.7472356286954385,0.8774219948224339,0.9656492115280508,0.7934978444786955,0.7420098827389162,0.7597902716807768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67550304302758
M90,0.944869259186464,0.7518459598581959,,0.7391727531527795,0.7603325247044486,0.7441895315156034,0.7264936676606872,0.7839823633316958,,0.859798537314855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.14983458932067
M123,0.9026705888297464,0.7081095844630003,,0.88119575288978,0.8076503154319603,0.9257120942750645,0.8314066883728711,0.9231175153202438,,0.9662725642860116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6421380768935
M66,0.853849728604666,0.8867674666041817,0.8851545737623855,0.8471373784841378,0.8228205159842137,0.914798420682703,0.9396361298403682,0.9076134049808718,0.7840623012620878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.13489964661525
M74,0.9487068290166203,0.9516182066414137,,,0.815145709572956,0.8232664694713261,0.9512564276580088,0.7076627914873519,,,0.8731837890450702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.722919514234476
M80,0.7538854072786382,0.9049545830670713,0.9315930312799592,0.8548683593536492,0.7369864933858292,0.7686690089708679,0.7220044763636381,0.9573503335900939,0.8111375932682092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.18201680402068
M149,0.8875353340872185,0.8473759125190831,0.9465580157008395,,0.9575366354039295,0.7479654012923487,0.9158254809710875,0.7524667015185071,0.7597142773572826,0.825164885773163,0.8746548680667583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.861511726666784
M39,0.9040191761444778,0.9164616750360898,0.7083506099507986,0.748225828495267,0.7130503041625771,0.8108342011406775,0.7840357287581915,0.780119089087284,,0.7032220233142839,0.9483214758922859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.227215965442866
M99,0.7522436751157251,0.814918431431316,,0.8164263946854929,0.755075495969942,,0.9742499363873289,0.8793294376284857,0.9113925752391505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.49710598478218
M63,0.8468909027805662,0.8321615487086549,0.7693781346102516,0.8180103981182217,0.8997693285587066,0.7415947450958357,0.8688837603698647,0.8059875766850823,,,0.894736626013196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4437033273365
M113,0.8391816699318728,0.7361773064179645,0.8938534617469497,0.7432610132936371,,0.7417462193367291,0.7488596381075758,0.7521624881932101,0.7659141670024632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.883446540368794
M79,0.798491540855593,0.9599035917564182,,,0.806321031185403,0.9295750184496228,0.7644044839867956,0.7792586806465764,0.8436811608767345,0.8578817537456596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.09156459149591
M114,0.7972486985974039,0.9513133174993202,0.9709937133168449,0.947378147387586,0.8549282235966041,,0.8312584916277242,,0.7820181003040728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.72759277521642
M137,0.7013729327076235,0.8786213558391129,0.91198759086294,0.7081150272829463,,0.7611920725545279,0.9682944044005347,0.7499851247582731,,0.8800661852075334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.35530021431218
M184,0.7252465417389155,0.8303810859411155,,0.910922219748346,0.7213257734303065,0.8249511269045697,0.7548849456793971,0.8339836408698847,,0.852021971824934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.97575720562813
M22,0.8532879606887294,0.8529734096460617,0.8082909133249819,0.7583354094632734,,,0.7871492009727031,0.9410226493014262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.759619538756066
M198,0.8098319443457351,0.8693495930023929,,,0.8211573975262336,0.7987734304356189,0.9252880255613816,,0.9302761563429165,,0.7853726529258191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.618677000999632
M194,0.8270837011939254,,0.7638913737811206,0.8458548266116391,0.7856633251457312,0.724938039999267,0.8268793101102643,0.810244707794425,0.8850214434354642,0.8123016183358096,0.8320302416357106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.58621334403357
M32,0.8767538611601174,0.7339842891031515,0.9407036446223955,,0.9772816700469154,0.8097222911039175,0.8750228273633396,0.7520643964288127,0.9207231897722745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.53001589761011
M181,0.911625776590737,0.8692904389504215,0.9044375198951304,0.8875597501481791,0.7497635369845723,0.8087000685240852,0.8543008932504937,,0.8889036369194538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.88647642113371
M34,0.7205418033718525,0.9004478576988274,0.731843042773825,0.9656496746191778,0.8040006109212317,0.8579270976843648,0.7771451444626072,0.7772501814985153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.44456285899524
M37,0.760108662515975,0.8987445012287942,,0.7889093484987234,0.9207468494207386,0.7881861306143829,0.8739753405125373,0.9602170767653022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.49010697547477
M119,0.8224687362063823,0.8025474006583841,,0.7362080291974875,0.8628091474809516,0.933229414218737,0.9576946016132559,0.858917342789209,0.8688964208966223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.997386664264084
M15,0.904355974677848,0.8373337816034694,,0.8944948124571088,0.8644084791516785,0.8762994257318729,0.8000737625580032,0.7822424408893278,,0.7175232107960654,0.8475561139192835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.293881920630398
