,T0,T9,T11,T12,T1,T8,T10,T4,T6,T2,T3,T7,T5,T13,T14,T16,T17,T21,T22,T23,T25,T20,T19,T24,T15,T18,T26,T30,T34,T35,T36,T37,T38,T31,T33,T28,T29,T32,T27,T39,T42,T44,T46,T47,T41,T51,T43,T49,T40,T45,T50,T48,T52,T55,T56,T57,T58,T60,T63,T59,T53,T61,T54,T62,T64,T66,T67,T68,T69,T74,T71,T73,T75,T70,T65,T72,T76,T78,T79,T80,T84,T85,T87,T77,T82,T83,T81,T86,T88,T89,T91,T92,T93,T95,T96,T98,T90,T97,T99,T94,cost
M700,0.913464793495825,0.852366757890962,,0.7229672852703283,,,,,0.8018894487220484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.90022299877319
M616,0.7871215773843938,,,0.8079788118377957,,0.9473036707805735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.894205180930756
M407,0.8308946347871857,0.753412683911417,,0.8429432553625267,,0.8682226515305975,0.8811287920575657,,,0.7175060266794621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.20292754296919
M581,0.9446700224648252,0.7186160001300409,,0.7925114179537661,0.9170907307473337,,,,,,,,0.8330959044269557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.85926457055164
M733,0.8632676558932224,0.8285446569400519,,0.9298360731462461,,,,,0.7565184800604016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.35164592418683
M273,0.893115132886969,0.8999076566943147,,0.7551706554167223,0.8759917398019922,0.8178617305880713,,0.739345701031104,0.9409472966904046,0.8152698529653769,,0.7772667746042405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.236660183677124
M430,0.8292923113392155,0.722890691957401,,,0.7223196867114762,,0.840857585966018,,,,,0.9525111742902669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.523189736363411
M458,0.8078995312494673,,,0.955868300559752,0.9515145255563616,0.942305925134451,,,,,,0.9179789650532277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.40315608742805
M211,0.8864024560660291,0.961953422513437,,0.9093989831919864,0.9507618210431179,0.7852981669427069,,,,0.8869581061114413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.01012480151859
M259,0.7997830616674138,0.7132431366737686,,0.726341387074599,,,,,,,0.7853483744345378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.50145430962007
M4,0.8870694897439112,,,0.7465164018973255,0.9253360784289453,,,,,0.7161720558881464,0.8618389177157612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.64076020173653
M374,0.8022025662598214,0.8865445014330058,,0.8453491888437973,0.7896751892739553,,,0.8464605532358975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.91468720692482
M117,0.8736389451832167,0.9434965115749563,0.8396955548429355,0.8828484823418468,0.8437549232551939,,,,,0.7452328100906657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.16788709512865
M515,0.7224275003718752,0.961382126483183,,0.9397447025351573,,0.886324613856896,,,0.9345505561771266,0.8431403117618216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.83501296226349
M642,0.7369109719647778,0.9466446806663756,,0.7020428226608175,0.9095040962784601,,0.9016583977819134,0.9637032799579519,0.9292570750212596,,0.9119946011798463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.36539038621922
M527,0.7725137754163323,0.9217327186067874,,0.7014372163354455,0.9761025689775014,,,,,0.7318051346436902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.14193919363385
M579,0.9604196483477913,0.8489926931405228,,0.7050762255982144,0.9775291749364278,0.9189747566495636,,,0.7257362692117089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.99013280175733
M459,0.8125205963163564,0.7404666763783584,,,0.7055071489621997,0.8601552362182072,,,,,,,0.9426355282499544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.994070289603624
M89,0.8452758591664139,0.8421436450937037,0.9207843767027026,,0.7128275185988824,,,,0.7643256798209749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.63658078058547
M411,0.7887294650530583,,,0.9620271413929279,,,,,,0.9248133630956464,,,0.7860987648051357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.463933127939995
M494,0.9560371163260574,0.8063564811792653,,0.7464466970480708,0.7586777305098005,,,,0.8406633145885389,0.9008950456441492,,0.8358607618578849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.08877223580394
M774,0.9026002369131763,0.7207160487311917,,0.9573952611140732,0.7000793317387026,0.7019785512783236,,,,0.7034979878226449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.39741864549995
M451,0.7824833404206026,0.931902377796232,,0.9082325397792534,,0.7182102448521028,,0.7891202974713072,,0.7024578002065466,,,0.8883441295010113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.783204585794074
M252,0.9521225803745418,0.8812065101432704,,0.843273857511535,0.8687226425030521,,0.9133895237447456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.21116386971545
M21,0.8554944771081272,0.7099681070912307,0.9428971995240086,0.8170926839006636,0.9435074558021802,,,,,0.7855998571477374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.39674197026616
M473,0.7732302225250683,0.9360012204199942,,0.7893747813733528,0.9341597117969702,0.8701148063443407,,,,0.8249645144088438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.73902615047562
M195,0.8652567039283475,0.8423939879967248,,0.8773417511677234,,0.9673536573612774,0.7502393162791077,,0.8705988114465261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2346052269529
M172,0.9682735081596063,0.8965832806555997,,0.7836655357349164,0.7190234827414714,,,,,0.7937798774044472,0.7383583601734316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.57134151380637
M292,0.7131432713386585,0.7637870026194458,,,0.7916354169850093,0.823707933556725,,,,0.702029041814217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.28407744594254
M146,0.781963075675896,0.7516611594576785,,0.753940343897737,,,,,,0.7904485644901792,0.8356087707782386,0.7719249818167898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.55001028016272
M671,0.7169844157452289,0.8946878941619475,,0.8624790654847839,0.7605423035239576,0.8800879663334606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.36872103779251
M495,0.733059116263699,0.8357381344190336,,0.9398789509334735,0.8556620008169021,0.767240710970191,0.9024976693629374,,,0.8128898493457628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.77494979888577
M623,0.8395950468721438,0.7500218318819558,,,0.7598294286183329,,,,0.7179360643718811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.20287848865094
M187,0.8876841754299715,0.90430093635925,0.9487701233103045,0.7390161343112411,,,,0.9702223514709296,,0.7323230340437122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.008198960052361
M395,0.8508068222646948,0.7403759762885235,,0.9590961826242634,0.9527159328347433,0.8671226755524446,0.7609898144022262,,,0.7052143505309904,0.7713916697153721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.101799616274654
M200,0.7256238630635261,0.7544185605542059,,0.7047566942140477,0.8459997536173498,,0.7167668342058515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.13604004018513
M163,0.7466448730466781,0.7515113074974306,0.7508039597821391,0.9209078978092206,,,,0.8722318543654368,0.7140347303736037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.873380486028115
M149,0.808500109038011,,0.719301167619363,0.9530396582380378,0.8701350641167251,,,0.8277868646152109,0.8576905660966344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2870658866997
M455,0.9583061080581607,0.9076886075091377,,0.9401300425245953,0.8575054302949935,,,,,0.7487926289555553,0.812467380317593,0.7478702766447812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.78990210035272
M80,0.7127532902552611,0.7473381430733719,0.8918913567790755,0.8698887498453243,0.7406848105209791,0.9204118747514086,,,,0.7170180126839493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.925636111361705
M128,0.9557090294172258,0.7499594878492374,,0.7102214691574809,0.9045352846132232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.23876700768712
M631,0.8309578309377861,0.8128615667938595,0.7735605610351661,0.8921926734068732,0.788698389178436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.178229427554996
M529,0.8299649195016071,0.7595140733383674,,0.9520916619368592,0.7461958073463789,0.9222001518993399,,0.9565486080367857,0.7088197327310857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.91351621300076
M385,0.9301823407842077,0.8537001587869875,,0.7016882762020435,0.8059219207084203,,,,0.7098391652585282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.84183083650495
M580,0.7127377008202855,0.8486631542345917,0.7227529585794863,0.8423887389772344,0.9286611151445203,0.8785480506709216,0.8347721055854446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.34892170861137
M727,0.8681240408205999,0.8935340548763914,0.7424271210893458,0.9676736025705573,0.8788493519518776,0.7910672660597038,,,,0.7660733488037405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.57747627562938
M265,0.7218071843370245,0.8715862252986397,,0.9761245140015692,0.8391117512788442,,0.747202609255947,0.9731691702595396,0.9227364225549499,,,,0.7716918872572633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.27594531989486
M291,0.9567882672214426,0.8899593057876165,,0.8794226489921619,0.7057272448095928,0.860404105543809,,0.777252607440947,,0.9458915617575491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5263054422714
M465,0.956087174878332,0.8574543069561182,,0.9762949110064013,0.8130203435296548,0.8151285107804487,0.7240668903387152,0.7064820158996936,0.8525282055763398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.31975066948489
M19,0.924877275783205,0.7605280487001845,0.9600950456215621,,0.7114843181636475,0.7976253994029641,,0.7922914074662765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.87542997082963
M612,0.8322327099040892,0.8960181124333855,,0.7985284148618091,0.82323999855201,,,0.9234313950656033,0.803154976246206,0.7991393168115735,,0.7199793687575672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.05236161732173
M585,0.95183695274853,0.9445172263999722,,,0.9357920852080582,0.8682974071630905,0.9070183757998929,,,,0.7305908462405825,,0.8947354155819631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.49067390984036
M108,0.7459438305840176,0.7157057989576865,,0.7636155402346156,,,,,,,0.8798792454339072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2259362323597
M139,0.9407369357592715,0.7566645686525334,,0.963644115248124,,0.9515794534847651,,0.9501981353942905,0.9336112363563519,,,0.7810642425266445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.71908499556717
M215,0.922935797456355,0.8451235131910111,0.840240801851096,0.7019948915871299,,,,,,0.7825432513178973,,0.8274864176562441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.88899830121893
M448,0.9795465314505984,,,0.7254104313943439,0.9682172049842634,0.9208810082077554,,0.764587620843119,0.7314169880100778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.97014137772484
M102,0.8071276686982634,0.826991821355849,,0.7458274525122081,0.8175151633959645,0.8236227263636274,,0.9430909571678051,,0.8544716283604431,,0.962381899537531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.46393885008966
M482,0.8998044749829821,0.8211030041940679,,0.867122275878536,0.7810924723345826,0.7865926943493452,,,0.8080888375754716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.908756278562016
M518,0.8123911791147794,0.9613968189697293,,0.8061078791360676,,0.7067747179728501,,0.8898398464565396,0.9661678900858919,0.7140157384117647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.161468100844964
M12,0.7212469663810555,,,0.8368760355212206,0.8477199438488429,0.7333006678249314,,0.9491364048645023,,,,,0.9517427475951854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.652414814366004
M148,0.9587354631740983,0.7168804470125137,,0.714790997348384,0.8626563441087166,,,,,0.9191809635948164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.052018149291825
M413,0.8535086220584751,0.7107582214933988,,0.7019462820767131,,0.9153013554126258,0.9769861469275875,0.7828292357399974,0.9650775904171515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.565583886184534
M56,0.7265951234785828,0.7632384201067692,,0.937201790092629,,,0.7184157661494429,0.8699522157726289,,0.7440801906389167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.700043383046356
M378,0.926296967911143,0.7371052880506277,,0.8137146942523735,0.7031276401260788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.80138146965515
M238,0.894051827488247,0.927447296743415,,,0.8835242197191703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.02095804083131
M647,0.8943379366567583,0.9545572544590297,,0.7919907096035723,,0.7205728250213124,0.7051538040626113,,,,,0.8930653197773042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.94581876067876
M499,0.7336127090789204,0.7317017899682072,,0.9712896952046384,0.8393826343422697,,0.8379279539775699,,,0.9404106528972497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.79726317939331
M718,0.7233152621078351,0.8076316422144124,,0.7565314144507063,0.8059561703112006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.59767943253505
M669,0.7435991888510864,0.7039753912041754,,0.8270361304597389,0.7331041166440133,,0.8360857231883442,0.8842910663339861,,0.7570774382300867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.32744311821989
M349,0.8609610592332148,,,0.9277999984472508,,,,,0.8779900220856907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.05727641798904
M755,0.807537315892972,0.7958658882951712,,0.9397980917947916,0.8728045173636885,,0.7330524525153712,0.9618736675123131,,,,,0.9794717718632139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.40909702029154
M181,0.7841082089644624,0.8883765652333371,0.8091671452371375,0.8005611111699251,0.9428788534890187,0.7591943115394576,,0.9176933586158457,,0.8954606162177654,,0.9206269737020877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.20225542561136
