,T0,T1,T3,T4,T7,T10,T11,T5,T6,T12,T2,T9,T8,T13,T14,T16,T17,T19,T20,T23,T22,T18,T24,T15,T21,T25,T26,T29,T33,T34,T35,T37,T31,T27,T30,T28,T32,T36,T38,T39,T41,T43,T44,T45,T47,T49,T40,T48,T50,T51,T46,T42,T52,T53,T54,T55,T57,T63,T56,T61,T62,T59,T60,T58,T64,T65,T66,T67,T68,T69,T70,T71,T72,T75,T73,T74,T76,T77,T79,T83,T85,T86,T87,T81,T84,T78,T82,T80,T88,T92,T93,T94,T96,T99,T90,T91,T97,T98,T89,T95,cost
M20,0.7839372494292501,,0.8352025527648138,0.7785490514494409,,0.7036984754426017,0.9119969456781059,,,0.907718819117948,0.9481263488136573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.03134550546146
M19,0.9295868051150028,0.9347786115529979,0.8565970601538168,0.7355931725565703,0.7879728144087463,0.9201310504660389,0.7591628589662279,,,0.7598016106528332,0.8832117261280197,,0.753719828870733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.32379838673594
M6,0.8044815155760734,0.9272014511824184,0.881703695387083,0.8126368695264552,0.8349539013117716,0.7085975473291604,0.8305754812611684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.551519866104233
M14,0.7996242269479481,0.9392003111101801,0.9189000549101034,0.7146995488922966,0.777145382949596,0.8358395247608705,0.8246732895904603,0.9229731630524302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.14075307403097
M7,,0.9688202898333034,0.8830594901163791,0.9759064990349489,0.791963907142724,0.7032798044084654,0.8154687134284854,,0.9060448118416718,,0.7135884211204282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.93325279544396
M15,,0.8711859314946699,0.7786932130746932,0.7868582901443852,,0.9607031498020113,0.7033096470514002,0.9391242942343995,0.870231945536412,,0.8429089330126925,0.9334315821105311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.76033309088051
M12,,0.9215263474208503,0.8172566806604025,0.8838943720194246,0.7588792303230624,0.7467694329482308,0.9017798898881922,,0.7247803086563256,,0.7096587279682716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6099620941287
M2,,0.7774311231997356,,0.8553841975173976,,,0.9632693396426272,,,,,,0.7722567298340379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.25522510585743
M11,,0.9711756069336576,0.9657122246667229,0.7571063011645888,,,0.8059186849328829,0.7397825918902347,0.7679982419131057,,,,0.9492154459306226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.99104294066981
M1,,,0.8530482396501003,0.9165829651288238,0.8265478055418318,0.7606715696478984,0.9595441057760745,,0.8502461110692539,0.9062075672088168,0.7452627023914656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.38984886094311
M3,,,0.8434456787230142,0.7895612351595871,0.7936635638777121,0.7595060155970461,0.9026556592823939,0.8394571213416954,,0.8438358912791668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.76911492492158
M8,,,0.7228680707064774,0.7871180580518096,0.8517385829866198,,0.7304126306269277,0.8044538004907986,0.7596590577415613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.56426005067354
M10,,,0.7374357204081212,0.9288216231006183,,,0.7053854743715917,,0.7236794862692459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.709187658568176
M17,,,0.8051680829649454,0.8650519555293993,0.92106246710386,0.9780821529173388,0.8819628215237761,,0.9035210235229,,,,0.8928526838108127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.26625553785715
M21,,,,0.9699817331965366,0.8786079083359197,,0.7311242332930087,0.7877152718709781,0.7349644762466906,0.7584101440209176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.44604578579656
M43,,,,,,,,,,,,,,0.7331896415638905,0.8634815583422834,0.9413379264926438,0.8448634135132514,0.804011027694232,0.8137044877623664,0.9728331851702368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.99963911972253
M45,,,,,,,,,,,,,,0.7941117673538067,0.8486443569935213,0.8360809106849533,,,0.7149979939601212,0.7727630332821088,0.8964434915872471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.690564327105164
M38,,,,,,,,,,,,,,0.8457204609248719,0.9457769478103712,0.8842483384379839,0.9354226273595507,,0.928986982228099,0.858466121675038,,0.7565485629759043,0.8385480979770289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.552378878809847
M33,,,,,,,,,,,,,,0.9538665493848737,0.7599464561502284,0.9384151275225175,0.7383475985309582,0.935677405891381,0.9748835365510591,0.8525916373773033,,,,0.7852568109764002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.83723498542606
M46,,,,,,,,,,,,,,0.8894468674360461,,,0.8804830817503954,,0.97246389027172,0.7485080309479306,0.7533587413248185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.398618522713274
M39,,,,,,,,,,,,,,0.8111351528411042,0.7611145292759367,0.8087113256935833,0.9310103672184845,0.8361607564371671,0.8573174133248643,0.7013317133230278,0.9708715617892705,,,,0.865441245958094,0.7309341740682604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.234456049025
M31,,,,,,,,,,,,,,0.9042942369905222,,0.8782182000860561,0.7859222402344948,,0.7506094920577642,0.7932424907787029,,0.8545769792865289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.14651630845629
M27,,,,,,,,,,,,,,0.9592545274109309,0.9422517966261332,,0.8059205681341421,,0.8248028750767773,0.9005518319444367,0.9284430417409053,,0.8840478479565294,,0.8511442706943095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.518867925381896
M42,,,,,,,,,,,,,,0.7960317914773396,0.7974520077124214,,0.7624438436028476,,0.9177510990883777,0.7428586248665805,0.8330238765341798,,,,0.9361858863535197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.504058034239343
M36,,,,,,,,,,,,,,0.9608035094181617,,0.7618026643596115,0.8705323521008522,,0.9138095061925834,0.712437587824498,0.7018805126451199,,0.9651404807538222,0.8431170978687214,0.7196998536320597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.9734234642454
M25,,,,,,,,,,,,,,,0.7768310071843627,,0.8032100078895118,0.9217554681129623,0.8092898005573301,0.9760819992969696,0.9151779728782754,0.9439361677024728,,,0.860713951209161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.16867907041986
M26,,,,,,,,,,,,,,,0.7610301614371391,,0.8130877702829769,,0.8760922953540211,0.7149531810887877,,,,0.7510973811508559,,0.7887415416481918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.49899099678527
M28,,,,,,,,,,,,,,,0.7805526293744522,,,0.9420107396004891,,0.7678693878542424,,0.8356809208415035,,0.8705213621867068,0.7583941306966142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.57018764629664
M32,,,,,,,,,,,,,,,0.9305138924976412,0.7500538973476218,0.9004164449871854,,,0.8514123237536124,,,0.9574180788395942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.72149720970602
M29,,,,,,,,,,,,,,,0.7588396076707751,0.912282361201061,,,0.7018289706741084,0.8076431563529342,0.7967237289640855,0.8575438854515469,0.8636112343751744,0.7290111433567205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.17042326386205
M37,,,,,,,,,,,,,,,0.9569170379681017,0.872457851047599,,,0.8602165036820408,0.8048998014142397,,,0.9270893062942199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.50063926983411
M44,,,,,,,,,,,,,,,0.8641695648594625,0.9185856969665085,0.7483670100495131,0.9380854600425639,0.9165913193696615,0.7884262847217303,,0.8320128530541522,,,0.8191043717562134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.18582472387147
M34,,,,,,,,,,,,,,,0.7802318374378233,,0.7140765165125669,,0.9172369614987971,0.7448722766322893,,,0.9748937066845859,0.9529072119981886,0.8654568352776174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.052366032801974
M47,,,,,,,,,,,,,,,,0.8616267659394872,0.7718580692699517,0.8213068600907295,0.7701185357304254,0.7000536725088133,,0.9361912369907,0.9147270301813804,0.936497078020119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.281782207294183
M49,,,,,,,,,,,,,,,,0.9062989124988887,0.7404293975186831,,0.8490626057430775,0.9455018865923073,0.9243826726693962,0.7856327393379372,,,0.8303369104111309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.04929323037507
M35,,,,,,,,,,,,,,,,0.7877808173749331,,,0.8568733220920156,0.8551677213889702,,,0.8801686659082879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.259192770076965
M30,,,,,,,,,,,,,,,,0.9772887970866257,,,0.9649191973665555,0.954208958524661,,,,,0.9255309041389768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.82594455430242
M48,,,,,,,,,,,,,,,,0.9429155552983084,,0.7261625252737935,,0.955919073707845,,,,,0.7560732591364732,0.9214302867704608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.06567534188701
M40,,,,,,,,,,,,,,,,,,,0.8059723320109423,0.8242274213436313,0.7576049874678765,0.8194527861922289,,,0.7083860079305915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.487810824894325
M41,,,,,,,,,,,,,,,,,,0.7207506350835491,0.9056184545121857,0.9350107346090336,0.8498463013166122,,0.8944928687246293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.694908804711146
M58,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7046444659698714,0.7182592251521824,0.8530469219384704,0.7891336698804499,0.9372846793651264,0.7282030107865576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.05470541845932
M59,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8303447459245613,0.9208809989469475,0.8755237521899502,,0.8632035891720411,0.9177955950669322,0.8081519850316847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.30006832474204
M53,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9122175793585234,0.7500750167920299,0.9015363449437259,,0.7371746828682716,,0.9628301303261702,0.8811966718843414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.539740550607274
M55,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9618496866051759,0.7558967164209461,0.7969221790810862,,0.7668506247174532,0.9416624203197053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.88422926425979
M70,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9083354789933912,,0.86117995061569,0.8420609440152365,0.792660166723285,0.8172451967267356,,,0.9093805559222808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.23012307858568
M68,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7116633111157998,0.9126584363506752,,0.7489627240462691,0.7225721962241096,,0.7306938690521649,0.7393448566244938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.93911360488589
M65,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9268898501214745,0.8475956314581965,0.7582500288587579,0.931902561353914,0.8534358361305108,0.9382934060794222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.286710889275018
M54,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8254920642293595,0.8325377529991225,0.8258353528313243,,0.8977642807429385,0.8361301845857319,,,,0.7368911279611124,0.7958562211653276,0.9207646779199755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.50363472895564
M56,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8760501975368612,0.7414860294566871,0.9655964081080312,,0.9588090583498489,,,0.9275297381726975,,0.9728234259138451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.71802342412423
M67,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7072884396167407,0.8537705852678428,0.8311365256545096,,0.7541508302190515,0.960061965831957,0.8245342371927806,,,0.9194468104159138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.448629812812776
M74,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8658064580026524,0.7373448401123709,0.79005880397902,,0.7498445661242108,0.7173682889707772,,,,0.8913918233836708,,,0.7391640745404868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.095455066196497
M51,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9170210925800506,0.8019174210809079,0.8565034553573466,,0.9191142276085528,0.7757392944071957,,,0.8768084191488913,,0.8350653941578265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.49876627858661
M63,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7514173678907534,0.8228462598985636,0.9069962363223228,,0.884337392047787,,,0.8398176446471564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.48174062389114
M69,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9213231068056743,,0.7801580897705577,,0.8481547787653096,0.9089038984326989,0.9038160065166201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.834906125098392
M62,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9539431164893915,0.9245430722700343,0.9565813705374483,,0.8524422604451046,,0.8345520193302481,,0.7653219363694651,,0.7132235138951445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.45059865463983
M72,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7804109234782889,0.857751260011116,,,0.8704616959114361,0.7051691335303939,0.7392228950027254,,,0.7807526866294571,,,0.9000788852732041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.379937262078805
M73,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7205769976299662,0.9237377306024672,,0.7024813431870672,,,0.8112310466667865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.36799853744865
M57,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.732889474815785,,0.8650775494864256,0.9755919902090867,,,0.8117403341705849,0.8508641778235513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.16360949111515
M71,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9788905690353976,0.7544686270528878,,,0.9395149649173276,0.9785303137653462,,,0.8804176349577428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.90202826412515
M60,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8768517812664582,0.7650046458287167,0.824696919635906,0.7936468820811335,0.8924693402633432,0.8777439869451742,,,0.7039242797842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.25924813248836
M66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.976359845326548,,0.7697618654189375,0.9503626577409191,0.7840499583537653,,,0.8123410734320993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.49516039388257
M61,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9721632974583544,0.9266954478513654,,0.8170316970938891,0.9720342542585276,0.7727997216364975,,,0.715434112620327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.75283133578625
M52,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.748242112644683,0.7627431467143929,,0.8085265838065776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.77372673943819
M50,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9159084142453816,0.9082295467138637,0.8746360256944379,0.9312108300545866,0.7561939055404341,0.8556452870100367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.37854206661885
M64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8758398367281214,,,,0.8101930458910931,,0.7653551836910926,,,0.9105919005865192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.95784177663417
M89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8644422226501863,0.8703949933471402,0.9441947552344138,0.7490373705906423,0.8382176485589009,0.955513808578597,0.8070534368308675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80133933072029
M79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.723544268191175,0.9413468704119404,,,0.7521486373119706,0.9030553635509653,0.972282325813223,0.7830070864460336,0.7664576123312634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.814081520007534
M82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.744032555473448,0.816079735052117,0.8510662426889004,,0.9572115116705001,0.7215354975621278,0.7119615658175293,0.8846562037497816,0.7186567527293615,0.9557829952785968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.647302749516445
M80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8438833145848668,0.7899136270231157,0.9140569158338991,0.8076718739385713,0.9493850547156448,,0.8956580051848628,0.9289366812895294,,0.7911972159878278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.06591095668422
M95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9545034322574302,0.9400428327802216,0.9400106787939364,0.7811814465905552,0.7297501506706482,,0.7274852101618412,0.8062970855498954,,,0.7741466618373729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.14665295312446
M76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7348131502540662,0.7777741695437859,0.7363944445072077,0.7255972203954576,0.7800350609697875,0.7680933871503753,0.941360413616314,,0.8091628008063803,0.8632716012376036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.722665811633
