,T0,T2,T3,T4,T1,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T19,T17,T18,T20,T21,T24,T23,T22,T25,T28,T29,T27,T26,T30,T34,T33,T32,T31,T35,T36,T37,T38,T39,cost
M181,0.7093399406511941,0.9436759802607153,,0.960246986759789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.08668193636393
M190,0.8018572559794435,,,,0.7889650970643622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.43778107965089
M23,0.8228665748848394,0.8459597787879313,,,0.7228867763211729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.205472689640967
M58,0.8315869476618887,0.9561853643736049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.08904582013099
M32,0.7216267086788192,,0.9688590340557095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.57981064238044
M79,0.839885973245845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.3311421752459
M152,0.717349932853873,0.929153646369762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.058561635357003
M13,0.8441367756762523,0.8025798605756397,0.7273783765258832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.52959002369758
M70,0.8490464007864786,0.7988884475091409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.75783944715155
M151,0.78478808636693,0.9086491263607741,0.7647350565243777,,0.8304443350550058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.940068623027535
M40,0.9776886670026802,0.8555391910864635,0.7226344673966993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.47956410114972
M162,0.7232080735134849,0.9294606392843168,0.9030231822284738,,0.8136668124319859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.924181416573166
M35,0.9404083771891097,,0.9459067252853025,,0.8688737268874565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.03883593117057
M87,0.7672256898985204,0.7960905956240105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.15392153068565
M19,0.8371100056755766,0.9693280013922243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.14174445873934
M174,0.7316346462810889,0.8277692698848085,0.8416428969062231,,0.9484813968506128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.57885322729286
M143,0.7369370516653839,,,,0.9495223148991273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.25086983730782
M66,0.7824231157461219,0.8335626865055309,0.7569750994556674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.40576329783715
M54,0.979446713817892,,0.8579902391492322,0.9683717016660635,0.8997324177675785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.17143195030314
M142,0.8371286796231553,0.8552407338715066,0.7154480002837421,,0.9739091617641196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.981187925035314
M83,0.9134598219831664,0.7991092107190353,0.8205418069866268,,0.8095316282950642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0085040849763
M129,0.8236219195223915,0.7017997336824513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.06755321098937
M102,0.7268788946390305,0.7080371974007516,0.935169303207417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.04623854158407
M42,0.8241758591926666,0.809015438869357,,,0.7172399100767126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.35722798771563
M78,0.9123360431516396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.316735851158
M39,0.9634043900405662,0.744741274240738,,,0.8822214985151577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.85302052641082
M198,0.9372005378682943,0.8530250720998287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.269934806085832
M12,0.8356006475954012,0.8506889845425709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.92512425641116
M60,0.8450512129705248,0.8962873678803907,,,0.9338303700597609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.27775609112626
M95,0.7445689535905924,0.8265137688254186,0.9463241873511249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.39987993324233
M1,0.9300142126448637,0.9109616649150848,,0.7233880588809319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.25451781343855
M106,0.7821176457439423,0.7897132829539956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.972299070954733
M41,0.7506448104046013,0.9068563727188074,,,0.9314325350471512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.71093591452349
M163,0.8118036650383516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.37056137978715
M11,0.8253061148461156,0.8618440571441008,0.8687083576163069,,0.8170653692844381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.50210803485317
M172,0.7821317008762623,0.8856711680402656,,0.7869131021453225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.79488911712498
M156,0.8970939486202308,0.754353740150403,0.9725878725185572,0.7268830293020969,0.9709246646200965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.12015733751846
M33,0.8153284947097983,,,,0.8002475784293603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.27323569821026
M69,0.9623394404629876,0.7509153543358921,0.8637098646413192,0.853846480498312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.79945916606212
M161,0.7264643758835854,,0.7449414466651803,0.9137491271882809,0.9686605925908255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.92470357545226
M49,0.780823149653344,0.8278205059850052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.874899429424998
M5,0.7257037585150373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.724515324376178
M63,0.800114473478025,,,0.7667066533178987,0.8979448372501542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.55623476517962
M50,0.8317347905213769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.74110278819146
M91,0.8681415453951911,0.7338748200374089,,0.9615295304934492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.03317773604681
M116,0.8999227104926057,0.849065110634802,,,0.8726160156192224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.49298542908382
M99,0.7103595920480591,0.9412376850999413,,,0.885177869410129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.21338566462856
M17,0.9511443859219902,0.9641977773479941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.02751642120745
M165,0.8668273399053003,,,,0.898052324440666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.425457079553485
M65,0.9664124525960988,,0.709455361796274,,0.8779179190663824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.74105719847066
M115,0.9736568485248213,,,,0.7000046667786164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.25954131634067
M126,0.8718262935073818,0.7017594585545912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.10478729574928
M147,0.9108186494655175,,0.938139084259671,0.8409777498767097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.174825871868535
M121,0.9761115188224454,,0.9543929189844073,,0.749439287300997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.09448967101844
M189,0.8411849522331653,0.872701939217237,,0.7972190344065354,0.8165206746673429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.62490439371058
M45,0.7028456073745775,0.8914058375296892,,0.8250959770219028,0.8369591788136405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.553383332047336
M145,0.9074570812479326,0.8650091388299783,,,0.9241436264888981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.794565541449204
M149,0.8036919799251885,0.9264084244589575,0.7898624441495086,,0.8459341190267806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.29326499720896
M81,0.8017890927235352,0.7323691336495877,0.9246491179993862,0.9376650995850829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.102637591451256
M43,0.9622776592634416,0.806438360204784,,,0.750803036574988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.01952020568905
M76,0.8192540867171609,0.9515028698487373,0.7638877631331321,,0.8732842902919377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.17867616850964
M188,0.932636175768335,0.8768543632306326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.38503504646585
M175,0.9376116688957359,0.8413706147363371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.643810137613535
M110,0.9165876093115614,0.7322056690318276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.9407850999641
M197,0.7478376106472957,0.9746967482882003,0.706374665357326,0.7150633299025085,0.963599092626301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.24288315433188
M25,0.876872529501478,0.9293276941436026,,0.7279179204317038,0.958392203542603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.45025837624912
M132,0.9218466881327335,0.8254348643827347,0.7997337280591597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.670216183829917
M21,0.7745284567959669,0.7261765232999304,0.7011100814749951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.64764833388472
M75,0.9409848207073455,0.8746384941869038,,,0.7443874593555253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.70536190428743
M195,0.8462409634496444,0.8162067302055626,,0.9494202023704631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.45703764204304
M85,0.865894255980509,0.848509193837287,,,0.7381532908995323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.89324003143402
M196,0.7413829136130153,,0.7191003264252165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.62923177377823
M133,0.9721828819431134,0.7100421132914373,0.7375373298587274,,0.9238401197492663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.43304562180612
M86,0.7899231948326981,0.722843351436899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.201083363965196
M167,0.9658699045959973,,0.7948972328739148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.767844972656256
M18,0.7422882673155149,0.7558061516963965,0.8971059198054219,,0.9340883672562051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.55576629286474
M57,0.8434707245249728,0.7713967550497913,0.721217208669806,,0.9238823767189664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.68673501874062
M146,0.9108666654033009,0.7404127308408021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.690615661480436
M31,0.8961114710166047,0.8613970230506248,0.777513158547751,0.8840526838045749,0.913598557647157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.70357962975101
M185,0.7970898327956957,0.9770078206219343,,0.9649411096168777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.13865736692323
M10,0.8932262164653285,0.7500181007028089,,,0.7073246373753522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.602606894061495
M52,0.9167298442085146,0.8987427851568365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.448122862274552
M180,0.9682196167226929,0.7070230313092338,0.8005575085488218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.80075584636848
M124,0.8005570669209504,0.7442038823163731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.13737949093303
M150,0.9220510623901474,0.8217089452648016,0.919291383208126,0.7158489407659758,0.8027601038725026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.633423170623324
M111,0.7668661228228788,,0.7512487946404738,0.8107107696776339,0.7197984052684712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.47899828875291
M88,0.7821486784390222,0.7759393534327697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.77978769965023
M26,0.8158110102638034,,0.7041660026742601,,0.7248058958132375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.966234062089235
M170,0.7629054537657425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.374885174633107
M16,0.7932440847497797,0.902542580126585,0.875859522204534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.81405009632742
M72,0.8383216842140468,0.9153592928881548,0.7515545176111665,0.8865331557781313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.38485501329209
M141,0.7941330176214443,0.7901176625836264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.30193697812683
M14,0.7879724512274148,,,,0.8813919462482105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.90450427761499
M191,0.931132944125469,0.8680481869015675,,,0.9339112201267202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.564567654782145
M3,0.8109562898693825,,,,0.913552038917149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.7635077472106
M104,0.711590982227435,,0.9445184323219418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.94624547052976
M135,0.7818137988028878,0.7875676580377056,,,0.7202521741077283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.331123790104584
M37,0.8976961667823963,0.8484601349785315,,,0.9483713237994627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.20221422623992
M64,0.9088974006656965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.653512479599186
M24,0.9353574462650485,0.9472259940472118,0.7072077372041218,0.9442495680996106,0.7406691378428517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.27190515427248
M36,,0.9047726573076845,,,0.7416221823375773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.77749371740662
M179,,0.7908354337888437,0.8795540577458539,,0.9270917095618063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.724216683579774
M55,,0.7627462196671885,,,0.9026389233771009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.32711521990467
M154,,0.7058267592402014,0.7033923493406758,,0.9375123592679584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.01238569791505
M103,,0.8188813316608449,0.7267220215664694,,0.8286090843858707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.640551293293901
M82,,,,,0.9320486248540232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.1054172161961
M29,,0.7838443321583275,,,0.737302549206688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.158686865808358
M9,,0.8324456183852771,,,0.9426716542981397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.217144437400158
M183,,,0.7926634943627572,,0.8499326109549485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.10152602931434
M158,,0.9532417715242035,0.7605461185967175,,0.9237818486731716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.35578816135121
M199,,0.9744123474543301,,0.9124598058189097,0.7537114932566604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.50764235428026
M134,,0.8354729539352004,,,0.7108912510246788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.555941081549015
M136,,,,,0.8136441294438255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.414830950225866
M184,,,,,0.9442167909859577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.86943842556332
M117,,,0.7341683981407372,0.7998298784575745,0.909617918296018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.101473046753231
M47,,,0.7337666797728266,0.8235876405055802,0.78001800968786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.26606914241187
M127,,0.7580172339143452,,,0.9417428494927655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.187194321231337
M90,,,0.8590829533460259,,0.7753303871639159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.95288912364417
M8,,,0.821521807742417,,0.8316489861001382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.32385869116272
M118,,0.8897851950550484,0.9291918535758661,,0.7061594898823647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.50268091737554
M169,,,0.7662497995916,,0.7959502506942001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.78024975633297
M68,,0.715633075484537,,,0.9014718170602641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.03028567928783
M97,,0.9550442446208757,,,0.8166686905413553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.97054020187393
M7,,0.7602338309721739,0.8896426134249213,,0.9778524421091926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.19872206210364
M38,,0.7600071270695401,,,0.7116826509791364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.65996765031194
M44,,,,,0.8687138463260696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.086856838041355
M108,,0.8531115762891016,,,0.9162208757798052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.9853796155042
M6,,0.7871592194559636,,,0.8010168465372188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.6719412764253
M114,,0.7508221993128723,0.8776437926890717,,0.9594469591787043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.02168764298398
M119,,,,0.7182913343864895,0.908432720540378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.534450475233474
M177,,0.7486099662577599,0.9382760735983355,,0.720835681098087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.30948154245895
M112,,,,,0.8150086058769921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.36162340731066
M173,,0.7003227994764222,0.7712017744613296,,0.7541593793890784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.297322057679054
M153,,0.7604866003845396,,,0.7880032708693077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.869689303069528
M193,,0.7002370184918135,,,0.8495142005388733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.1601136538453
M53,,0.7416389464266551,0.7568068583801784,,0.7912036447629511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.635721400497594
M89,,0.8589509564836534,,,0.9304023937181705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.66819305144514
M176,,0.8059688312890508,0.807667026766864,0.7231687413131657,0.7695669597449211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.87471266607001
M74,,0.9708242988811437,,,0.9154203339259598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.87875012439031
M22,,,,,0.8379143681623852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.507677733733885
M131,,0.7483658396632857,,,0.7234916671766721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.019826014880216
M80,,0.8934319248815338,0.8160301296026039,,0.7408904800342598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.22470198010438
M30,,0.9409733560112123,0.7210244680114637,,0.8361850475112093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.415207399263014
M34,,0.9674196186485988,0.8226519168241548,,0.8395917928701604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.78407239483326
M137,,,,,0.7843549754090623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.44836062431943
M48,,0.7319556588191813,,,0.7089848174054058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.298416700512014
M157,,0.9595258372367996,,,0.8653911666556178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.96068765597039
M182,,0.867447888215903,,0.9194891057485453,0.8056121166743675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5685439506924
M138,,0.8901546676021994,0.9411922638231432,,0.7876593425834406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.67518076509231
M59,,0.8222407461767519,,,0.9245352851239867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.06912366455679
M120,,0.7960805993707216,0.7746179449782625,0.7093651818201375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.26927010445617
M92,,0.9068474895920466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.60486227822369
M148,,0.8325162560929649,0.9041846375651225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.04435749581132
M98,,0.8380329328955936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.8686252243673
M160,,0.7085528499567593,0.7679023411939658,0.9438459807740894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.83221582612761
M113,,0.835771005538082,0.7266167949144471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.80010430192678
M84,,0.7226826358685247,0.7260213383266986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.09567789626556
M192,,0.7448697718897079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.81920292991314
M186,,0.8109750976265024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.48728211229088
M46,,0.8761303982031712,0.7290914770963509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.2324700194097
M0,,0.8125305702257968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.01976369280554
M107,,0.9077208663220044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.27556120709785
M71,,0.9396788500892375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61426505906348
M125,,0.9077845588170248,0.710411398399815,0.9372985746749992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9963753395363
M122,,0.9042327387918857,0.7215642039496674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.980625318207164
M105,,0.8882298730012075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.39456988877834
M2,,0.7730121094306474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.557477347490594
M171,,0.8805987160382415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.77054926712898
M159,,0.9149871617346361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.302153386503
M15,,0.7039005115749029,0.9535698770016087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.48116414892293
M67,,0.7023587013938821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.41227640439062
M178,,0.7008235986729516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.8292157875961
M93,,0.9266397602403134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.98502731578497
M77,,0.8182065663840604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.563151842226
M94,,0.8422351065942825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.53913477279163
M62,,0.7003100785946326,0.7474768547664481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.629319596963484
M123,,0.8323078141715157,0.8170309444089847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.305866666204334
M168,,,0.919016017779334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.2750947460573
M28,,,0.8801060931554201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.23116073362706
M61,,,0.9602394568301762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.99448368893806
M255,,,,,,0.7126780237467335,0.726662775198614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2427446094543
