,T0,T2,T1,T3,T4,T5,T6,T8,T7,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,cost
M113,,,,0.7285271751593407,,0.8012481434389932,,,,,,,,,,,,,,,77.95567929053435
M106,,,,0.7870755047066235,,0.8848496229515455,,,,,,,,,,,,,,,48.66643177788857
M172,,,,0.8423965648401792,,0.8312801104222837,,,,,,,,,,,,,,,87.32798939379258
M145,,,,0.7866992318060799,,,,,,,,,,,,,,,,,43.92460087629436
M125,,,,0.7340158689358347,,0.9506383131674743,,,,,,,,,,,,,,,52.6776152597405
M124,,,,0.8595104969724907,0.8024817583312279,,,,,,,,,,,,,,,,73.39362831308668
M167,,,,0.8684374283546762,,,,,,,,,,,,,,,,,60.444393211949894
M102,,,,0.9646719393727688,,,,,,,,,,,,,,,,,62.60707248175363
M154,,,,0.932150742580307,,0.7939909434860619,,,,,,,,,,,,,,,94.99080948828441
M195,,,,0.9404927631468171,,,,,,,,,,,,,,,,,75.08591434485744
M156,,,,0.7547350712955307,,,,,,,,,,,,,,,,,76.88119725465147
M165,,,,0.903815833389153,,,,,,,,,,,,,,,,,88.23574167991649
M199,,,,0.7987908149712155,,,,,,,,,,,,,,,,,79.19204452400588
M116,,,,0.9333755919135673,,,,,,,,,,,,,,,,,14.31830689695185
M143,,,,0.7576700523460029,,0.9666132150948369,,,,,,,,,,,,,,,52.167315216743305
M161,,,,0.9039131832824887,,0.8691365255223563,,,,,,,,,,,,,,,86.34046760660138
M103,,,,0.8235140488470161,,,,,,,,,,,,,,,,,96.07355920337002
M147,,,,0.820184806549496,0.9658310233012911,0.8986033375650115,,,,,,,,,,,,,,,39.65533708938239
M140,,,,0.8545457572740524,0.9067103107806469,,,,,,,,,,,,,,,,45.373061311084555
M118,,,,,0.920298314914975,,,,,,,,,,,,,,,,38.91547939948088
M174,,,,,,0.8466330405561227,,,,,,,,,,,,,,,78.96676776982636
M150,,,,,,0.7975836425986638,,,,,,,,,,,,,,,36.09341557472314
M264,,,,,,,0.9621584669480282,0.9584262480203062,,,,,,,,,,,,,55.5561779462044
M289,,,,,,,0.9183056704046936,,,,,,,,,,,,,,81.57219136086351
M269,,,,,,,0.7288534664001023,0.9441324688491108,,,,,,,,,,,,,11.497603122863172
M292,,,,,,,0.7957672065537167,0.8893971352951912,,,,,,,,,,,,,12.806402600242114
M250,,,,,,,0.792641559399663,,,,,,,,,,,,,,40.456095425070814
M208,,,,,,,0.802011169849265,0.806541311968098,0.8426852682615722,,,,,,,,,,,,69.33273335383448
M296,,,,,,,0.9145464266194213,0.9350792838855992,,,,,,,,,,,,,85.62802249043604
M242,,,,,,,0.9664791836046471,,,,,,,,,,,,,,64.72439894430713
M279,,,,,,,0.776311959586399,0.9401068607531331,,,,,,,,,,,,,63.24307860524468
M230,,,,,,,0.713862629638377,0.9247157409355201,,,,,,,,,,,,,44.97740871857863
M226,,,,,,,0.8349431267134251,,,,,,,,,,,,,,88.32677570602623
M204,,,,,,,0.7669761133185005,0.8147331298202413,,,,,,,,,,,,,42.08523428885537
M220,,,,,,,0.9253642664255521,,,,,,,,,,,,,,38.97142321957769
M209,,,,,,,0.7376320971913869,,,,,,,,,,,,,,18.519660386453445
M281,,,,,,,0.9293278326933359,0.8657920190124764,,,,,,,,,,,,,27.7225079318231
M244,,,,,,,0.8022287915882595,,,,,,,,,,,,,,13.159465904277303
M243,,,,,,,0.8791441414682823,,,,,,,,,,,,,,43.73443812736462
M232,,,,,,,0.8595439129004697,0.822791844599422,0.8695367696445567,,,,,,,,,,,,70.6394430801818
M291,,,,,,,0.9412822027682516,0.7448410045517724,,,,,,,,,,,,,77.93163842861401
M225,,,,,,,0.7283253978690474,,,,,,,,,,,,,,20.032878271265556
M228,,,,,,,0.7398317450565786,0.9382293583655922,,,,,,,,,,,,,76.45068209545835
M272,,,,,,,0.8301153851564839,,,,,,,,,,,,,,29.24782569376247
M299,,,,,,,0.8445020029759421,,0.8347913003023896,,,,,,,,,,,,41.08057113012874
M219,,,,,,,0.7308313702112399,,,,,,,,,,,,,,93.89510290760704
M212,,,,,,,0.7585444230450245,0.9064660273774968,,,,,,,,,,,,,51.67644087349835
M267,,,,,,,0.8457996048515881,,,,,,,,,,,,,,47.65693340589604
M261,,,,,,,0.9751745219687299,,,,,,,,,,,,,,53.40402310404756
M239,,,,,,,0.8631137252185149,,,,,,,,,,,,,,9.753141694922943
M254,,,,,,,0.873955731705851,0.9197355478615653,0.7550048521909914,,,,,,,,,,,,83.2372872150791
M249,,,,,,,0.7272281359465944,0.7192067774419165,,,,,,,,,,,,,25.69214852025582
M227,,,,,,,0.8411123573343793,,0.8452595816939896,,,,,,,,,,,,22.510381150908252
M231,,,,,,,0.9125398308633728,,,,,,,,,,,,,,54.03990908160698
M271,,,,,,,0.9226239049887655,0.7082645798786625,,,,,,,,,,,,,63.018077923570324
M260,,,,,,,0.9405149605220811,,0.828396358264303,,,,,,,,,,,,90.63043173183776
M257,,,,,,,0.7811775547718842,,,,,,,,,,,,,,30.583312980104782
M263,,,,,,,0.9716816966354207,,,,,,,,,,,,,,85.06038149167424
M210,,,,,,,0.7385210715934128,0.8437430586128223,,,,,,,,,,,,,92.38795073442883
M252,,,,,,,0.9194130198215322,0.9368113935805249,,,,,,,,,,,,,73.73522102464841
M256,,,,,,,0.730721423917212,0.9068022634438807,,,,,,,,,,,,,66.00870674483446
M202,,,,,,,0.8671479291358705,0.9451304545795527,0.7595461025139223,,,,,,,,,,,,19.083853202725706
M288,,,,,,,0.7249427590444097,,0.7334189974429006,,,,,,,,,,,,91.46172305965698
M290,,,,,,,0.837004330909715,0.9550423726216795,,,,,,,,,,,,,81.49319008130328
M246,,,,,,,0.8190241743689401,0.7595261060689219,,,,,,,,,,,,,64.3674229400124
M238,,,,,,,0.860212820884031,0.849306638068547,,,,,,,,,,,,,56.92961562918774
M214,,,,,,,0.771261063283248,0.7937251424444287,,,,,,,,,,,,,10.403233595114898
M294,,,,,,,0.8554009587267293,0.9516176594497922,,,,,,,,,,,,,32.27552749296912
M277,,,,,,,0.9561154520104691,0.7325593277220344,,,,,,,,,,,,,35.444846027686665
M259,,,,,,,0.9743209605253144,,,,,,,,,,,,,,76.21774431619285
M286,,,,,,,0.7806933863386838,0.7956102301975734,0.8404247987160551,,,,,,,,,,,,79.10615811347981
M287,,,,,,,0.8546431346692124,0.7750013870581013,,,,,,,,,,,,,43.991719003346375
M280,,,,,,,0.8121854604718123,,,,,,,,,,,,,,7.325396588226937
M216,,,,,,,0.8655922086307863,0.9461728549192676,,,,,,,,,,,,,49.88295528150785
M236,,,,,,,0.8873564244332555,,,,,,,,,,,,,,46.50643911293527
M241,,,,,,,0.7367174840856104,,,,,,,,,,,,,,42.48561321209439
M275,,,,,,,0.941949342200636,0.8297223346935352,,,,,,,,,,,,,84.20693649429985
M213,,,,,,,0.8807912446930906,0.7351467083327751,,,,,,,,,,,,,19.872987874645425
M201,,,,,,,0.9232234782967969,,,,,,,,,,,,,,14.380148439428774
M282,,,,,,,0.8620898242667407,,0.7474698077507893,,,,,,,,,,,,51.9380322955064
M229,,,,,,,0.9356452358470722,0.7805143702322028,0.9125642066808303,,,,,,,,,,,,33.528819833660265
M206,,,,,,,0.8915388371991593,0.7501256261477436,,,,,,,,,,,,,60.29043523848831
M240,,,,,,,0.8316434695195862,0.8911829608754762,0.7023894918262902,,,,,,,,,,,,75.18866693939155
M258,,,,,,,0.7833755505775195,,,,,,,,,,,,,,19.714719192861665
M207,,,,,,,0.7739453852423566,,,,,,,,,,,,,,29.923627285285196
M200,,,,,,,,0.8054458246561793,0.954104723337566,,,,,,,,,,,,35.684479459700874
M273,,,,,,,,0.9561051611249196,0.9190922084259986,,,,,,,,,,,,49.05229966973349
M276,,,,,,,,0.7573221155530823,0.8450054922293142,,,,,,,,,,,,40.24858362972664
M205,,,,,,,,0.8235082490346967,0.9208811793026641,,,,,,,,,,,,7.48816671257212
M253,,,,,,,,0.7947214094749121,0.9187315746664526,,,,,,,,,,,,87.07034326394384
M266,,,,,,,,0.765343226367643,,,,,,,,,,,,,15.24284262018581
M248,,,,,,,,0.9022641516932681,,,,,,,,,,,,,54.08189384140056
M285,,,,,,,,0.7825461991939288,,,,,,,,,,,,,50.52770259075185
M224,,,,,,,,0.7222789682667174,,,,,,,,,,,,,37.944402075536416
M255,,,,,,,,0.8460985302914157,,,,,,,,,,,,,40.972977642893994
M233,,,,,,,,0.874911812197226,,,,,,,,,,,,,67.87662028688266
M268,,,,,,,,0.9688669273003513,,,,,,,,,,,,,64.2574610456159
M237,,,,,,,,0.9571056956181191,,,,,,,,,,,,,94.32944184851246
M223,,,,,,,,0.8615612221868321,,,,,,,,,,,,,89.3664770554197
M221,,,,,,,,0.9685487062054097,,,,,,,,,,,,,88.40825492943384
M293,,,,,,,,0.9619059973336671,,,,,,,,,,,,,59.28046931234603
M235,,,,,,,,0.7466304890796492,,,,,,,,,,,,,87.62436690092947
M203,,,,,,,,0.835445030112774,,,,,,,,,,,,,58.508605707815384
M215,,,,,,,,0.9477736037061649,,,,,,,,,,,,,91.4235229713675
M278,,,,,,,,0.8036121488865375,,,,,,,,,,,,,53.64030982983004
M265,,,,,,,,0.9574557849607611,,,,,,,,,,,,,61.2708255885466
M245,,,,,,,,0.7588842626794388,,,,,,,,,,,,,69.1434611790811
M331,,,,,,,,,,0.7627201482865346,0.8104485139639643,,,,,,,,,,62.85638772317772
M320,,,,,,,,,,0.9468107152182517,0.9091797645741571,,,,,,,,,,41.07195822160505
M301,,,,,,,,,,0.9718885072170771,,,,,,,,,,,53.67054387020691
M315,,,,,,,,,,0.8547763076283802,0.9245830457236336,,,,,,,,,,70.09959146085644
M374,,,,,,,,,,0.8504878645981699,0.7978139075828503,,,,,,,,,,81.7117572452459
M376,,,,,,,,,,0.9505878577451381,,,,,,,,,,,99.26592724657982
M385,,,,,,,,,,0.7559690090610529,,,,,,,,,,,53.4846614272348
M327,,,,,,,,,,0.9323769332969335,,,,,,,,,,,28.882494779604425
M377,,,,,,,,,,0.8238505120448958,0.7744487134815837,,,,,,,,,,35.43699409469757
M333,,,,,,,,,,0.894776437961728,0.8621705020446917,,,,,,,,,,45.59928846639382
M352,,,,,,,,,,0.7645385567198443,0.8363212570655489,,,,,,,,,,19.95002106625919
M358,,,,,,,,,,0.9684914011696305,,,,,,,,,,,96.52968290809986
M361,,,,,,,,,,0.8849471752661061,0.9454068334244761,,,,,,,,,,18.140536794677388
M379,,,,,,,,,,0.978524566824086,,,,,,,,,,,94.32548089411216
M324,,,,,,,,,,0.872121069428709,,,,,,,,,,,70.63806662551346
M325,,,,,,,,,,0.8425626448904857,,,,,,,,,,,85.89898799458506
M383,,,,,,,,,,0.9485130499823415,,,,,,,,,,,95.90328637817844
M355,,,,,,,,,,0.7680638387408518,0.7413418587346816,,,,,,,,,,24.7473037292587
M340,,,,,,,,,,0.9309218363635523,0.8193198885569812,,,,,,,,,,97.69044556316945
M375,,,,,,,,,,0.9487424434684729,0.7453647128944938,,,,,,,,,,46.115302176617135
M337,,,,,,,,,,0.9348287521876202,,,,,,,,,,,63.8657211181839
M319,,,,,,,,,,,0.8676732531332947,,,,,,,,,,57.93466110670424
M321,,,,,,,,,,,0.7349362043143846,,,,,,,,,,53.86609754619817
M344,,,,,,,,,,,0.9093437722908252,,,,,,,,,,94.60112699008809
M346,,,,,,,,,,,0.7839498929165463,0.8914739983529658,,,,,,,,,85.65585968220064
M380,,,,,,,,,,,0.7749495662748589,,,,,,,,,,38.2657921445388
M347,,,,,,,,,,,0.7356993774765975,,,,,,,,,,69.64160094477604
M387,,,,,,,,,,,0.8410432810268047,,,,,,,,,,63.67391695137389
M378,,,,,,,,,,,0.8938724667900377,,,,,,,,,,95.3572634387722
M349,,,,,,,,,,,0.7405866192917037,,,,,,,,,,24.78909726487281
M342,,,,,,,,,,,0.823010721000976,,,,,,,,,,48.97851053087677
M300,,,,,,,,,,,0.8860586691384634,,,,,,,,,,99.32290073375154
M304,,,,,,,,,,,0.8359638483609414,,,,,,,,,,18.564453634494676
M365,,,,,,,,,,,0.8839215164037157,,,,,,,,,,91.50609152622017
M350,,,,,,,,,,,0.9720485281490294,,,,,,,,,,80.17641808805632
M345,,,,,,,,,,,0.9616532899246496,,,,,,,,,,67.63871325410018
M370,,,,,,,,,,,0.8006833420646101,,,,,,,,,,81.81919033426753
M343,,,,,,,,,,,0.7477866412082192,,,,,,,,,,18.93106442270673
M393,,,,,,,,,,,0.7171642895563008,,,,,,,,,,44.68025396559563
M363,,,,,,,,,,,0.7759785071076084,,,,,,,,,,30.654598736312813
M313,,,,,,,,,,,0.7146491558506953,,,,,,,,,,60.40948821317954
M309,,,,,,,,,,,0.8148735953940089,,,,,,,,,,71.12116519586134
M397,,,,,,,,,,,0.7785747073869654,,,,,,,,,,64.45125519212243
M317,,,,,,,,,,,0.7740386891332256,,,,,,,,,,23.82978779501165
M398,,,,,,,,,,,0.7272312272772076,,,,,,,,,,34.61423210539169
M326,,,,,,,,,,,0.9731549802665658,,,,,,,,,,54.799460356065424
