,T0,T1,T2,T3,T5,T4,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,cost
M60,0.9172660783961577,0.8629768876016942,,,,,,,,,,,,,,,,,,,48.89245021581436
M123,0.766629116663747,0.9377181160969323,,,,,,,,,,,,,,,,,,,34.583879270516675
M37,0.8973796300594108,0.8410191886431498,0.7160265481134873,,,,,,,,,,,,,,,,,,38.30081791097629
M138,0.9612965764466823,0.82721312893219,,,,,,,,,,,,,,,,,,,40.65759374976987
M161,0.7191867789200848,0.9169856724383356,,,,,,,,,,,,,,,,,,,83.51716048924698
M125,0.9099012725066827,0.8925091650813854,,,,,,,,,,,,,,,,,,,47.81809105156928
M150,0.8051690325386044,0.8887200662330831,,,,,,,,,,,,,,,,,,,81.61944298403797
M184,0.9129372329181359,0.8958011261415841,,,,,,,,,,,,,,,,,,,31.263037989726932
M76,0.9169669056123629,0.7911980398104205,,,,,,,,,,,,,,,,,,,18.5005681025453
M70,0.76566769409304,0.950758300558189,,,,,,,,,,,,,,,,,,,43.92274008417044
M57,0.9134013184955779,0.8126092598491357,,,,,,,,,,,,,,,,,,,55.24590829779954
M119,0.7594969515578137,0.9233059669744798,,,,,,,,,,,,,,,,,,,57.14665537716501
M80,0.9134307910118306,0.9105952240472104,,,,,,,,,,,,,,,,,,,98.34986410023035
M93,0.9792468282929948,0.8113943019004828,0.767235032297039,,,,,,,,,,,,,,,,,,37.77678625698185
M111,0.7712487780357338,0.7701891827640628,,,,,,,,,,,,,,,,,,,77.0371797469337
M67,0.7903046055610298,0.8742937223379736,,,,,,,,,,,,,,,,,,,66.85920868368976
M177,0.8103128822330333,0.8170221921259657,,,,,,,,,,,,,,,,,,,46.985146331666485
M97,0.7307997597609963,,0.7765087056291715,,,,,,,,,,,,,,,,,,30.956064694854874
M163,0.7996397332233847,0.8251719906209454,0.92943194342368,,,,,,,,,,,,,,,,,,23.78593420000849
M88,0.7769470939581395,0.9459943719910288,,,,,,,,,,,,,,,,,,,32.46538874431221
M118,0.7818106177986955,0.8915462547829507,,,,,,,,,,,,,,,,,,,56.72860315592582
M195,0.8622958669278866,0.9603869113327101,,,,,,,,,,,,,,,,,,,53.32305996111322
M113,0.9206352633529626,0.9669897322087219,,,,,,,,,,,,,,,,,,,72.33722418752257
M31,0.7281552702841544,0.7203374938213768,0.9192313499178524,,,,,,,,,,,,,,,,,,85.35805192206008
M198,0.9076926826638438,0.8320869458595423,,,,,,,,,,,,,,,,,,,51.25043954784583
M48,0.9414120743804332,0.9184782246294904,,,,,,,,,,,,,,,,,,,8.810551894534676
M110,0.9294282703764452,0.7254294680256019,,,,,,,,,,,,,,,,,,,36.61191134219052
M165,0.7198573269243275,0.708099846910838,,,,,,,,,,,,,,,,,,,78.34727560665951
M105,0.8991525135072034,0.7643239447025431,,,,,,,,,,,,,,,,,,,69.28314290003088
M176,0.732901330215221,0.7838831698335634,,,,,,,,,,,,,,,,,,,60.08756606056962
M109,0.8416976497782442,0.9274673115387303,,,,,,,,,,,,,,,,,,,47.3496030981521
M24,0.8412432075423086,0.8600817770508891,,,,,,,,,,,,,,,,,,,13.601742164837892
M121,0.9464451928265246,0.9408928580495335,0.8371094450708516,,,,,,,,,,,,,,,,,,96.40709985174043
M159,0.7637446576571532,0.7559987056689605,0.904739207479883,,,,,,,,,,,,,,,,,,62.298115593925914
M74,0.9540012863037506,0.7577393974944009,,,,,,,,,,,,,,,,,,,66.92232255824513
M16,0.9558398442278615,,,,,,,,,,,,,,,,,,,,75.88402242783987
M5,0.7844047979987951,0.8109604631579901,0.7714720299346941,,,,,,,,,,,,,,,,,,18.260715661760685
M101,0.8176734931911869,0.8071640821677561,0.7242295999191556,,,,,,,,,,,,,,,,,,29.671711203172034
M115,0.9178417303588043,,0.76191106275731,,,,,,,,,,,,,,,,,,6.781143207728361
M4,0.8264214852242253,0.9385541832143178,0.9516858738849077,,,,,,,,,,,,,,,,,,84.50117640390015
M151,0.9178764099434102,0.7801005632717439,,,,,,,,,,,,,,,,,,,43.17415512237921
M50,0.7868739370660213,0.9209611621931739,,,,,,,,,,,,,,,,,,,83.80434889727809
M169,0.7461526998639336,0.8685987213560238,,,,,,,,,,,,,,,,,,,73.50356054035055
M171,0.8949106672276816,0.8890749165056425,,,,,,,,,,,,,,,,,,,64.8586232906861
M148,0.791314310158058,0.8489051056061919,,,,,,,,,,,,,,,,,,,7.7554611945452
M156,0.9584209337934311,0.871229154600195,0.9376001734184509,,,,,,,,,,,,,,,,,,29.358753684412637
M197,0.7011388384955997,0.9596719288963207,,,,,,,,,,,,,,,,,,,37.60208457856563
M180,0.8868111157313479,0.8862877179741366,,,,,,,,,,,,,,,,,,,65.32416702856665
M28,0.7716856096406104,0.7087965107826052,,,,,,,,,,,,,,,,,,,27.6940785155867
M98,0.9253017326037346,0.744053679178643,,,,,,,,,,,,,,,,,,,96.74372501860296
M140,0.9087288149216033,0.8246668318224808,0.8519448196762891,,,,,,,,,,,,,,,,,,96.23822483839858
M160,0.8528708385466727,0.9664360583501904,,,,,,,,,,,,,,,,,,,88.2447779098337
M79,0.7926740230499589,0.8222577280121941,0.8312271089296682,,,,,,,,,,,,,,,,,,12.42378908261173
M38,0.8862079735759284,0.7097789609005745,0.9245900188198634,,,,,,,,,,,,,,,,,,86.11567979620031
M62,0.7299261608521096,,,,,,,,,,,,,,,,,,,,25.296989803285214
M155,0.8278752622033778,0.938094936066356,,,,,,,,,,,,,,,,,,,62.7290172238328
M188,0.8666388443493842,0.7719660471362745,,,,,,,,,,,,,,,,,,,79.93463102130285
M75,0.7066635569692046,,,,,,,,,,,,,,,,,,,,85.4321523551404
M12,0.7196306135521048,0.8568656660697627,,,,,,,,,,,,,,,,,,,75.44486976666443
M126,0.773872594603428,,0.7192374722254525,,,,,,,,,,,,,,,,,,87.22921440799293
M142,0.7732978706721734,0.8734425776513105,0.9234951108649988,,,,,,,,,,,,,,,,,,62.39149891539228
M29,0.7346635323933872,0.7295539919336198,,,,,,,,,,,,,,,,,,,70.27858228863906
M194,0.8917433755182393,0.7584082032675139,0.7642041519221818,,,,,,,,,,,,,,,,,,28.630758305794316
M14,0.8168275323260032,0.9034842272381153,,,,,,,,,,,,,,,,,,,68.92305402375226
M100,0.9290524401726873,,0.7717791247138124,,,,,,,,,,,,,,,,,,36.94825975111432
M49,0.8588770949410729,0.8930580578811834,0.8199912812880545,,,,,,,,,,,,,,,,,,68.93631031294416
M174,0.8382740798526471,0.7475421428391189,,,,,,,,,,,,,,,,,,,44.50957966440228
M137,0.7607972134530138,0.9581016613945074,,,,,,,,,,,,,,,,,,,45.718637815346355
M11,0.9397125715966497,0.7356772012653247,,,,,,,,,,,,,,,,,,,33.96484225925573
M166,0.7826932160217108,0.8267290086359365,,,,,,,,,,,,,,,,,,,48.09186836439168
M106,0.7219971386672238,0.7858525232989779,,,,,,,,,,,,,,,,,,,93.67202663100143
M187,0.7957663386843675,0.9279921132292767,,,,,,,,,,,,,,,,,,,74.8988315824871
M40,0.8791597564873671,0.7707395206426856,0.7746685376617797,,,,,,,,,,,,,,,,,,77.96241258917482
M149,0.7549871986073704,0.7323499368107304,0.8469615504080221,,,,,,,,,,,,,,,,,,49.893500076776334
M84,0.7170922695693883,0.7967404563423323,,,,,,,,,,,,,,,,,,,69.11275162208108
M2,0.9583987022929481,0.9426632559558723,,,,,,,,,,,,,,,,,,,60.383311896214025
M129,0.8512337988271934,0.8293749222497249,,,,,,,,,,,,,,,,,,,86.94426013666686
M71,0.7565795051162854,0.9068821869399218,0.9264782497840285,,,,,,,,,,,,,,,,,,80.58702743077463
M127,0.8963459751422984,0.7489080012492304,,,,,,,,,,,,,,,,,,,52.657381719333486
M46,0.9749518375231235,0.7587147400289018,,,,,,,,,,,,,,,,,,,47.18445313556702
M168,0.9391261168286651,0.8086183577664501,,,,,,,,,,,,,,,,,,,66.18937082230556
M191,0.9490849198124561,0.7368789466115504,0.9158695818062452,,,,,,,,,,,,,,,,,,62.36186884894668
M68,0.9026188190213602,0.7288757768827518,,,,,,,,,,,,,,,,,,,51.51076606252481
M99,0.9319035660309875,0.9610055944109602,,,,,,,,,,,,,,,,,,,41.60779869217412
M199,,0.8817314851512551,0.9283913591910957,,,,,,,,,,,,,,,,,,80.24262412488768
M154,,0.7367764150795768,0.7962508247409881,,,,,,,,,,,,,,,,,,42.284664098287664
M15,,0.7372043739403891,,,,,,,,,,,,,,,,,,,31.033912217661147
M77,,0.9471956474195429,,,,,,,,,,,,,,,,,,,96.06760238078932
M185,,0.7164463142510815,0.7008737316252605,,,,,,,,,,,,,,,,,,29.235439685744957
M175,,0.8543984835332699,,,,,,,,,,,,,,,,,,,25.758414760344515
M53,,0.932809411969446,,,,,,,,,,,,,,,,,,,93.0592152080567
M51,,0.906243476834061,,,,,,,,,,,,,,,,,,,17.387218848052925
M139,,0.8584365614136086,,,,,,,,,,,,,,,,,,,34.990756334833726
M95,,0.8886069531469902,,,,,,,,,,,,,,,,,,,36.321940603702224
M82,,0.733703742491573,0.7015793829561775,,,,,,,,,,,,,,,,,,30.647775815543874
M72,,0.7191622648172454,0.8226472549395636,,,,,,,,,,,,,,,,,,18.269254455732607
M3,,0.8437994112991465,,,,,,,,,,,,,,,,,,,82.33200923802106
M144,,0.8902180383893525,,,,,,,,,,,,,,,,,,,79.09532882079294
M130,,0.8841208441921795,,,,,,,,,,,,,,,,,,,95.62486635030747
M32,,0.7294743767628831,0.8042805988279842,,,,,,,,,,,,,,,,,,30.39428638138071
M94,,0.8788998516873922,,,,,,,,,,,,,,,,,,,73.34172020481877
M112,,0.7053869091693823,,,,,,,,,,,,,,,,,,,54.94574617262397
M59,,0.7500794818393915,,,,,,,,,,,,,,,,,,,47.77837039498284
M65,,0.9433025371829109,0.8202761786283826,,,,,,,,,,,,,,,,,,93.05994058625824
M124,,0.9085144096099442,0.8853054424038319,,,,,,,,,,,,,,,,,,97.304685220006
M116,,0.7998517443819677,,,,,,,,,,,,,,,,,,,41.398119213944554
M52,,0.865445233283059,0.787922109444124,,,,,,,,,,,,,,,,,,9.844565428354782
M69,,0.8090289362901956,,,,,,,,,,,,,,,,,,,75.34002179391219
M39,,0.7949265598206503,,,,,,,,,,,,,,,,,,,78.63850851906732
M189,,0.8802691651075395,,,,,,,,,,,,,,,,,,,47.2934073578451
M9,,0.7398377569830117,,,,,,,,,,,,,,,,,,,62.97189656423662
M190,,0.9141937805318355,,,,,,,,,,,,,,,,,,,45.61510923913233
M66,,0.8206918063356867,,,,,,,,,,,,,,,,,,,22.492494881705916
M134,,0.8675101975963411,0.8460732190434594,,,,,,,,,,,,,,,,,,15.316560012821187
M17,,0.7095700063924559,0.8156724593042554,,,,,,,,,,,,,,,,,,87.6006856528479
M186,,0.8112764280427731,,,,,,,,,,,,,,,,,,,30.92556599896661
M96,,0.9471400022478859,,,,,,,,,,,,,,,,,,,92.71631580778033
M64,,0.7562115694358175,,,,,,,,,,,,,,,,,,,51.1699317581643
M26,,0.8615570128381407,,,,,,,,,,,,,,,,,,,13.079708683114198
M170,,0.7812178184618775,,,,,,,,,,,,,,,,,,,56.68884732089707
M128,,0.7265032090768183,,,,,,,,,,,,,,,,,,,79.48180193693544
M13,,0.8685094980158485,0.7367095668192546,,,,,,,,,,,,,,,,,,43.70231453449178
M1,,0.7900364275861869,0.8510646450214948,,,,,,,,,,,,,,,,,,24.846160441590122
M136,,0.9720529541148105,,,,,,,,,,,,,,,,,,,73.49621137409008
M87,,0.7947169001613944,,,,,,,,,,,,,,,,,,,58.52452780175232
M61,,0.8547913226744739,,,,,,,,,,,,,,,,,,,68.32359932631087
M141,,0.8447289717893182,,,,,,,,,,,,,,,,,,,93.91877188521711
M192,,0.7555108336943669,,,,,,,,,,,,,,,,,,,78.02282306652221
M10,,0.8041907370508943,0.8843934456727253,,,,,,,,,,,,,,,,,,43.66643190289945
M0,,0.8975557180378148,,,,,,,,,,,,,,,,,,,38.71702524511243
M55,,0.8887048650611127,0.9411594117779589,,,,,,,,,,,,,,,,,,68.55623199275189
M182,,0.9508999781749272,,,,,,,,,,,,,,,,,,,91.20719130968246
M23,,0.865574681792156,0.7599818360194684,,,,,,,,,,,,,,,,,,85.05490075521845
M183,,0.7618063177142206,0.9342321993995377,,,,,,,,,,,,,,,,,,43.468583750184536
M145,,0.9245241457223992,,,,,,,,,,,,,,,,,,,29.608500922712444
M45,,0.8591443754960567,,,,,,,,,,,,,,,,,,,48.30296703183283
M41,,0.9241995160841645,,,,,,,,,,,,,,,,,,,16.440638991432166
M19,,0.8168117647159843,,,,,,,,,,,,,,,,,,,15.107866959359612
M30,,0.9009273663530464,,,,,,,,,,,,,,,,,,,15.075762856682198
M179,,0.7670834760666168,,,,,,,,,,,,,,,,,,,33.13499447380249
M164,,0.8190015175851312,,,,,,,,,,,,,,,,,,,90.64139322011934
M34,,0.792487724657543,,,,,,,,,,,,,,,,,,,45.25383118175005
M92,,0.726786017608994,,,,,,,,,,,,,,,,,,,44.19728920270749
M86,,0.8237111719988501,,,,,,,,,,,,,,,,,,,14.272949546733656
M83,,0.751977925035226,,,,,,,,,,,,,,,,,,,15.557317152989752
M63,,0.8475987529467652,,,,,,,,,,,,,,,,,,,50.75199545973607
M152,,0.8348999741706487,,,,,,,,,,,,,,,,,,,51.22310407898787
M56,,0.7872185637497211,,,,,,,,,,,,,,,,,,,69.41953386649058
M196,,0.8475874975921923,,,,,,,,,,,,,,,,,,,17.42283083396913
M147,,0.9402928177905692,,,,,,,,,,,,,,,,,,,71.1252962943262
M122,,0.7734173150687347,0.8264997440057091,,,,,,,,,,,,,,,,,,87.85173860070981
M42,,0.8620069268746267,0.7305110430067028,,,,,,,,,,,,,,,,,,31.608055234516534
M20,,0.8855717447217235,0.706444634106508,,,,,,,,,,,,,,,,,,23.48013135337144
M85,,0.8499616172839224,,,,,,,,,,,,,,,,,,,23.11210751677651
M114,,0.8176647576076198,0.7281711018028559,,,,,,,,,,,,,,,,,,70.07200543733336
M58,,0.7038337751347026,,,,,,,,,,,,,,,,,,,15.690111404827302
M25,,0.7821904415056989,0.7946611233350402,,,,,,,,,,,,,,,,,,35.04317823930038
M78,,0.9410085670204164,,,,,,,,,,,,,,,,,,,32.44353497500623
M193,,0.7131033354372808,,,,,,,,,,,,,,,,,,,47.05290091488132
M6,,0.8063220248905256,0.8047996269770736,,,,,,,,,,,,,,,,,,44.34925421619509
M8,,0.7273362348718662,,,,,,,,,,,,,,,,,,,18.2691315666563
M172,,0.9212717057630964,,,,,,,,,,,,,,,,,,,63.15641063618864
M44,,0.9431654709283795,,,,,,,,,,,,,,,,,,,75.22175147001785
M158,,0.7487844841964508,,,,,,,,,,,,,,,,,,,19.527187274877427
M206,,,,0.9358379214532309,0.7483271978770989,,,,,,,,,,,,,,,,53.31284425776688
M341,,,,0.8155398329766992,0.8782506222186603,,,,,,,,,,,,,,,,20.116425651197567
M281,,,,0.9353180268027591,0.9264875642992085,,,,,,,,,,,,,,,,36.684736562658
M210,,,,0.7819891338715012,,,,,,,,,,,,,,,,,38.39961648256391
M274,,,,0.7154880695543311,0.7475660685258219,,,,,,,,,,,,,,,,45.57999114226005
M382,,,,0.7465408181249603,0.78197556200346,,,,,,,,,,,,,,,,63.72494862413805
M300,,,,0.8437869398675434,0.9694843407989705,0.805436741686481,,,,,,,,,,,,,,,77.61566472870255
M255,,,,0.7957541558041492,0.8589941976941563,,,,,,,,,,,,,,,,42.19467461540715
M234,,,,0.8605591575426869,0.9441314518982742,0.9248255356473436,,,,,,,,,,,,,,,80.22143312828231
M265,,,,0.8549113686681917,0.8844873124698096,,,,,,,,,,,,,,,,46.464580119942156
M306,,,,0.7368816003443247,0.7038470622252555,0.8539957357171583,,,,,,,,,,,,,,,45.03129685831941
M318,,,,0.8939733774544063,0.9478796417057256,0.9297519165743915,,,,,,,,,,,,,,,69.81203598735674
M393,,,,0.7260093045643574,,0.7686708432183444,,,,,,,,,,,,,,,21.85076726928177
M330,,,,0.8193654538047511,0.8224707779315561,,,,,,,,,,,,,,,,83.92500934141282
M248,,,,0.7256816983769048,0.8871166585309682,,,,,,,,,,,,,,,,39.87337448717666
M257,,,,0.8331713045440725,0.8853559018206643,,,,,,,,,,,,,,,,69.90019914503365
M328,,,,0.8041055274326295,0.8912452112216832,,,,,,,,,,,,,,,,92.5898791247945
M223,,,,0.8984666002232022,0.8307411414389241,,,,,,,,,,,,,,,,73.90942703836762
M275,,,,0.8874543923240285,0.9271484186450494,,,,,,,,,,,,,,,,76.25676926749293
M308,,,,0.9415976913881641,0.8517976015446346,,,,,,,,,,,,,,,,85.65142034775876
M320,,,,0.8150517593292105,0.9136205390213463,0.9443220263493912,,,,,,,,,,,,,,,34.576974497552044
M337,,,,0.7939470230359774,0.8080941669326732,,,,,,,,,,,,,,,,18.685888930193734
M342,,,,0.9682815013131586,0.7339006643127797,0.8492777039666622,,,,,,,,,,,,,,,25.269463002356698
M263,,,,0.9619457100236013,0.9657780785304523,0.9411873515979985,,,,,,,,,,,,,,,82.31717479617329
M396,,,,0.8265289567520434,0.7206567637977142,,,,,,,,,,,,,,,,22.423923096161197
M340,,,,0.764013623130384,0.8089651897841257,0.7103856492624616,,,,,,,,,,,,,,,37.58386668485874
M285,,,,0.9618499783685355,0.8843424824089635,,,,,,,,,,,,,,,,41.05757467585059
M292,,,,0.7234214230939284,0.8379288984070301,0.9189948797739155,,,,,,,,,,,,,,,79.72706721460786
M213,,,,0.9589852094607371,0.8732567542999874,,,,,,,,,,,,,,,,83.71201057627628
M243,,,,0.81969305989441,0.7511894515389614,0.9424265878208153,,,,,,,,,,,,,,,77.00378019898113
M324,,,,0.9107494939347064,0.7589797263415635,0.7111204423533432,,,,,,,,,,,,,,,55.034138267274955
M357,,,,0.8659248268808735,0.833352034652771,0.7582997015232547,,,,,,,,,,,,,,,97.6462529121917
M331,,,,0.7498967496375266,0.975670233167602,0.8487157497367788,,,,,,,,,,,,,,,12.087987660739962
M289,,,,0.8145815812249925,0.756479058670056,0.8372178744330157,,,,,,,,,,,,,,,88.14932961214184
M264,,,,0.7394708204782274,0.7267092193212505,,,,,,,,,,,,,,,,95.56099766680902
M329,,,,0.7927838296452043,0.7256798301906335,,,,,,,,,,,,,,,,40.42035473885245
M235,,,,0.9495467457490632,0.7318815991963227,0.8726047892924619,,,,,,,,,,,,,,,27.375104481846634
M251,,,,0.7287798643440015,0.8839460520267608,,,,,,,,,,,,,,,,81.0035500398659
M350,,,,0.7311560278950189,0.7234221198737641,,,,,,,,,,,,,,,,61.766126907668664
M299,,,,0.7710922740625552,,,,,,,,,,,,,,,,,38.71564740402783
M296,,,,0.9063395011769728,0.7282720289826675,,,,,,,,,,,,,,,,37.62230192615347
M218,,,,0.7176509458632178,0.9391511562933984,0.80751473706689,,,,,,,,,,,,,,,44.46848856603418
M282,,,,0.7084797010582373,0.9179068719246222,0.7632699508372327,,,,,,,,,,,,,,,12.047424278114363
M369,,,,0.9729160006475018,0.7750196582753042,0.7318630228708909,,,,,,,,,,,,,,,9.721730326258651
M294,,,,0.8586116363451352,0.9215956264294857,0.9651276203483112,,,,,,,,,,,,,,,11.251500613122571
M326,,,,0.7840527585388379,0.7463211744706617,0.7456377623332747,,,,,,,,,,,,,,,12.131777171687544
M217,,,,0.7834925397676787,0.7916126354416817,,,,,,,,,,,,,,,,23.740265435692944
M233,,,,0.7842766888144541,0.8555164175129315,0.8305244210131701,,,,,,,,,,,,,,,43.429775729854825
M384,,,,0.9461066191185615,0.7077088530507413,0.7065444035479129,,,,,,,,,,,,,,,88.29901758330747
M293,,,,0.8862382140805459,0.93130346875635,0.7710970302200947,,,,,,,,,,,,,,,76.66737462412515
M261,,,,0.9488399243409629,0.7966591534344531,0.9782726204084063,,,,,,,,,,,,,,,18.821650409562157
M356,,,,0.7895257742065731,0.8693214685880897,0.8042880407424906,,,,,,,,,,,,,,,5.479523092891298
M348,,,,0.8764713474704577,0.8735627492093195,,,,,,,,,,,,,,,,82.18505620012654
M278,,,,0.8598959146103087,0.7584689170331348,,,,,,,,,,,,,,,,60.5937609740732
M349,,,,0.9072735958389384,0.8606951070963165,,,,,,,,,,,,,,,,71.66399413905424
M203,,,,0.752602386073786,0.8931810521151992,0.7351272345911549,,,,,,,,,,,,,,,53.90710398645999
M267,,,,0.870264524878113,0.889075508913701,,,,,,,,,,,,,,,,79.29012293832749
M204,,,,0.702068509465904,0.8647737440941927,0.9589605616316467,,,,,,,,,,,,,,,10.577979502190331
M309,,,,0.8148741561118928,0.9291272891181772,0.9700253366872942,,,,,,,,,,,,,,,50.00386103543158
M258,,,,0.7482695437393035,0.8856117052648642,,,,,,,,,,,,,,,,84.92074843539228
M266,,,,0.7911464326278863,0.9467342295884504,,,,,,,,,,,,,,,,79.20643358654516
M307,,,,0.9318240184041343,0.882288921650228,,,,,,,,,,,,,,,,33.99950565772381
M338,,,,0.7823632729228733,0.7959050894637436,,,,,,,,,,,,,,,,70.00939769218199
M319,,,,0.8428965040280971,0.893358903754576,0.9697584957654378,,,,,,,,,,,,,,,54.969882997789334
M316,,,,0.7456145584549789,0.9167615409596224,,,,,,,,,,,,,,,,74.21852686015205
M270,,,,0.8214766003578917,0.9769279671278625,0.9722260094493089,,,,,,,,,,,,,,,58.64788554245571
M362,,,,0.7724564010235763,0.9355209905179416,0.8658319173789467,,,,,,,,,,,,,,,53.975105644911224
M325,,,,0.9050276536531278,0.8658420727402245,,,,,,,,,,,,,,,,89.68204051947647
M302,,,,0.9099636191671701,0.9623774879983223,,,,,,,,,,,,,,,,31.34196036396464
M377,,,,0.9760950418253406,0.8747306198287257,,,,,,,,,,,,,,,,12.61275965875903
M372,,,,0.740257070860846,0.8573701777034195,,,,,,,,,,,,,,,,96.51131150690617
M399,,,,0.7535786625397652,0.9371221733626495,,,,,,,,,,,,,,,,34.552471619519686
M359,,,,0.7529194868420382,0.8327560638438445,0.9267651981820482,,,,,,,,,,,,,,,76.56585037593044
M241,,,,0.8988979473889059,0.7900123195768965,0.9212653658595776,,,,,,,,,,,,,,,24.045369464751126
M392,,,,0.7016645095734695,0.7965902458888326,,,,,,,,,,,,,,,,42.03782534711703
M391,,,,0.8997085768728321,0.7909183326916511,0.8470882070517372,,,,,,,,,,,,,,,66.42563379180903
M335,,,,0.8215918671569106,0.8680046471001976,0.9209208177896406,,,,,,,,,,,,,,,33.61257159439642
M313,,,,0.8746025245983096,0.7132225376531585,,,,,,,,,,,,,,,,43.32079261208833
M239,,,,0.9734325471729571,0.8737557185337355,,,,,,,,,,,,,,,,66.38847562514289
M279,,,,0.7602782396194769,0.8124436058495587,0.7113293764991555,,,,,,,,,,,,,,,45.79359525185153
M272,,,,0.7131369093671313,0.8774971597389902,0.7917924796747561,,,,,,,,,,,,,,,21.928079891968135
M346,,,,0.8425717525090184,0.8646018218621094,,,,,,,,,,,,,,,,95.90517536910838
M280,,,,0.7049565446008565,0.9482781423465212,0.7982084532569831,,,,,,,,,,,,,,,97.54893426580794
M244,,,,0.9253220191265479,0.8081677587957381,,,,,,,,,,,,,,,,22.49809285888662
M336,,,,0.7335767472548484,0.9441659625945269,,,,,,,,,,,,,,,,91.22671970951275
M322,,,,0.753607667132224,0.79224318782592,,,,,,,,,,,,,,,,91.56527133323193
M375,,,,0.8668285378149853,0.8328027875353268,0.7187911600413612,,,,,,,,,,,,,,,80.90674217413012
M386,,,,0.9303338402246222,0.7390459736840379,0.92085113924634,,,,,,,,,,,,,,,49.918055936580636
M383,,,,0.8079670410109461,0.8330506531076196,,,,,,,,,,,,,,,,11.134190997918559
M370,,,,0.7469943315082039,0.785860182429396,,,,,,,,,,,,,,,,19.279003348299018
M355,,,,0.8367065142695566,0.870323440539512,,,,,,,,,,,,,,,,76.02015174358128
M271,,,,0.8178102819983715,0.9560544090690084,0.7002696690545355,,,,,,,,,,,,,,,45.454809820943304
M254,,,,0.8714719115064711,0.8688147439700651,0.7655228750193825,,,,,,,,,,,,,,,86.31685053014587
M368,,,,0.7380047269058354,0.9395440494558563,0.9005256438637299,,,,,,,,,,,,,,,25.826256679684178
M256,,,,0.7698380107030114,0.9146470969595406,,,,,,,,,,,,,,,,66.59062405891399
M298,,,,0.9572216880637722,0.8229973626162999,,,,,,,,,,,,,,,,23.58978286938205
M361,,,,0.7436784213738556,0.9475099364896208,,,,,,,,,,,,,,,,35.701837683540845
M317,,,,0.7823759068698075,0.8287318894930709,0.8741369492490796,,,,,,,,,,,,,,,45.86236726963367
M226,,,,0.947413093062562,0.911975835035834,0.706254070228067,,,,,,,,,,,,,,,34.52159292356484
M259,,,,0.8376559364886077,0.8562627206306136,0.829625240276767,,,,,,,,,,,,,,,77.59901705248619
