,T0,T2,T4,T1,T3,T5,T6,T9,T7,T8,T10,T12,T13,T14,T11,T15,T16,T19,T17,T18,T20,T21,T22,T24,T23,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,cost
M24,,0.7379882004071401,0.7975236473540295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.71601649912856
M3,,0.7751212472043225,0.8111957483099718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.700498980147742
M10,,0.8601370254174949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8598566263562
M2,,0.9149902735267452,0.9103888602745109,,0.8966317534536116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.88745322114055
M1,,0.9590934747065225,0.9709564647852306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.44230662282011
M22,,0.9788145744233514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.7639272346394
M4,,0.7503910285524519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.46109354210782
M0,,,,,0.932162384580509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.282503919445084
M12,,,0.8020675895773485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.909590855133956
M47,,,,,,0.9038242146839328,0.9497078575016449,0.744731480056223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.490006129515994
M48,,,,,,0.7231156803829945,,0.8483118348532241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.5162906797374
M37,,,,,,0.864352375216991,0.8245395320355272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.74387115166911
M31,,,,,,0.9635957353643188,0.8685860608143254,0.8480855340617819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.91121356398742
M27,,,,,,0.8226972431354013,,,0.8678348795887973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.102993192935497
M38,,,,,,0.807057323916688,0.8361604792134774,0.94746509833717,0.9708252510366453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.205641810596504
M40,,,,,,0.8947965450796999,0.7781628659260115,0.849832709129491,0.7668831111240999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0051525183782
M43,,,,,,,0.7505796803612911,0.7783613962615195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.767754631929908
M44,,,,,,,0.9687383531250627,0.8869548238009612,0.7913026523509985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.34517270213205
M32,,,,,,,0.7402754485613782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.56831630843152
M41,,,,,,,0.9652292781492854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.5022888630936
M42,,,,,,,0.9768054058557285,0.8335224998269846,0.9362849940004099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15082327009856
M28,,,,,,,0.972406929318603,0.8580076431156896,0.8246820809536316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.672097056294152
M29,,,,,,,0.9605497474688924,0.8988383646641069,,0.7027331314302822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.65941193348684
M34,,,,,,,0.9669672557091881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.6070815550174
M25,,,,,,,0.9031094411933772,0.863854181714724,0.9618526602169922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.91096499353391
M30,,,,,,,0.7127443997467947,0.7114384839007614,0.9610702777288844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.87057661609832
M33,,,,,,,0.8325761384941386,0.9545647837303366,0.736385825211038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1681150654051455
M26,,,,,,,,0.8517201018868487,0.849336396780584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.18016296789499
M46,,,,,,,,,0.7763347593736861,0.7872650999760595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.44277776221332
M49,,,,,,,,,0.7127325079108255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.04559332445089
M35,,,,,,,,0.8853236833675668,0.8029773501142369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.13598354211065
M36,,,,,,,,,,0.8492360535149002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.28312199118814
M45,,,,,,,,0.7246019026648807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.14176138148999
M39,,,,,,,,0.7984540359091885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.30443595840979
M53,,,,,,,,,,,0.9117846711279705,0.8236713897586334,0.7459282379329907,0.9349765607141264,,,,,,,,,,,,,,,,,,,,,,,,,,,74.06473740205793
M71,,,,,,,,,,,0.8675082637457363,0.866933097533346,0.8549603407194066,0.8733243503799145,0.7297416130744173,,,,,,,,,,,,,,,,,,,,,,,,,,61.56203817279893
M60,,,,,,,,,,,0.9510315013750872,0.832626185231764,0.8382884620229336,,0.8466921301196915,,,,,,,,,,,,,,,,,,,,,,,,,,99.64914697779788
M52,,,,,,,,,,,0.8423187138466464,0.9614928400947994,,,0.9578640157333626,,,,,,,,,,,,,,,,,,,,,,,,,,90.61058567440688
M62,,,,,,,,,,,0.7644693943842961,0.7897759033650774,,0.9276994703178882,,,,,,,,,,,,,,,,,,,,,,,,,,,61.35911270285628
M66,,,,,,,,,,,0.805277513010775,0.8385116672986286,,0.7313338434958592,0.894931057701817,,,,,,,,,,,,,,,,,,,,,,,,,,22.579182811144364
M68,,,,,,,,,,,0.7725753419335611,0.7709809903976967,,0.9358269154593049,0.9229308702727881,,,,,,,,,,,,,,,,,,,,,,,,,,49.31278904621899
M56,,,,,,,,,,,0.7270611746741245,0.8770179546753731,,,0.769927899989153,,,,,,,,,,,,,,,,,,,,,,,,,,44.473328798833045
M58,,,,,,,,,,,0.7132389225805839,0.7381262674642404,0.9360265177753029,,0.8473767407463402,,,,,,,,,,,,,,,,,,,,,,,,,,29.83244976227224
M63,,,,,,,,,,,0.7655197870396724,0.9324663201372094,,0.8510972727270609,0.9148118770428808,,,,,,,,,,,,,,,,,,,,,,,,,,60.61345243311672
M61,,,,,,,,,,,0.9298666625302623,0.8853535414504853,0.9221551294928465,,0.9404836335647033,,,,,,,,,,,,,,,,,,,,,,,,,,73.79957062967704
M73,,,,,,,,,,,0.7345083329448828,0.927920945419707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.218626867138731
M50,,,,,,,,,,,0.8501992105989222,0.8445357321972238,0.9464217833509212,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.181934276671273
M59,,,,,,,,,,,0.808040932884369,0.9775877275386085,,,0.9276895109660414,,,,,,,,,,,,,,,,,,,,,,,,,,48.13762469190446
M67,,,,,,,,,,,0.8536507345363211,,0.9407213453811027,0.899472031993299,0.7670234364935248,,,,,,,,,,,,,,,,,,,,,,,,,,33.80228967883475
M64,,,,,,,,,,,0.7695841080145401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.233883840895494
M55,,,,,,,,,,,0.9120224646606875,0.8409572738887721,0.7897322197115199,,0.7868717338041407,,,,,,,,,,,,,,,,,,,,,,,,,,48.544788522564616
M74,,,,,,,,,,,0.7638171365670847,0.8571249332662356,0.9792316925457114,0.7577838847355314,0.8723772115880297,,,,,,,,,,,,,,,,,,,,,,,,,,92.50732279363751
M57,,,,,,,,,,,0.8834085237617697,0.9099135545518328,,,0.7554727518275683,,,,,,,,,,,,,,,,,,,,,,,,,,37.02386320705807
M65,,,,,,,,,,,0.8776052410703532,0.8267431921729694,0.9634877156122572,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3253151805795
M54,,,,,,,,,,,,0.9005042141266753,0.9290132170491475,,0.8540452495871503,,,,,,,,,,,,,,,,,,,,,,,,,,23.928180491719118
M70,,,,,,,,,,,,0.9798066158602553,,0.8978747485778441,0.717489481636716,,,,,,,,,,,,,,,,,,,,,,,,,,39.564551274046124
M69,,,,,,,,,,,,0.7202335488304218,,,0.9038617217308532,,,,,,,,,,,,,,,,,,,,,,,,,,81.57494176211972
M51,,,,,,,,,,,,0.9427691379774182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.97556528695285
M72,,,,,,,,,,,,0.7254916417875177,0.8669714316395775,0.9680039300827632,,,,,,,,,,,,,,,,,,,,,,,,,,,6.221564008582714
M78,,,,,,,,,,,,,,,,0.7475392014493227,0.9612087046333377,0.9484470936717478,,,,,,,,,,,,,,,,,,,,,,,27.38861918735482
M84,,,,,,,,,,,,,,,,0.9594782709060994,0.7006738153765175,0.8840142236378079,0.7588432453570284,,,,,,,,,,,,,,,,,,,,,,51.9354316088797
M95,,,,,,,,,,,,,,,,0.8910965421085776,,,0.7804646777091319,0.8840411861992359,,,,,,,,,,,,,,,,,,,,,67.1419344136523
M82,,,,,,,,,,,,,,,,0.7181087000277206,0.9085429260957205,0.7645305392650572,0.7801323456332011,0.9076658766937606,,,,,,,,,,,,,,,,,,,,,48.77719734718154
M91,,,,,,,,,,,,,,,,0.9499945231537142,0.7365206499596112,,,0.8671141560465362,,,,,,,,,,,,,,,,,,,,,94.07754057374326
M96,,,,,,,,,,,,,,,,0.9504719982023049,0.9503921586332916,0.7266633621916755,,,,,,,,,,,,,,,,,,,,,,,81.2569903075125
M85,,,,,,,,,,,,,,,,0.7661177378537282,,0.8073708317798693,,,,,,,,,,,,,,,,,,,,,,,76.75303547249716
M94,,,,,,,,,,,,,,,,0.8914631731399884,0.9118625455686991,0.7612826877255294,0.7658159238856227,,,,,,,,,,,,,,,,,,,,,,56.56971854561665
M88,,,,,,,,,,,,,,,,0.9784153875966973,,,,0.9703147825160191,,,,,,,,,,,,,,,,,,,,,79.79202466897956
M89,,,,,,,,,,,,,,,,0.8281038645593801,,0.7798175161563197,,0.8719782434342114,,,,,,,,,,,,,,,,,,,,,77.45440960000886
M99,,,,,,,,,,,,,,,,0.864110242079298,0.936538718823123,,,,,,,,,,,,,,,,,,,,,,,,37.66072529808645
M76,,,,,,,,,,,,,,,,0.7807652929100416,0.7209085089730087,,0.9070769039185984,,,,,,,,,,,,,,,,,,,,,,62.20197659942189
M80,,,,,,,,,,,,,,,,,0.8544082588308499,0.7517463668615276,,,,,,,,,,,,,,,,,,,,,,,36.52940343728519
M83,,,,,,,,,,,,,,,,,0.7174847189910402,,,,,,,,,,,,,,,,,,,,,,,,69.10662423545021
M93,,,,,,,,,,,,,,,,,0.7621702344742352,,,0.8967233825682936,,,,,,,,,,,,,,,,,,,,,47.87840701047373
M81,,,,,,,,,,,,,,,,,0.7738479428422711,0.819109870316995,,0.9471126141082122,,,,,,,,,,,,,,,,,,,,,21.83763196521734
M92,,,,,,,,,,,,,,,,,0.9183213010737599,0.9727186475765504,0.7924232674505451,,,,,,,,,,,,,,,,,,,,,,51.9285055418939
M77,,,,,,,,,,,,,,,,,,0.8302402080650766,0.9425576470986812,0.8608143848342105,,,,,,,,,,,,,,,,,,,,,55.370472182026504
M86,,,,,,,,,,,,,,,,,,0.817203161329256,0.7201924229563812,,,,,,,,,,,,,,,,,,,,,,18.12657748158632
M79,,,,,,,,,,,,,,,,,,0.8054516548675528,0.8490302511802206,,,,,,,,,,,,,,,,,,,,,,67.92803242576124
M75,,,,,,,,,,,,,,,,,,0.9429922864240678,,0.9474253677090043,,,,,,,,,,,,,,,,,,,,,68.59302702859642
M90,,,,,,,,,,,,,,,,,,0.908082271738559,,0.8288710308285866,,,,,,,,,,,,,,,,,,,,,46.79593621306337
M97,,,,,,,,,,,,,,,,,,0.7248666280148592,,,,,,,,,,,,,,,,,,,,,,,46.61853704071067
M98,,,,,,,,,,,,,,,,,,0.7200673412198335,,,,,,,,,,,,,,,,,,,,,,,13.757933670572285
M87,,,,,,,,,,,,,,,,,,0.8861395024874019,,,,,,,,,,,,,,,,,,,,,,,16.854865518709204
M117,,,,,,,,,,,,,,,,,,,,,0.7295246278969054,0.786199785209748,0.8164062111604999,,,,,,,,,,,,,,,,,,48.20412213278254
M105,,,,,,,,,,,,,,,,,,,,,0.8296150568557084,0.7213424744393978,,,,,,,,,,,,,,,,,,,18.983001038594242
M106,,,,,,,,,,,,,,,,,,,,,0.7498318039148647,0.9227359074768224,0.9745386187139282,,,,,,,,,,,,,,,,,,10.089311853454166
M123,,,,,,,,,,,,,,,,,,,,,0.8184437082645147,,0.8103779636389659,,,,,,,,,,,,,,,,,,14.755800388563944
M113,,,,,,,,,,,,,,,,,,,,,0.9086241813120132,0.7544010387728245,,,,,,,,,,,,,,,,,,,94.09135089914399
M112,,,,,,,,,,,,,,,,,,,,,0.9691122836891377,,0.8587010520952727,,,,,,,,,,,,,,,,,,77.61460878451679
M103,,,,,,,,,,,,,,,,,,,,,0.7605196241564911,0.9595994503715488,,,,,,,,,,,,,,,,,,,31.226393688160876
M109,,,,,,,,,,,,,,,,,,,,,0.9473664609118215,0.7887520842205088,0.7940092003021992,,,,,,,,,,,,,,,,,,79.76890324225454
M115,,,,,,,,,,,,,,,,,,,,,0.8251301528408372,,0.7635908917096915,0.9778070419405392,,,,,,,,,,,,,,,,,36.26486200063697
M124,,,,,,,,,,,,,,,,,,,,,0.7250315691922525,,0.9647888175164459,0.7132528073384738,,,,,,,,,,,,,,,,,88.83567097762905
M121,,,,,,,,,,,,,,,,,,,,,0.7608536430017838,,0.7147330051473874,,,,,,,,,,,,,,,,,,21.396033572277073
M119,,,,,,,,,,,,,,,,,,,,,0.7915054272625482,0.9232152353260662,,0.7649179100552943,,,,,,,,,,,,,,,,,53.49775189486804
M111,,,,,,,,,,,,,,,,,,,,,0.9183804496380832,0.8033436569286211,0.7514759681802654,,,,,,,,,,,,,,,,,,60.423337974000965
M101,,,,,,,,,,,,,,,,,,,,,,0.8892634680374494,0.8612762632139135,,,,,,,,,,,,,,,,,,7.426622371329273
M110,,,,,,,,,,,,,,,,,,,,,,0.8351722513585771,0.9323181333604007,,,,,,,,,,,,,,,,,,71.02547439686877
M107,,,,,,,,,,,,,,,,,,,,,,0.7987605502228954,0.764306470641888,0.76399210649628,,,,,,,,,,,,,,,,,39.70668833303756
M120,,,,,,,,,,,,,,,,,,,,,,0.7100947864090967,0.8741861730506941,,,,,,,,,,,,,,,,,,87.01324512060438
M118,,,,,,,,,,,,,,,,,,,,,,0.9044298729465043,0.9356367471651346,,,,,,,,,,,,,,,,,,25.32091278188058
M114,,,,,,,,,,,,,,,,,,,,,,0.9486969231972238,0.9701460895073126,0.8571233253584669,,,,,,,,,,,,,,,,,35.551779696076856
M108,,,,,,,,,,,,,,,,,,,,,,0.8361083231784789,,,,,,,,,,,,,,,,,,,61.97653411429137
M116,,,,,,,,,,,,,,,,,,,,,,0.9257086551696694,0.8087483551760816,0.8661384339041414,,,,,,,,,,,,,,,,,42.47669442172947
M122,,,,,,,,,,,,,,,,,,,,,,0.7162973626482436,,,,,,,,,,,,,,,,,,,92.0800819656095
M102,,,,,,,,,,,,,,,,,,,,,,0.8376569525891548,0.9300056741193568,0.9602482274014857,,,,,,,,,,,,,,,,,35.068196695259005
M100,,,,,,,,,,,,,,,,,,,,,,,0.8092575716435255,,,,,,,,,,,,,,,,,,14.341488363652903
M104,,,,,,,,,,,,,,,,,,,,,,,0.7655624916185094,0.9592360412141968,0.751650565024361,,,,,,,,,,,,,,,,7.351447229629821
M126,,,,,,,,,,,,,,,,,,,,,,,,,,0.7317736812551158,0.8029679387584662,0.8225782347439016,0.9537980227679144,,,,,,,,,,,,46.05915223413059
M141,,,,,,,,,,,,,,,,,,,,,,,,,,0.7518745789538626,0.7588933960737589,0.7399287461550565,0.9054436940556698,0.8582324169752859,,,,,,,,,,,61.21564180171091
M142,,,,,,,,,,,,,,,,,,,,,,,,,,0.8084653714787519,0.9386611749495833,0.9219027036484299,,0.7895504157078299,,,,,,,,,,,68.64382658753934
M127,,,,,,,,,,,,,,,,,,,,,,,,,,0.8335728367292364,0.804831818578849,0.7670878324325487,,0.9173572475614451,,,,,,,,,,,44.53378010509466
M148,,,,,,,,,,,,,,,,,,,,,,,,,,0.8651906667774247,0.7243873584636703,0.8078838100875305,0.8362883527634934,0.7049394462204871,,,,,,,,,,,83.01380434242927
M149,,,,,,,,,,,,,,,,,,,,,,,,,,0.8966935570450432,0.7121406661419061,,0.9599640157915463,0.8570639103716987,,,,,,,,,,,41.177011254701476
M133,,,,,,,,,,,,,,,,,,,,,,,,,,0.7220515890252478,0.8143475127311552,0.7807778756218268,,0.868284004777964,,,,,,,,,,,59.86657520795077
M147,,,,,,,,,,,,,,,,,,,,,,,,,,0.8075994119868227,0.9579237055366031,0.7888867822969301,0.8131124068240949,0.8130817529391423,,,,,,,,,,,6.607872018304249
M137,,,,,,,,,,,,,,,,,,,,,,,,,,0.703830452542693,,0.8949722472091478,0.841118941843306,0.9065175072137588,,,,,,,,,,,6.877655383161393
M134,,,,,,,,,,,,,,,,,,,,,,,,,,0.7968661388400191,0.8351935870353986,,0.8730398571336861,,,,,,,,,,,,80.06990400679035
M132,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8439484631508132,0.8555563094942182,,0.801764811994536,,,,,,,,,,,63.020741156904734
M136,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9130648977153472,,0.8309747429178682,,,,,,,,,,,,27.45190102785784
M135,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9083867403624353,0.7724747355486475,0.7727899187076489,0.8469892828778204,,,,,,,,,,,85.08863839468704
M140,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8077530290986659,0.8551259663651867,0.7852187062017166,,,,,,,,,,,,35.56079377839952
M130,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8240728081597155,0.9406354257669249,,0.9729483958810454,,,,,,,,,,,10.537899400501072
M139,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7031947874682369,,0.9606770854401283,0.8097029302510831,,,,,,,,,,,43.62083837248072
M146,,,,,,,,,,,,,,,,,,,,,,,,,,,0.865375417577696,0.8546545057088974,0.852071400962948,0.874722710483335,,,,,,,,,,,89.73052987953207
M144,,,,,,,,,,,,,,,,,,,,,,,,,,,0.903453107721836,,0.8772924102215206,0.8153163791981168,,,,,,,,,,,54.30321448713179
M125,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7827582812477689,,0.7778548971434055,0.9198997542047451,,,,,,,,,,,16.63554319016818
M145,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9213734845135791,,0.8824119677619338,0.7974660472355827,,,,,,,,,,,9.412885517541714
M131,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8524938438223124,,0.9718230271570739,0.913703348625227,,,,,,,,,,,41.052120284930936
M129,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9296447801735696,0.9441771562086813,0.7659472278401745,0.7448520434940618,,,,,,,,,,,84.03264393974723
M143,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8603808037895986,0.8831320406300243,0.9574906025519805,0.7113718663899888,,,,,,,,,,,7.909536544076905
M138,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9742255918219813,0.9543350848912616,,0.8699356179967868,,,,,,,,,,,96.8858552468722
M128,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7763775546593236,0.790588181028063,0.7354105409549508,,,,,,,,,,,,28.580523950235445
M164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7412987359969289,0.7554538562768108,0.7941243333418538,0.8435807562274722,0.8596677411659914,,,,,,99.36837532150301
M153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7089363226236902,0.7062226562091024,0.7015448502107757,0.7038038429993558,0.7515485632486372,,,,,,50.94268255266445
M151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8110293674750607,0.9724924132982647,0.9290743118595728,0.8148661538649427,0.8182567130178479,,,,,,33.356960899005756
M161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8594628033587508,,0.9397543366796424,0.882920468096491,0.8304258023032328,,,,,,82.72670932225674
M159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8027725311309342,0.7669032446230083,,0.9168653608714155,0.7672237860770269,,,,,,18.89975729277876
M163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8123916582900725,0.7577632057803273,0.9345902189536809,0.9211086568247167,0.8735003688259619,,,,,,55.438683805028674
M156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8707705976746762,0.8966045175031042,0.7711298094629297,0.7986830568022458,0.8514551494434596,,,,,,83.04048819837512
M155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.726941928522376,0.912178083534614,,0.972058671979372,0.9682176597109148,,,,,,99.93827490793264
M166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7154198307194632,0.8072594301895369,0.71870243298181,0.975697151292285,0.7096101911192362,,,,,,41.64985717490392
M158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.783819157855628,0.7087330988681506,0.759380575884641,0.9040150110461129,0.9444282087335985,,,,,,54.315820650090934
M162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8358828795357326,0.7018076165043428,0.9472939141507676,0.7293597371419368,0.8400655522825659,,,,,,58.46440363790517
M154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8669043094507294,0.856095405563585,0.883636387435402,0.9730185152254694,,,,,,,58.036477790498694
M170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7804259901066898,0.9341927516525784,0.9351070351316163,0.9220873811165925,0.8178690437080249,,,,,,47.97613652381434
M157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7641563308620726,0.8556841991404669,0.7130262036734502,0.9348797616651283,0.7831952472075453,,,,,,20.000383378292348
M169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7216296256122902,,0.9101045973501944,0.7751174490104551,0.7952006093747181,,,,,,75.23034119873083
M173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9352554067448082,0.7657127023836428,0.9274822625879133,0.9398626429398564,0.7587977235321304,,,,,,66.94898435580744
M168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7591379358602763,0.7229615487223823,,0.7782572860668968,0.8487405471594216,,,,,,48.12729952146672
M165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914134466772613,0.8204846076637244,0.7131604858941396,0.8391430626002008,0.8987576276084035,,,,,,20.979970762618976
M174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8625630451221444,0.7047721749796794,0.7381590296088494,0.7314667453655055,0.9398049366684244,,,,,,22.832309923571888
M172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7566797951319153,,,0.857386039589471,0.9277497718462137,,,,,,26.657749569698815
M160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88927297831331,0.7709604822059669,0.9327585495181825,0.9469642542402954,,,,,,,97.84407206511626
M150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7115060967023576,0.8404697950409983,0.9469954499269173,0.8607414896933264,0.8965095521898545,,,,,,91.65565053800512
M167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333528852201714,,0.7136920676077928,0.8040395635810452,,,,,,61.5748429970555
M171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8669415708949874,0.7739319366927377,0.8829725976559154,0.8294699830693134,,,,,,58.870333521289204
M152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9202172528142178,0.7714067030592124,0.8448533850099542,,,,,,53.68941873696722
M179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9170315512716036,0.8552319353212782,0.7085938148040073,0.8237308276066467,0.8475661311736212,23.222746933690825
M176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8519656488211987,0.9020750817139992,0.715722279424496,0.8906303508392313,,36.64415833796622
M193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7451854578213875,0.7611930832772156,0.8941149835259816,0.9372288693329387,,71.47833449896305
M196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8907708744079761,0.8203496638364833,,0.7692494085381794,,33.98306341379235
M189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7581379854662267,0.868587901753892,0.7887635117801146,0.7491616288810842,0.7014037755081084,65.73501489155079
M181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7336573266697467,0.905156480112856,,0.9194924926374602,,93.93419508074037
M197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8813331714769906,0.8822352543788788,,0.9148816405974679,,21.976489013911742
M180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9663241906329029,,0.7566962242434845,,52.7125057029138
