,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,cost
M195,0.8430540665925949,0.8351345862591043,,,,,,,,,,,,,,,,,,,76.48657141069964
M707,0.7958179208056526,0.7273555728503015,0.8872446076728109,,,,,,,,,,,,,,,,,,51.12918230822843
M472,0.7981185410666403,0.9465295676516325,,,,,,,,,,,,,,,,,,,37.46517083657269
M507,0.8433769972566977,0.9627445563505485,,,,,,,,,,,,,,,,,,,13.031942055031935
M769,0.9642106078878167,0.7293060395404797,,,,,,,,,,,,,,,,,,,72.51296956956823
M106,0.947162643321893,0.9326909509381482,,,,,,,,,,,,,,,,,,,24.436278535365556
M400,0.868998673836938,0.7776769601389498,,,,,,,,,,,,,,,,,,,43.127933417437845
M589,0.7370457286771811,0.7955800374855994,,,,,,,,,,,,,,,,,,,71.08941175408951
M758,0.8447668456903458,0.9396955680962418,,,,,,,,,,,,,,,,,,,27.052508962266593
M302,0.8682093482132344,0.7591357493442842,,,,,,,,,,,,,,,,,,,35.33482468605836
M634,0.8243995604047065,0.8627733747307911,,,,,,,,,,,,,,,,,,,84.85424831665478
M796,0.7348084270255326,0.7859433256530218,,,,,,,,,,,,,,,,,,,95.96431503268255
M379,0.8654192781037953,0.8852799390244679,,,,,,,,,,,,,,,,,,,23.54294630125113
M498,0.7717827194011835,0.9075221960418408,,,,,,,,,,,,,,,,,,,51.69615005972154
M641,0.8884316092739966,0.7189792282462533,,,,,,,,,,,,,,,,,,,51.63009233512891
M500,0.8357565308897776,0.7202529946711027,,,,,,,,,,,,,,,,,,,79.13327463268259
M274,0.7047410029219611,0.7929114538376628,,,,,,,,,,,,,,,,,,,55.10379645686088
M797,0.7880657196966756,0.9665698827196463,0.8509162172268623,,,,,,,,,,,,,,,,,,9.890007958478591
M774,0.7570988169925308,0.8231253662522353,,,,,,,,,,,,,,,,,,,81.33330418862367
M150,0.7655585250610332,0.9583542719232887,,,,,,,,,,,,,,,,,,,83.59923732294122
M767,0.9709777003937823,0.9405627226790361,,,,,,,,,,,,,,,,,,,96.78145414989245
M303,0.7581975472884599,0.8045001653502553,0.7852725525617514,,,,,,,,,,,,,,,,,,23.02854551029747
M344,0.9302439565067067,0.8381803236531234,,,,,,,,,,,,,,,,,,,73.10471752438114
M48,0.9068787923318004,0.782064507061129,,,,,,,,,,,,,,,,,,,23.446094519148588
M110,0.9177607074741306,0.9297408545319304,,,,,,,,,,,,,,,,,,,41.63931948626549
M477,0.7186363292452432,0.925611122781499,,,,,,,,,,,,,,,,,,,81.03486708347761
M58,0.8221568070192454,0.9453748223284447,,,,,,,,,,,,,,,,,,,61.271732425085766
M326,0.7162176835245143,0.7944844968061691,,,,,,,,,,,,,,,,,,,45.19690574297356
M575,0.9343204177821383,0.8962804758934599,,,,,,,,,,,,,,,,,,,41.708441821682385
M755,0.709416261784843,0.7778795689113955,,,,,,,,,,,,,,,,,,,66.43640306539666
M180,0.8451290645180409,0.8471741754222069,,,,,,,,,,,,,,,,,,,26.190787946066504
M56,0.7110146017355045,0.8522453219251297,,,,,,,,,,,,,,,,,,,13.647009348237573
M183,0.978305290146085,0.7989707190078063,,,,,,,,,,,,,,,,,,,7.356503162837495
M428,0.8743892507011721,0.921177069099302,,,,,,,,,,,,,,,,,,,74.492383505088
M690,0.8241691653903587,0.9684061727338507,,,,,,,,,,,,,,,,,,,52.08916697514322
M87,0.8270962632111812,0.8544742631610067,,,,,,,,,,,,,,,,,,,45.80333037522327
M0,0.7636434117554206,0.7347351969056543,,,,,,,,,,,,,,,,,,,61.842597781592694
M187,0.9607756851744558,0.7191322760292651,,,,,,,,,,,,,,,,,,,31.647532825876727
M761,0.7850164670089576,,,,,,,,,,,,,,,,,,,,42.21718652324524
M501,0.8778830661181161,0.9785612368134889,,,,,,,,,,,,,,,,,,,7.059684766891884
M437,0.8121499231915815,0.7822260867621506,,,,,,,,,,,,,,,,,,,18.324238229029753
M228,0.9148339243955841,0.8436704418698276,,,,,,,,,,,,,,,,,,,99.47062059458156
M179,0.7639556887344675,,0.8418037694488223,,,,,,,,,,,,,,,,,,68.4745435812591
M644,0.7279491020382074,0.9031072286939662,,,,,,,,,,,,,,,,,,,9.046891342796862
M10,0.7572975522426115,0.7326315750529662,,,,,,,,,,,,,,,,,,,56.79167662727164
M469,0.7633298345813289,0.9156323403920811,0.7203102238442136,,,,,,,,,,,,,,,,,,98.19052671121905
M250,0.7490709073807864,0.8879358154349422,,,,,,,,,,,,,,,,,,,78.31200440623883
M541,0.9763674509888232,0.7094775459190091,0.8539437326969985,,,,,,,,,,,,,,,,,,14.17270489074704
M560,0.8499346762598216,0.9758270092307737,0.9679928695741316,,,,,,,,,,,,,,,,,,60.09773349542731
M24,0.7258201615730072,0.8237880026527014,,,,,,,,,,,,,,,,,,,94.3210019713701
M99,0.8498403300944625,0.8885841064454474,0.824418464357835,,,,,,,,,,,,,,,,,,21.358633322922902
M85,0.9269469415801871,0.7119701250419288,,,,,,,,,,,,,,,,,,,50.10247641148581
M592,0.7582992761214205,0.9636235619248164,0.9198312294558735,,,,,,,,,,,,,,,,,,45.51266631305651
M359,0.8462132500312383,0.88944811315822,,,,,,,,,,,,,,,,,,,39.927329469052935
M509,0.808706719904108,0.8215059041226174,,,,,,,,,,,,,,,,,,,48.51065966932871
M292,0.7859314544374577,0.8439587765611082,,,,,,,,,,,,,,,,,,,52.71399798208769
M253,0.7939300091176474,0.8833129727804407,,,,,,,,,,,,,,,,,,,65.44138962126472
M689,0.9752455325949891,0.8947215365276172,0.757125282445499,,,,,,,,,,,,,,,,,,31.51809852929846
M611,0.7157458633743008,0.9579249910885649,,,,,,,,,,,,,,,,,,,26.60625392125319
M434,0.9702063297021147,0.8190740771425341,0.7513640545166955,,,,,,,,,,,,,,,,,,40.96780547327192
M493,0.8038355916666761,0.8330004307604497,,,,,,,,,,,,,,,,,,,10.079800893581579
M441,0.7557837648466557,0.9505439755675592,,,,,,,,,,,,,,,,,,,11.352870565383398
M573,0.7263218140360065,0.7092206099444311,,,,,,,,,,,,,,,,,,,52.87009311133373
M616,0.8358189926659467,0.8734914927135535,,,,,,,,,,,,,,,,,,,19.154496600710655
M648,0.7461875736746967,0.8988702474360644,0.8637793320957012,,,,,,,,,,,,,,,,,,6.668100221235884
M220,0.8557330193342036,0.8903802559998406,,,,,,,,,,,,,,,,,,,18.39169374533933
M718,0.8881797259249702,0.8783190135693477,,,,,,,,,,,,,,,,,,,60.85630352272972
M272,0.769254553632361,0.7506301856874783,,,,,,,,,,,,,,,,,,,17.372831808697402
M331,0.7237466497819898,0.8861767548360276,,,,,,,,,,,,,,,,,,,48.443323539465794
M640,0.8059528222882019,0.7207828114588254,0.7101006076355912,,,,,,,,,,,,,,,,,,60.04113830887287
M604,0.82517193800198,,0.8375509308571989,,,,,,,,,,,,,,,,,,64.72097221431781
M685,0.8899349128987148,0.906020194692126,,,,,,,,,,,,,,,,,,,37.24358168961806
M216,0.7886144820669472,0.9614691171989406,,,,,,,,,,,,,,,,,,,59.2495024072762
M348,0.7655613845541106,0.7976387318687499,0.8130154212473082,,,,,,,,,,,,,,,,,,71.49162365042595
M683,0.8226317917115464,0.7004708243949336,,,,,,,,,,,,,,,,,,,66.82827251210294
M38,0.7945578123038415,0.9355020641936452,,,,,,,,,,,,,,,,,,,43.352926944008814
M792,0.808772143820417,0.9356994754957357,,,,,,,,,,,,,,,,,,,57.743210960341436
M201,0.8880565635560198,0.7812818460020197,,,,,,,,,,,,,,,,,,,97.01808429181848
M27,0.8936805794860894,0.7103839693708623,,,,,,,,,,,,,,,,,,,47.9651758147915
M280,0.7172377338857548,0.8068766922050143,,,,,,,,,,,,,,,,,,,28.172749637771457
M139,0.871597882385158,0.7976755818472847,,,,,,,,,,,,,,,,,,,28.52245706361987
M703,0.7422877325693781,0.7982994493492085,0.9609609249097897,,,,,,,,,,,,,,,,,,29.145646592905784
M684,0.9283288678291731,0.712262884735556,,,,,,,,,,,,,,,,,,,11.847325936787094
M299,0.7355832036856871,0.8113602273721426,,,,,,,,,,,,,,,,,,,22.593387331496558
M51,0.8542460966181774,0.9790671738385455,,,,,,,,,,,,,,,,,,,58.46495777169971
M211,0.750468695994513,0.7979621832316627,0.7302057628164021,,,,,,,,,,,,,,,,,,23.343995438418656
M447,0.8854769576986445,0.956604198280335,,,,,,,,,,,,,,,,,,,63.90194670430047
M128,0.8071532478481127,0.8711704429327644,,,,,,,,,,,,,,,,,,,91.61052580495361
M95,0.8011024303022543,0.9533314272092908,0.7721412766997198,,,,,,,,,,,,,,,,,,33.77864839833498
M406,0.899605477036202,0.8256656968284358,,,,,,,,,,,,,,,,,,,52.45065102193895
M96,0.7833922396009438,0.8955264691613493,0.9678493597625487,,,,,,,,,,,,,,,,,,83.6218608500094
M693,0.8331961957034103,0.758396929398617,0.7649266628234562,,,,,,,,,,,,,,,,,,10.95914823259199
M269,0.9647744695438505,0.8375947683578941,,,,,,,,,,,,,,,,,,,31.36438736300595
M300,0.7966852092660409,,,,,,,,,,,,,,,,,,,,76.06660169768614
M236,0.8374616923919926,0.7525111614334946,,,,,,,,,,,,,,,,,,,72.131769162357
M81,0.8638595630079909,0.8624415578822868,,,,,,,,,,,,,,,,,,,9.878084291284745
M222,0.767739207677917,0.7940891303069137,,,,,,,,,,,,,,,,,,,13.402932188975202
M425,0.9402361561150756,0.9573655120610528,,,,,,,,,,,,,,,,,,,32.92248306083594
M412,0.9136375864131256,0.7982726348298916,,,,,,,,,,,,,,,,,,,32.87305983057351
M768,0.7968971157516942,,,,,,,,,,,,,,,,,,,,48.181455973287584
M378,0.874316279950603,0.8456299716770064,0.9087662687186039,,,,,,,,,,,,,,,,,,12.292765388826702
M198,0.9014485153713924,0.8342059366842183,,,,,,,,,,,,,,,,,,,58.80895738614462
M206,0.9670191113441473,0.967037529416686,0.9017571390967156,,,,,,,,,,,,,,,,,,88.03998513195697
M544,0.8309290505140272,,,,,,,,,,,,,,,,,,,,10.31299646828834
M125,0.9289556488643959,0.8858756878869539,,,,,,,,,,,,,,,,,,,77.88981663513512
M642,0.780015870949904,0.7208599680286885,,,,,,,,,,,,,,,,,,,14.8240856639048
M239,0.8500185512639297,0.7774473008846332,,,,,,,,,,,,,,,,,,,92.62764092754506
M481,0.8247671127041588,0.8802757829450641,,,,,,,,,,,,,,,,,,,12.90342828516951
M127,0.7808460529606288,0.8787139351001589,,,,,,,,,,,,,,,,,,,34.885571182540524
M659,0.8317395863779057,0.8195323702102737,,,,,,,,,,,,,,,,,,,31.24546517335242
M140,0.7537430627292109,0.8025607100951594,,,,,,,,,,,,,,,,,,,55.93093193260046
M404,0.8589379245563364,0.8497732748061089,0.7210897225089414,,,,,,,,,,,,,,,,,,56.280968058620466
M318,0.7852138161919658,0.7683769169654147,0.8901959132383716,,,,,,,,,,,,,,,,,,93.05184209051858
M778,0.8205898988604038,0.7787066908034224,,,,,,,,,,,,,,,,,,,90.70269236404486
M457,0.8563018077330711,0.735631077769069,,,,,,,,,,,,,,,,,,,72.83124831596244
M456,0.853659743444713,0.9786514586869033,,,,,,,,,,,,,,,,,,,28.940482739057504
M132,0.9605728941139475,0.8415484313355459,,,,,,,,,,,,,,,,,,,21.617921778494228
M45,0.8394547131041248,0.7178741568466913,,,,,,,,,,,,,,,,,,,48.465242666964166
M94,0.863761497778199,0.7584771067541617,,,,,,,,,,,,,,,,,,,13.77708669405677
M658,0.9748151696589076,0.8291211427871392,0.8036938793371118,,,,,,,,,,,,,,,,,,78.28503933234461
M746,0.9507858667551327,0.8622180474075544,,,,,,,,,,,,,,,,,,,89.22503208748157
M172,0.8905124799796973,0.9735035831290934,0.9209988376216782,,,,,,,,,,,,,,,,,,88.82082959206974
M545,0.9648384828843865,0.7230884862019213,,,,,,,,,,,,,,,,,,,48.46959016542633
M32,0.7447001994136438,0.7759521694939161,,,,,,,,,,,,,,,,,,,86.62011732315437
M345,0.7708257760962991,0.7213261920782794,,,,,,,,,,,,,,,,,,,67.40841317684456
M697,0.8973740010257347,0.9558894482284233,,,,,,,,,,,,,,,,,,,66.12371758523778
M653,0.8550286703733897,0.8134283047433118,,,,,,,,,,,,,,,,,,,95.16575274541863
M61,0.8060581360017711,0.817800760056422,,,,,,,,,,,,,,,,,,,58.008422199223524
M185,0.8878558596569786,0.8558983794208526,,,,,,,,,,,,,,,,,,,33.933843423069234
M547,0.8203971422396346,0.7044674174649921,,,,,,,,,,,,,,,,,,,45.85504071333538
M612,0.8922495833881574,0.9525323655621826,,,,,,,,,,,,,,,,,,,71.76524589248093
M453,0.8608811000653516,0.871365231236463,,,,,,,,,,,,,,,,,,,45.83881606091583
M176,0.8669867128918131,0.709546847825159,,,,,,,,,,,,,,,,,,,45.20040316068906
M255,0.7629013958632921,0.9551174607088719,0.9671089737047471,,,,,,,,,,,,,,,,,,86.12891124293758
M570,0.742602825433371,0.806253668637978,,,,,,,,,,,,,,,,,,,52.064092005014565
M741,0.9384017309504681,0.8198509662570559,,,,,,,,,,,,,,,,,,,97.68516457556456
M625,0.8716762864400138,0.9378191240146547,,,,,,,,,,,,,,,,,,,95.81667319873044
M715,0.91433661364498,0.7320573568809632,,,,,,,,,,,,,,,,,,,70.76340793940432
M108,0.9495866802776977,,,,,,,,,,,,,,,,,,,,42.988289483147376
M552,0.9098059756495303,0.7749801343840012,,,,,,,,,,,,,,,,,,,92.21583585366888
M448,0.701948111700714,0.9400674055991596,,,,,,,,,,,,,,,,,,,78.64799399871488
M699,0.8428280490903742,0.7892126431135631,0.9574002383168008,,,,,,,,,,,,,,,,,,65.7637301545198
M753,0.7878685994833177,0.7545873058696653,,,,,,,,,,,,,,,,,,,91.40214985736492
M771,0.7777623444773766,0.819143536618451,0.9306772041167466,,,,,,,,,,,,,,,,,,73.34014138250227
M246,0.9039640134574545,0.8779213438552662,,,,,,,,,,,,,,,,,,,15.108557811079681
M601,0.8183127857390766,0.9476353655563645,,,,,,,,,,,,,,,,,,,24.070956452916796
M512,0.7171045544986212,,,,,,,,,,,,,,,,,,,,48.70076709247716
M153,0.7859563943261954,0.9033635152348376,,,,,,,,,,,,,,,,,,,12.932769116465945
M471,0.7386392703373688,0.8364892561624411,,,,,,,,,,,,,,,,,,,60.17665692176864
M390,0.8541372853311949,0.9614618273909483,,,,,,,,,,,,,,,,,,,17.644598632615253
M517,0.9763135765887925,0.8422874203258801,,,,,,,,,,,,,,,,,,,91.8999892483467
M21,0.7186321018392431,0.8261360688756849,0.8623161348348151,,,,,,,,,,,,,,,,,,17.072325580515994
M582,0.8238221648776154,0.9384698824034343,,,,,,,,,,,,,,,,,,,45.50400496766173
M72,0.8775708926814738,0.7405746117561753,0.8117053378039802,,,,,,,,,,,,,,,,,,33.45329205028169
M732,0.9077691287039202,0.7534245696114638,,,,,,,,,,,,,,,,,,,94.52589829971448
M700,0.935035985532946,0.7873383711848296,,,,,,,,,,,,,,,,,,,57.87991499071038
M438,0.8263994918653037,0.7055931745934215,,,,,,,,,,,,,,,,,,,58.38795922676305
M59,0.7674756062743363,0.8276859692783761,0.736393132448212,,,,,,,,,,,,,,,,,,10.958934749356217
M384,0.806280559662734,0.7466200497134311,,,,,,,,,,,,,,,,,,,88.78685914050128
M223,0.8035562088200888,,,,,,,,,,,,,,,,,,,,32.45751583581967
M421,0.8758133829424768,0.820715099328921,,,,,,,,,,,,,,,,,,,79.54974711548248
M141,0.7614428402791108,0.7547727039698194,,,,,,,,,,,,,,,,,,,34.797212939335424
M613,0.8273693851187042,0.7385105453968286,,,,,,,,,,,,,,,,,,,47.148100762905024
M450,0.81319324096484,0.9604689506119836,,,,,,,,,,,,,,,,,,,83.3645944734294
M787,0.9408321172523593,0.9116741385380249,,,,,,,,,,,,,,,,,,,75.85855414560746
M747,0.9651386319419043,0.9638563765983843,,,,,,,,,,,,,,,,,,,71.19147843434034
M461,0.9349352229183547,0.7032451670329768,,,,,,,,,,,,,,,,,,,16.54931224566337
M733,0.8011636062657084,0.7997297678909543,,,,,,,,,,,,,,,,,,,50.27180409043281
M682,0.8595703830545529,0.7216996929884394,,,,,,,,,,,,,,,,,,,26.6076591448682
M704,0.8251304245421653,0.7920587138706988,0.7094705822447825,,,,,,,,,,,,,,,,,,84.52288739047899
M757,0.852518966368627,,,,,,,,,,,,,,,,,,,,52.3824504295328
M101,0.7636029451854808,,,,,,,,,,,,,,,,,,,,11.87590394857055
M636,0.8320336065457046,0.8222228893765755,,,,,,,,,,,,,,,,,,,89.2895814440364
M157,0.8828705287926524,,,,,,,,,,,,,,,,,,,,39.145232017633106
M606,0.7393504432754365,0.8494136438119391,,,,,,,,,,,,,,,,,,,98.71683389745971
M123,0.8565897139727967,0.8132764804861146,0.8208391158874206,,,,,,,,,,,,,,,,,,64.48811606039627
M261,0.8249807777066229,0.7168196024493576,,,,,,,,,,,,,,,,,,,86.33588813319416
M668,0.7320585662942195,0.8734342672832998,,,,,,,,,,,,,,,,,,,53.968715460375094
M543,0.8679899006723149,0.94196263034482,0.928382431450234,,,,,,,,,,,,,,,,,,13.951229564274303
M763,0.9041949194547184,0.9716494513769323,,,,,,,,,,,,,,,,,,,97.28567181321777
M237,0.8847584305451122,0.8966753019272252,,,,,,,,,,,,,,,,,,,46.081713203717726
M593,0.9448569803287258,0.7321824300764778,,,,,,,,,,,,,,,,,,,17.767382263411637
M534,0.8884447846002655,0.7774760939248733,,,,,,,,,,,,,,,,,,,87.96436171861407
M417,0.7362208002132514,0.8238281561858655,,,,,,,,,,,,,,,,,,,93.4405588026959
M667,0.878228875412816,,,,,,,,,,,,,,,,,,,,36.566218582808986
M474,0.7799186275599344,0.86656355950584,0.8955193780708168,,,,,,,,,,,,,,,,,,37.63240581564103
M73,0.828557503055582,0.8671706514900187,,,,,,,,,,,,,,,,,,,8.882566486144329
M54,0.8538614126793975,,,,,,,,,,,,,,,,,,,,47.657967240117216
M608,0.7708742402125639,0.7655812833930072,,,,,,,,,,,,,,,,,,,66.46469503922799
M643,0.9158294379368095,,,,,,,,,,,,,,,,,,,,31.683040174289474
M506,0.8755890760155058,0.752732888410581,,,,,,,,,,,,,,,,,,,73.89679151227703
M470,0.7225930265941087,0.9237884116742029,,,,,,,,,,,,,,,,,,,35.44521053689624
M737,0.9109681832920788,0.7913977428123594,,,,,,,,,,,,,,,,,,,91.06071822773977
M598,0.8934138323206358,0.7719768530377185,,,,,,,,,,,,,,,,,,,25.436125357475042
M7,0.7198113692389185,,0.8162987342439924,,,,,,,,,,,,,,,,,,47.7633590005976
M290,0.9061213156896937,0.8289908860145273,,,,,,,,,,,,,,,,,,,39.31878005153008
M43,0.792453677665176,0.7379351259034156,,,,,,,,,,,,,,,,,,,74.51843347231733
M783,0.7193834910635145,0.8624631885507674,0.940677352508983,,,,,,,,,,,,,,,,,,90.49734421829261
M50,0.7183568397241451,0.7264658472043322,0.9127590311165829,,,,,,,,,,,,,,,,,,69.64431112951077
M652,0.8484021501361132,0.8340294917766855,,,,,,,,,,,,,,,,,,,48.855142853007536
M624,0.9367192306187998,0.8932614386780454,0.8986636750518745,,,,,,,,,,,,,,,,,,72.5405316386933
M324,0.8639689990464227,0.8361081924819225,0.913515432929023,,,,,,,,,,,,,,,,,,90.2042276623323
M86,0.7737755517660618,0.7026376087339625,,,,,,,,,,,,,,,,,,,78.58029456559555
M722,0.929636665058617,,,,,,,,,,,,,,,,,,,,61.167131665289006
M463,0.753714980242258,0.900792982665344,,,,,,,,,,,,,,,,,,,17.328800534088703
M170,0.9154175334599157,0.9364502051000533,,,,,,,,,,,,,,,,,,,8.89404691395883
M760,0.8937246064262404,0.7426049960001906,,,,,,,,,,,,,,,,,,,88.28061309002878
M25,0.863295335495485,0.7406501432889234,0.8795424160465555,,,,,,,,,,,,,,,,,,23.17937905175562
M443,0.96490110400082,0.9771100782760836,,,,,,,,,,,,,,,,,,,70.70503096249857
M656,0.9638821106772781,0.9617984351124644,,,,,,,,,,,,,,,,,,,96.4854179507927
M754,0.8966235027762628,0.750344742546992,0.8934865228707505,,,,,,,,,,,,,,,,,,47.999648055851516
M645,0.8422569072730198,0.9553103001337008,,,,,,,,,,,,,,,,,,,52.37317564394965
M738,0.8457851897467594,,,,,,,,,,,,,,,,,,,,37.69661713519973
M142,0.9582432258344371,0.7702257738421784,0.8437027956760978,,,,,,,,,,,,,,,,,,29.89701983775931
M527,0.7951296911039957,0.7635567987431218,,,,,,,,,,,,,,,,,,,94.86871739524794
M497,0.923245683383493,0.9676369155228767,,,,,,,,,,,,,,,,,,,27.65659659557972
M452,0.930050988234385,0.777803039304825,,,,,,,,,,,,,,,,,,,40.581240510900585
M439,0.7533161241224178,0.8978078638197697,,,,,,,,,,,,,,,,,,,74.06121198610938
M174,0.7289048786468912,0.8422024479480197,,,,,,,,,,,,,,,,,,,6.632474773287325
M76,0.7182826636180953,0.7525236913392599,,,,,,,,,,,,,,,,,,,88.33114439929271
M105,0.9546076403325582,,0.8946049615192163,,,,,,,,,,,,,,,,,,7.313299318770568
M673,0.8054507120479318,0.8368018402457515,,,,,,,,,,,,,,,,,,,61.729076546781414
M291,0.902685630386445,0.8072485052399258,,,,,,,,,,,,,,,,,,,47.77418887113541
M798,0.8582420323933038,0.8023942633458481,0.8203894238028544,,,,,,,,,,,,,,,,,,25.170298626432338
M756,0.7160793903602654,0.780333782235606,,,,,,,,,,,,,,,,,,,44.340468297981445
M765,0.9095406262586581,0.7262908273956274,,,,,,,,,,,,,,,,,,,47.1108189888052
M376,0.9343381650314319,0.9353672467556384,,,,,,,,,,,,,,,,,,,88.76820656275656
M721,0.7441009406586523,0.777757265173763,,,,,,,,,,,,,,,,,,,21.041555364959994
M126,0.9728583571151904,0.8277289931128475,,,,,,,,,,,,,,,,,,,66.11587203630033
M244,0.7669240724225856,0.7847296928572598,,,,,,,,,,,,,,,,,,,64.15400023468678
M353,0.7436750462653414,0.9400818066723832,,,,,,,,,,,,,,,,,,,66.31565287407804
M332,0.9086532559560003,0.8590252900277644,,,,,,,,,,,,,,,,,,,92.08553303199515
M16,0.7104061603855167,0.7642637161436665,,,,,,,,,,,,,,,,,,,27.40332847951963
M674,0.7074852922635969,0.834777078756888,,,,,,,,,,,,,,,,,,,69.44444435226923
M488,0.770656786556005,0.9383131028586634,,,,,,,,,,,,,,,,,,,94.71693105800017
M67,0.7327705080562372,,,,,,,,,,,,,,,,,,,,10.81892670142587
M327,0.7727508239474783,0.9585638534652501,,,,,,,,,,,,,,,,,,,18.79480924754169
M691,0.7381566120556338,,0.7191018196094137,,,,,,,,,,,,,,,,,,38.75416939244623
M716,0.831933318184849,0.724672106589207,,,,,,,,,,,,,,,,,,,18.55640894474232
M40,0.7249517324069766,0.7715753550552935,,,,,,,,,,,,,,,,,,,58.86103379758445
M264,0.7380621111838809,0.8271983866402327,,,,,,,,,,,,,,,,,,,83.91541824933442
M164,0.9319559371584689,0.9395654846241068,,,,,,,,,,,,,,,,,,,54.497333829418146
M368,0.7299865523117848,0.7098870391724565,,,,,,,,,,,,,,,,,,,54.00391276691574
M309,0.9399901833606078,0.7161971109280036,,,,,,,,,,,,,,,,,,,84.1633556822612
M479,0.9356046423379136,0.8783335974374102,,,,,,,,,,,,,,,,,,,28.870208540501185
M333,0.7939009776791196,0.7492142812579679,,,,,,,,,,,,,,,,,,,14.934968698566365
M464,0.7753408789163067,0.7005781603306266,,,,,,,,,,,,,,,,,,,71.1174111028532
M435,0.7433313323036163,0.9520769066707072,,,,,,,,,,,,,,,,,,,93.07433667650886
M478,0.7847166158288649,0.8464010506513031,,,,,,,,,,,,,,,,,,,79.58971085956831
M571,0.7594615158747571,0.8748187163137388,,,,,,,,,,,,,,,,,,,89.05799953464776
M122,0.9550234334923595,0.93968707989956,,,,,,,,,,,,,,,,,,,91.43269676555582
M84,0.7072960420454057,0.7935809611351374,,,,,,,,,,,,,,,,,,,92.14464728995377
M286,0.9643879714050348,0.7532041901984944,,,,,,,,,,,,,,,,,,,46.07761745314987
M100,0.786522573614301,0.8661857058986393,,,,,,,,,,,,,,,,,,,6.994258113012597
M243,0.7555677386513504,0.945277566681154,,,,,,,,,,,,,,,,,,,36.56316427338193
M603,0.8325766133616884,0.901013693943292,0.8326950524036946,,,,,,,,,,,,,,,,,,80.77849759897275
M118,0.7830185336772201,0.9295751462925239,0.7802228747156459,,,,,,,,,,,,,,,,,,50.73481020905061
M200,0.8829688174954798,0.7405601126455845,,,,,,,,,,,,,,,,,,,40.629947553101466
M476,0.7150107277124941,0.8394712702431788,,,,,,,,,,,,,,,,,,,41.46040702500737
M281,0.8616142883464085,0.8081638954245984,,,,,,,,,,,,,,,,,,,42.05100873908574
M766,0.7127837106921482,0.8431559687138973,,,,,,,,,,,,,,,,,,,18.852645259104058
