,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T11,T10,T12,T13,T14,T15,T16,T17,T18,T19,cost
M28,,,,,,,,,0.9340811852011442,,,,,,,,,,,,47.03382911760077
M35,,,,,,,,,0.92462337054804,,,,,,,,,,,,38.82522140822909
M36,,,,,,,,,0.9186189099773688,,,,,,,,,,,,26.788595951469148
M45,,,,,,,,,,0.9493035395600333,0.7671001962150981,,,,,,,,,,60.11270622232838
M43,,,,,,,,,,0.77336165660466,0.7770275265362042,0.901918517364215,,,,,,,,,11.976046520654709
M47,,,,,,,,,,0.9535060451657089,0.8730165238625434,,,,,,,,,,31.903205841092554
M51,,,,,,,,,,0.7399768547574261,0.9197906027666717,,,,,,,,,,40.70784151410375
M48,,,,,,,,,,0.9310427315451277,0.9335124764377853,0.794652112361417,,,,,,,,,16.597185222385832
M44,,,,,,,,,,0.87287778354572,0.7301012103257548,,,,,,,,,,23.607932403540662
M39,,,,,,,,,,0.8172061216809259,0.8204412751446464,,,,,,,,,,66.54041502548402
M42,,,,,,,,,,0.8728734028978092,0.7036593414668307,,,,,,,,,,77.55756631333516
M46,,,,,,,,,,0.7038079359893672,0.7909960442830124,0.7072969215052756,,,,,,,,,52.37004551044285
M49,,,,,,,,,,0.7151901528609967,0.8707623788974356,,,,,,,,,,30.226885673413783
M41,,,,,,,,,,0.8791280713713555,0.7095050748903253,,,,,,,,,,28.635664731930373
M40,,,,,,,,,,,0.7544961271645299,,,,,,,,,,26.62213320954899
M50,,,,,,,,,,,0.9231273809227691,,,,,,,,,,61.899621163363335
M63,,,,,,,,,,,,,0.9682640740495311,,,,,,,,79.41361899650371
M60,,,,,,,,,,,,,0.859688474574277,0.8063698328374561,,,,,,,85.55195647318727
M52,,,,,,,,,,,,,0.773961310945164,0.9712205766741849,,,,,,,16.184370907921732
M54,,,,,,,,,,,,,0.9186548851381574,0.9527284783882032,,,,,,,22.321185319291704
M61,,,,,,,,,,,,,0.9728949917495935,0.9566719788861234,,,,,,,61.26940360666231
M53,,,,,,,,,,,,,0.8339564669837333,0.7788347599527852,,,,,,,88.04578265673615
M58,,,,,,,,,,,,,0.7204067533235885,0.7734855303686191,,,,,,,74.98727038153294
M57,,,,,,,,,,,,,,0.953132716592301,,,,,,,76.36754706549597
M59,,,,,,,,,,,,,,0.9661615636856851,,,,,,,55.75137809190934
M62,,,,,,,,,,,,,,0.8382921987200602,,,,,,,86.45744574177967
M68,,,,,,,,,,,,,,,0.8456839270878663,0.8258669030607626,,,,,11.988479638245714
M65,,,,,,,,,,,,,,,0.9160372400731684,,,,,,47.3024119773349
M66,,,,,,,,,,,,,,,0.716975311893975,0.8301853704053845,,,,,13.647320301381024
M75,,,,,,,,,,,,,,,0.9247891064601097,,,,,,11.32059886165045
M70,,,,,,,,,,,,,,,0.885669939689036,0.9158591672914917,,,,,99.09825820420832
M74,,,,,,,,,,,,,,,0.744714444230377,0.9430524703336584,,,,,48.87286607509342
M72,,,,,,,,,,,,,,,0.8496480355063154,0.7213435364459168,,,,,94.93923389470555
M71,,,,,,,,,,,,,,,0.9042405016528889,,,,,,68.8045064448361
M69,,,,,,,,,,,,,,,0.8560034864898496,0.8998184645641119,,,,,42.082740216402186
M67,,,,,,,,,,,,,,,,0.9286293931702037,,,,,31.640814695895887
M73,,,,,,,,,,,,,,,,0.7673842912393879,,,,,29.91077624071474
M64,,,,,,,,,,,,,,,,0.8266702267167918,,,,,38.31253694903274
M77,,,,,,,,,,,,,,,,,0.7945268159995309,,,,55.15909607378027
M87,,,,,,,,,,,,,,,,,0.923029624976601,0.8339826632547149,,,34.408903557203985
M86,,,,,,,,,,,,,,,,,0.848518773448952,0.9277888831209337,,,69.53150744748292
M76,,,,,,,,,,,,,,,,,0.9132291759737798,,,,77.1261477576114
M83,,,,,,,,,,,,,,,,,0.7653033356592837,,,,22.39952058837006
M79,,,,,,,,,,,,,,,,,0.9517447453088864,,,,94.57581805644456
M82,,,,,,,,,,,,,,,,,0.8595197524811763,,,,64.03412712966394
M81,,,,,,,,,,,,,,,,,0.8936059565485124,,,,18.517900005177353
M80,,,,,,,,,,,,,,,,,0.9036525370004164,0.809629850798433,,,62.100338566881454
M78,,,,,,,,,,,,,,,,,0.8319222494379584,0.7430325820774972,,,89.00244773929465
M85,,,,,,,,,,,,,,,,,0.7297389289377231,,,,56.086488821276646
M84,,,,,,,,,,,,,,,,,,0.7873149652286661,,,64.74793356149274
M89,,,,,,,,,,,,,,,,,,,0.7018396862761862,0.9002734326889452,42.47655130994798
M96,,,,,,,,,,,,,,,,,,,0.9138979602142756,0.7351526798228856,25.223377285842194
M99,,,,,,,,,,,,,,,,,,,0.7208335524581057,0.7337252269810781,27.450975846494334
M97,,,,,,,,,,,,,,,,,,,0.8698481441261674,0.9120288808537833,46.25146574897954
M94,,,,,,,,,,,,,,,,,,,0.9621829047127156,0.8758453114393094,87.561474573312
M92,,,,,,,,,,,,,,,,,,,0.7472473707897257,0.9309919543404863,74.14903357899063
M91,,,,,,,,,,,,,,,,,,,0.7483829664514661,0.877167321456384,56.22503090788996
M93,,,,,,,,,,,,,,,,,,,0.9290869266294489,0.9552556958027975,46.91962807926595
M98,,,,,,,,,,,,,,,,,,,0.8112282410433559,0.7337985577761341,41.21527832654662
M95,,,,,,,,,,,,,,,,,,,0.9636031277754,0.7000934363042595,61.332779291232434
M88,,,,,,,,,,,,,,,,,,,0.8668494616670045,0.82853530755958,69.71860482296258
M90,,,,,,,,,,,,,,,,,,,0.9590018746370327,0.8524441533624797,25.731098707042616
